
Hydrogen Disulfide (H2S) dissociation cross-sections
Andrew Lincowski
Virtual Planetary Laboratory
University of Washington
Updated 3/7/2018
======================================
1176.5  3.4777e-17
1177.9  3.4656e-17
1179.2  3.4544e-17
1180.6  3.4423e-17
1182.0  3.4303e-17
1183.4  3.4182e-17
1184.8  3.4061e-17
1186.2  3.3940e-17
1187.6  3.3819e-17
1189.1  3.3690e-17
1190.5  3.3569e-17
1191.9  3.3449e-17
1193.3  3.3328e-17
1194.7  3.3207e-17
1196.2  3.3078e-17
1197.6  3.2957e-17
1199.0  3.2836e-17
1200.5  3.2707e-17
1201.9  3.2586e-17
1203.4  3.2456e-17
1204.8  3.2336e-17
1206.3  3.2206e-17
1207.7  3.2085e-17
1209.2  3.1956e-17
1210.7  3.1827e-17
1212.1  3.1706e-17
1213.6  3.1576e-17
1215.1  3.1447e-17
1216.5  3.1393e-17
1218.0  3.1366e-17
1219.5  3.1339e-17
1221.0  3.1312e-17
1222.5  3.1285e-17
1224.0  3.1259e-17
1225.5  3.1232e-17
1227.0  3.1205e-17
1228.5  3.1178e-17
1230.0  3.1151e-17
1231.5  3.1125e-17
1233.0  3.1098e-17
1234.6  3.1069e-17
1236.1  3.1042e-17
1237.6  3.1016e-17
1239.2  3.0987e-17
1240.7  3.0960e-17
1242.2  3.0933e-17
1243.8  3.0905e-17
1245.3  3.0878e-17
1246.9  3.0849e-17
1248.4  3.0822e-17
1250.0  3.0794e-17
1251.6  3.0765e-17
1253.1  3.0738e-17
1254.7  3.0710e-17
1256.3  3.0681e-17
1257.9  3.0653e-17
1259.4  3.0626e-17
1261.0  3.0597e-17
1262.6  3.0569e-17
1264.2  3.0540e-17
1265.8  3.0511e-17
1267.4  3.0483e-17
1269.0  3.0454e-17
1270.6  3.0426e-17
1272.3  3.0395e-17
1273.9  3.0367e-17
1275.5  3.0338e-17
1277.1  3.0309e-17
1278.8  3.0297e-17
1280.4  3.0317e-17
1282.1  3.0337e-17
1283.7  3.0357e-17
1285.3  3.0376e-17
1287.0  3.0397e-17
1288.7  3.0417e-17
1290.3  3.0436e-17
