CL2O3_JPL06.abs
Air:  
Temp: 
Angstroms       XS
2.200000E+03    1.145000E-17
2.250000E+03    1.113000E-17
2.300000E+03    1.060000E-17
2.350000E+03    1.028000E-17
2.400000E+03    1.044000E-17
2.450000E+03    1.127000E-17
2.500000E+03    1.271000E-17
2.550000E+03    1.443000E-17
2.600000E+03    1.596000E-17
2.650000E+03    1.661000E-17
2.700000E+03    1.614000E-17
2.750000E+03    1.464000E-17
2.800000E+03    1.239000E-17
2.850000E+03    9.950000E-18
2.900000E+03    7.630000E-18
2.950000E+03    5.660000E-18
3.000000E+03    4.170000E-18
3.050000E+03    2.940000E-18
3.100000E+03    2.120000E-18
3.150000E+03    1.590000E-18
3.200000E+03    1.320000E-18
