2.875E+06  1.85E+04  1.00E-18  2.30E-05  3.43E-03  2.00E-02  3.38E-06
2.925E+06  1.73E+04  1.09E-18  2.25E-05  3.43E-03  2.00E-02  3.35E-06
2.975E+06  1.61E+04  1.16E-18  2.21E-05  3.43E-03  2.00E-02  3.32E-06
3.025E+06  1.50E+04  1.23E-18  2.16E-05  3.42E-03  2.00E-02  3.28E-06
3.075E+06  1.40E+04  1.29E-18  2.11E-05  3.42E-03  2.00E-02  3.25E-06
3.125E+06  1.31E+04  1.35E-18  2.06E-05  3.42E-03  2.00E-02  3.22E-06
3.175E+06  1.22E+04  1.41E-18  2.01E-05  3.41E-03  2.00E-02  3.18E-06
3.225E+06  1.14E+04  1.46E-18  1.96E-05  3.41E-03  2.00E-02  3.14E-06
3.275E+06  1.06E+04  1.49E-18  1.91E-05  3.41E-03  2.00E-02  3.11E-06
3.325E+06  9.90E+03  1.50E-18  1.85E-05  3.40E-03  2.00E-02  3.07E-06
3.375E+06  9.24E+03  1.50E-18  1.80E-05  3.40E-03  2.00E-02  3.03E-06
3.425E+06  8.62E+03  1.53E-18  1.74E-05  3.40E-03  2.00E-02  2.99E-06
3.475E+06  8.04E+03  1.60E-18  1.68E-05  3.39E-03  2.00E-02  2.95E-06
3.525E+06  7.51E+03  1.74E-18  1.62E-05  3.39E-03  2.00E-02  2.91E-06
3.575E+06  7.01E+03  1.92E-18  1.56E-05  3.38E-03  2.00E-02  2.87E-06
3.625E+06  6.54E+03  2.16E-18  1.51E-05  3.38E-03  2.00E-02  2.83E-06
3.675E+06  6.10E+03  2.44E-18  1.45E-05  3.38E-03  2.00E-02  2.79E-06
3.725E+06  5.70E+03  2.80E-18  1.38E-05  3.37E-03  2.00E-02  2.75E-06
3.775E+06  5.32E+03  3.22E-18  1.32E-05  3.37E-03  2.00E-02  2.71E-06
3.825E+06  4.97E+03  3.75E-18  1.26E-05  3.36E-03  2.00E-02  2.67E-06
3.875E+06  4.64E+03  4.39E-18  1.20E-05  3.36E-03  2.00E-02  2.63E-06
3.925E+06  4.33E+03  5.18E-18  1.14E-05  3.36E-03  2.00E-02  2.59E-06
3.975E+06  4.04E+03  6.15E-18  1.08E-05  3.35E-03  2.00E-02  2.55E-06
4.025E+06  3.77E+03  7.36E-18  1.02E-05  3.35E-03  2.00E-02  2.51E-06
4.075E+06  3.53E+03  8.86E-18  9.56E-06  3.34E-03  2.00E-02  2.47E-06
4.125E+06  3.29E+03  1.07E-17  8.96E-06  3.34E-03  2.00E-02  2.43E-06
4.175E+06  3.07E+03  1.31E-17  8.38E-06  3.33E-03  2.00E-02  2.39E-06
4.225E+06  2.87E+03  1.60E-17  7.82E-06  3.33E-03  2.00E-02  2.35E-06
4.275E+06  2.68E+03  1.97E-17  7.28E-06  3.32E-03  2.00E-02  2.31E-06
4.325E+06  2.50E+03  2.43E-17  6.76E-06  3.32E-03  2.00E-02  2.28E-06
4.375E+06  2.34E+03  3.02E-17  6.28E-06  3.32E-03  2.00E-02  2.24E-06
4.425E+06  2.18E+03  3.75E-17  5.83E-06  3.31E-03  2.00E-02  2.20E-06
4.475E+06  2.04E+03  4.67E-17  5.40E-06  3.31E-03  2.00E-02  2.17E-06
4.525E+06  1.90E+03  5.82E-17  4.99E-06  3.30E-03  2.00E-02  2.13E-06
4.575E+06  1.78E+03  7.25E-17  4.61E-06  3.30E-03  2.00E-02  2.10E-06
4.625E+06  1.66E+03  8.99E-17  4.27E-06  3.29E-03  2.00E-02  2.07E-06
4.675E+06  1.55E+03  1.11E-16  3.95E-06  3.29E-03  2.00E-02  2.04E-06
4.725E+06  1.45E+03  1.37E-16  3.66E-06  3.28E-03  2.00E-02  2.00E-06
4.775E+06  1.35E+03  1.70E-16  3.39E-06  3.28E-03  2.00E-02  1.97E-06
4.825E+06  1.26E+03  2.09E-16  3.14E-06  3.27E-03  2.00E-02  1.94E-06
4.875E+06  1.18E+03  2.60E-16  2.92E-06  3.27E-03  2.00E-02  1.92E-06
4.925E+06  1.10E+03  3.27E-16  2.71E-06  3.26E-03  2.00E-02  1.89E-06
4.975E+06  1.03E+03  4.27E-16  2.53E-06  3.26E-03  2.00E-02  1.86E-06
5.025E+06  9.61E+02  5.83E-16  2.36E-06  3.25E-03  2.00E-02  1.84E-06
5.075E+06  8.99E+02  8.34E-16  2.20E-06  3.25E-03  2.00E-02  1.81E-06
5.125E+06  8.40E+02  1.21E-15  2.06E-06  3.24E-03  2.00E-02  1.79E-06
5.175E+06  7.85E+02  1.75E-15  1.94E-06  3.23E-03  2.00E-02  1.76E-06
5.225E+06  7.34E+02  2.45E-15  1.82E-06  3.23E-03  2.00E-02  1.74E-06
5.275E+06  6.87E+02  3.33E-15  1.72E-06  3.22E-03  2.00E-02  1.72E-06
5.325E+06  6.42E+02  4.37E-15  1.62E-06  3.22E-03  2.00E-02  1.70E-06
5.375E+06  6.01E+02  5.61E-15  1.54E-06  3.21E-03  2.00E-02  1.68E-06
5.425E+06  5.62E+02  7.03E-15  1.46E-06  3.20E-03  2.00E-02  1.66E-06
5.475E+06  5.26E+02  8.68E-15  1.39E-06  3.20E-03  2.00E-02  1.64E-06
5.525E+06  4.92E+02  1.05E-14  1.33E-06  3.19E-03  2.00E-02  1.63E-06
5.575E+06  4.60E+02  1.27E-14  1.27E-06  3.19E-03  2.00E-02  1.61E-06
5.625E+06  4.30E+02  1.53E-14  1.22E-06  3.18E-03  2.00E-02  1.60E-06
5.675E+06  4.02E+02  1.84E-14  1.18E-06  3.17E-03  2.00E-02  1.59E-06
5.725E+06  3.76E+02  2.22E-14  1.14E-06  3.17E-03  2.00E-02  1.58E-06
5.775E+06  3.52E+02  2.70E-14  1.11E-06  3.16E-03  2.00E-02  1.57E-06
5.825E+06  3.29E+02  3.32E-14  1.08E-06  3.15E-03  2.00E-02  1.56E-06
5.875E+06  3.07E+02  4.10E-14  1.05E-06  3.15E-03  2.00E-02  1.55E-06
5.925E+06  2.87E+02  5.08E-14  1.03E-06  3.14E-03  2.00E-02  1.55E-06
5.975E+06  2.68E+02  6.29E-14  1.00E-06  3.14E-03  2.00E-02  1.54E-06
6.025E+06  2.50E+02  7.76E-14  9.83E-07  3.13E-03  2.00E-02  1.54E-06
6.075E+06  2.33E+02  9.52E-14  9.63E-07  3.13E-03  2.00E-02  1.54E-06
6.125E+06  2.18E+02  1.16E-13  9.45E-07  3.12E-03  2.00E-02  1.54E-06
6.175E+06  2.03E+02  1.40E-13  9.28E-07  3.11E-03  2.00E-02  1.54E-06
