 1.41345E-06 1.10804E-10 1.65121E-04 1.60710E-01 9.58797E-06 6.48162E-09
 2.04297E-04 6.96131E-10 1.49397E-11 2.87271E-11 1.31454E-10 1.32802E-16
 2.78588E-11 5.76411E-11 7.51781E-01 1.79644E-15 7.98256E-11 2.69153E-16
 1.52363E-06 1.19805E-10 1.64093E-04 1.66801E-01 9.87355E-06 6.47977E-09
 2.03556E-04 6.44783E-10 1.31785E-11 2.28036E-11 1.08896E-10 1.02355E-16
 2.49267E-11 4.94880E-11 7.45715E-01 1.44170E-15 7.52444E-11 2.21835E-16
 1.62961E-06 1.28543E-10 1.63132E-04 1.72530E-01 1.01264E-05 6.48157E-09
 2.02859E-04 5.95995E-10 1.16317E-11 1.81875E-11 9.03188E-11 7.88816E-17
 2.21581E-11 4.23564E-11 7.40008E-01 1.15576E-15 7.03344E-11 1.82591E-16
 1.70372E-06 1.34867E-10 1.62471E-04 1.76772E-01 1.02676E-05 6.49386E-09
 2.02342E-04 5.47970E-10 1.02957E-11 1.47127E-11 7.51588E-11 6.06841E-17
 1.93336E-11 3.59318E-11 7.35784E-01 9.21089E-16 6.41967E-11 1.49583E-16
 1.78052E-06 1.41473E-10 1.61795E-04 1.81089E-01 1.04079E-05 6.50702E-09
 2.01815E-04 5.03628E-10 9.11192E-12 1.19001E-11 6.25226E-11 4.67219E-17
 1.68614E-11 3.04685E-11 7.31484E-01 7.35975E-16 5.85498E-11 1.22508E-16
 1.84527E-06 1.47168E-10 1.61240E-04 1.84857E-01 1.05077E-05 6.52380E-09
 2.01357E-04 4.61945E-10 8.07109E-12 9.67871E-12 5.21003E-11 3.60198E-17
 1.46162E-11 2.57745E-11 7.27731E-01 5.88732E-16 5.29579E-11 1.00230E-16
 1.67241E-06 1.34146E-10 1.62640E-04 1.78566E-01 9.93507E-06 6.60742E-09
 2.02123E-04 4.11649E-10 7.28110E-12 8.59533E-12 4.45130E-11 2.77775E-17
 1.14438E-11 2.08715E-11 7.33996E-01 4.58060E-16 4.18843E-11 8.01377E-17
 1.34830E-06 1.08929E-10 1.65531E-04 1.64365E-01 8.86268E-06 6.74755E-09
 2.03852E-04 3.57153E-10 6.66199E-12 8.18896E-12 3.86447E-11 2.15729E-17
 8.17728E-12 1.62169E-11 7.48141E-01 3.50444E-16 2.93897E-11 6.25786E-17
 1.03220E-06 8.40075E-11 1.68732E-04 1.48028E-01 7.69112E-06 6.90968E-09
 2.05844E-04 3.05468E-10 6.11115E-12 7.98480E-12 3.35696E-11 1.69483E-17
 5.59371E-12 1.23269E-11 7.64411E-01 2.68141E-16 1.94923E-11 4.81702E-17
 6.77080E-07 5.55815E-11 1.73058E-04 1.24885E-01 6.15226E-06 7.13817E-09
 2.08659E-04 2.50986E-10 5.66349E-12 8.42063E-12 2.94577E-11 1.35954E-17
 3.36795E-12 8.80491E-12 7.87460E-01 2.01415E-16 1.09574E-11 3.57434E-17
 4.13522E-07 3.42245E-11 1.77153E-04 1.02048E-01 4.71899E-06 7.39502E-09
 2.11441E-04 2.01289E-10 5.22513E-12 9.07848E-12 2.56609E-11 1.10361E-17
 1.89434E-12 6.05163E-12 8.10205E-01 1.50146E-16 5.65277E-12 2.58710E-17
 2.84112E-07 2.36579E-11 1.79686E-04 8.75338E-02 3.83572E-06 7.59948E-09
 2.13210E-04 1.65241E-10 4.72926E-12 9.05578E-12 2.18340E-11 8.80485E-18
 1.16153E-12 4.30890E-12 8.24661E-01 1.13933E-16 3.27063E-12 1.90242E-17
 1.54184E-07 1.29285E-11 1.82989E-04 6.77470E-02 2.73748E-06 7.90614E-09
 2.15619E-04 1.26798E-10 4.29358E-12 1.00731E-11 1.86750E-11 7.01650E-18
 5.79515E-13 2.75705E-12 8.44367E-01 8.29073E-17 1.45308E-12 1.31532E-17
 8.29306E-08 6.99671E-12 1.85511E-04 5.21137E-02 1.93457E-06 8.22305E-09
 2.17523E-04 9.62863E-11 3.84801E-12 1.10760E-11 1.57324E-11 5.35574E-18
 2.83101E-13 1.73213E-12 8.59937E-01 5.98265E-17 6.30641E-13 8.97372E-18
 3.49778E-08 2.97149E-12 1.87994E-04 3.59663E-02 1.19002E-06 8.65725E-09
 2.19488E-04 6.77486E-11 3.42978E-12 1.34784E-11 1.31565E-11 3.78794E-18
 1.10525E-13 9.62611E-13 8.76020E-01 4.11081E-17 2.05995E-13 5.70591E-18
 1.44192E-08 1.23357E-12 1.89687E-04 2.45188E-02 7.19026E-07 9.12391E-09
 2.20883E-04 4.68968E-11 3.02027E-12 1.62881E-11 1.08005E-11 2.41822E-18
 4.15918E-14 5.20000E-13 8.87421E-01 2.79199E-17 6.45120E-14 3.55927E-18
 6.67957E-09 5.75278E-13 1.90677E-04 1.75775E-02 4.62354E-07 9.56199E-09
 2.21727E-04 3.33295E-11 2.63309E-12 1.84165E-11 8.72631E-12 1.44808E-18
 1.71294E-14 2.92444E-13 8.94334E-01 1.92355E-17 2.27721E-14 2.26291E-18
 2.01847E-09 1.75658E-13 1.91662E-04 1.04183E-02 2.33162E-07 1.02558E-08
 2.22598E-04 2.07441E-11 2.28781E-12 2.49642E-11 6.97357E-12 7.26758E-19
 4.76568E-15 1.32805E-13 9.01464E-01 1.22162E-17 4.88698E-15 1.27760E-18
 3.85433E-10 3.40804E-14 1.92376E-04 5.03278E-03 9.04378E-08 1.12877E-08
 2.23255E-04 1.11628E-11 1.97610E-12 4.09367E-11 5.47795E-12 2.95986E-19
 8.65567E-16 4.76623E-14 9.06828E-01 7.08309E-18 6.11312E-16 6.34115E-19
 1.09378E-10 9.80592E-15 1.92639E-04 2.90012E-03 4.38038E-08 1.21928E-08
 2.23515E-04 6.69840E-12 1.68597E-12 5.53193E-11 4.23582E-12 1.28731E-19
 2.20659E-16 2.03119E-14 9.08952E-01 4.32622E-18 1.18685E-16 3.43313E-19
 3.02738E-11 2.75503E-15 1.92799E-04 1.65367E-03 2.08938E-08 1.32155E-08
 2.23667E-04 3.96344E-12 1.42893E-12 7.47558E-11 3.23916E-12 5.41833E-20
 5.43738E-17 8.44748E-15 9.10193E-01 2.59708E-18 2.21628E-17 1.82842E-19
 7.08423E-12 6.55921E-16 1.92892E-04 8.75644E-04 9.04994E-09 1.44905E-08
 2.23762E-04 2.21453E-12 1.20341E-12 1.07560E-10 2.44681E-12 2.12465E-20
 1.13710E-17 3.19665E-15 9.10968E-01 1.49313E-18 3.37360E-18 9.22841E-20
 2.40447E-12 2.25673E-16 1.92926E-04 5.47377E-04 4.83647E-09 1.55881E-08
 2.23791E-04 1.37466E-12 1.00399E-12 1.29661E-10 1.83162E-12 9.13977E-21
 3.28627E-18 1.42988E-15 9.11295E-01 9.03516E-19 7.80050E-19 5.05536E-20
 7.88751E-13 7.50613E-17 1.92950E-04 3.37193E-04 2.53283E-09 1.68260E-08
 2.23819E-04 8.40190E-13 8.33100E-13 1.57286E-10 1.35935E-12 3.83520E-21
 9.12067E-19 6.22908E-16 9.11504E-01 5.37742E-19 1.71974E-19 2.72046E-20
 4.25263E-13 4.08188E-17 1.92957E-04 2.59125E-04 1.75819E-09 1.76606E-08
 2.23827E-04 5.93289E-13 6.84763E-13 1.51430E-10 1.00148E-12 1.83212E-21
 3.92881E-19 3.41930E-16 9.11582E-01 3.45094E-19 6.67234E-20 1.63988E-20
 2.04839E-13 1.98539E-17 1.92964E-04 1.89437E-04 1.14411E-09 1.86754E-08
 2.23835E-04 4.03656E-13 5.61242E-13 1.52435E-10 7.33574E-13 8.38467E-22
 1.51900E-19 1.76589E-16 9.11652E-01 2.15732E-19 2.26123E-20 9.55277E-21
 1.09346E-13 1.06888E-17 1.92969E-04 1.45021E-04 7.88938E-10 1.96415E-08
 2.23841E-04 2.82258E-13 4.57784E-13 1.45636E-10 5.34206E-13 3.90828E-22
 6.40409E-20 9.52172E-17 9.11696E-01 1.36271E-19 8.58142E-21 5.66871E-21
 5.33356E-14 5.26294E-18 1.92972E-04 1.06663E-04 5.16581E-10 2.07859E-08
 2.23846E-04 1.91453E-13 3.72286E-13 1.44034E-10 3.86777E-13 1.75713E-22
 2.47327E-20 4.88415E-17 9.11734E-01 8.42041E-20 2.91920E-21 3.26913E-21
 4.62868E-14 4.58360E-18 1.92973E-04 1.01385E-04 4.69331E-10 2.12495E-08
 2.23847E-04 1.53970E-13 3.00103E-13 1.09338E-10 2.78551E-13 9.20077E-23
 1.59984E-20 3.29410E-17 9.11739E-01 5.70434E-20 1.92389E-21 2.15616E-21
 5.26452E-14 5.21776E-18 1.92972E-04 1.08664E-04 4.97349E-10 2.13692E-08
 2.23845E-04 1.34222E-13 2.41108E-13 7.33924E-11 2.00322E-13 5.20091E-23
 1.31988E-20 2.52973E-17 9.11732E-01 4.04038E-20 1.73153E-21 1.51680E-21
 5.62858E-14 5.58747E-18 1.92971E-04 1.13319E-04 5.08855E-10 2.15712E-08
 2.23844E-04 1.14870E-13 1.93843E-13 5.06650E-11 1.44112E-13 2.88597E-23
 1.03001E-20 1.88583E-17 9.11727E-01 2.83238E-20 1.45122E-21 1.05127E-21
 5.65452E-14 5.62470E-18 1.92971E-04 1.14942E-04 5.02417E-10 2.18584E-08
 2.23843E-04 9.64405E-14 1.55859E-13 3.59467E-11 1.03592E-13 1.57138E-23
 7.59124E-21 1.36297E-17 9.11726E-01 1.96295E-20 1.13101E-21 7.17110E-22
 6.03866E-14 6.01598E-18 1.92972E-04 1.19817E-04 5.13633E-10 2.20685E-08
 2.23845E-04 8.24110E-14 1.25135E-13 2.47764E-11 7.43699E-14 8.68799E-24
 5.90548E-21 1.01334E-17 9.11721E-01 1.37253E-20 9.45070E-22 4.95707E-22
 7.07707E-14 7.05509E-18 1.92970E-04 1.30156E-04 5.53670E-10 2.21534E-08
 2.23842E-04 7.24100E-14 1.00373E-13 1.63732E-11 5.33705E-14 4.93055E-24
 4.99695E-21 7.88081E-18 9.11711E-01 9.74682E-21 8.79204E-22 3.50402E-22
 8.29145E-14 8.27036E-18 1.92969E-04 1.41367E-04 5.96645E-10 2.22385E-08
 2.23841E-04 6.36268E-14 8.05187E-14 1.08266E-11 3.83185E-14 2.80012E-24
 4.22762E-21 6.12930E-18 9.11700E-01 6.92392E-21 8.17775E-22 2.47761E-22
 1.03381E-13 1.03124E-17 1.92966E-04 1.57855E-04 6.66223E-10 2.22382E-08
 2.23838E-04 5.69801E-14 6.45752E-14 6.96363E-12 2.75201E-14 1.62054E-24
 3.78594E-21 4.91552E-18 9.11683E-01 4.97329E-21 8.17741E-22 1.77951E-22
 1.28874E-13 1.28547E-17 1.92964E-04 1.76236E-04 7.43827E-10 2.22380E-08
 2.23836E-04 5.10342E-14 5.18011E-14 4.48117E-12 1.97728E-14 9.39022E-25
 3.39076E-21 3.94307E-18 9.11665E-01 3.57344E-21 8.17703E-22 1.27854E-22
 1.60536E-13 1.60140E-17 1.92961E-04 1.96696E-04 8.30192E-10 2.22377E-08
 2.23833E-04 4.57231E-14 4.15825E-14 2.88754E-12 1.42203E-14 5.45164E-25
 3.03784E-21 3.16516E-18 9.11644E-01 2.57019E-21 8.17674E-22 9.19557E-23
 1.99973E-13 1.99468E-17 1.92961E-04 2.19534E-04 9.26547E-10 2.22387E-08
 2.23833E-04 4.09671E-14 3.33827E-14 1.86098E-12 1.02290E-14 3.16862E-25
 2.72181E-21 2.54089E-18 9.11622E-01 1.84889E-21 8.17641E-22 6.61444E-23
 2.48896E-13 2.48271E-17 1.92958E-04 2.44914E-04 1.03367E-09 2.22382E-08
 2.23828E-04 3.67197E-14 2.68198E-14 1.20125E-12 7.36594E-15 1.84561E-25
 2.43961E-21 2.04139E-18 9.11596E-01 1.33150E-21 8.17588E-22 4.76339E-23
 3.09679E-13 3.08907E-17 1.92954E-04 2.73185E-04 1.15299E-09 2.22378E-08
 2.23824E-04 3.29179E-14 2.15544E-14 7.75878E-13 5.30701E-15 1.07670E-25
 2.18692E-21 1.64055E-18 9.11568E-01 9.59363E-22 8.17532E-22 3.43204E-23
 3.85309E-13 3.84369E-17 1.92952E-04 3.04714E-04 1.28608E-09 2.22385E-08
 2.23822E-04 2.95107E-14 1.73234E-14 5.01142E-13 3.82358E-15 6.28853E-26
 1.96050E-21 1.31846E-18 9.11537E-01 6.91232E-22 8.17482E-22 2.47273E-23
 4.78811E-13 4.77642E-17 1.92948E-04 3.39678E-04 1.43362E-09 2.22382E-08
 2.23817E-04 2.64718E-14 1.39400E-14 3.24516E-13 2.75999E-15 3.68420E-26
 1.75854E-21 1.06095E-18 9.11502E-01 4.98990E-22 8.17429E-22 1.78500E-23
 5.95391E-13 5.93955E-17 1.92944E-04 3.78769E-04 1.59858E-09 2.22387E-08
 2.23813E-04 2.37380E-14 1.12104E-14 2.09849E-13 1.99025E-15 2.15914E-26
 1.57688E-21 8.53113E-19 9.11463E-01 3.59854E-22 8.17353E-22 1.28722E-23
 9.19458E-13 9.15368E-17 1.92934E-04 4.65022E-04 2.01699E-09 2.19415E-08
 2.23801E-04 2.27495E-14 9.01088E-15 1.23398E-13 1.43857E-15 1.35781E-26
 1.72426E-21 7.63926E-19 9.11377E-01 2.70006E-22 1.05196E-21 9.81261E-24
 1.00719E-12 1.00392E-16 1.92931E-04 4.90077E-04 2.09280E-09 2.21094E-08
 2.23798E-04 1.96724E-14 7.27105E-15 8.47817E-14 1.04096E-15 7.72166E-27
 1.38299E-21 5.79557E-19 9.11352E-01 1.91271E-22 9.10837E-22 6.88831E-24
 1.13798E-12 1.13532E-16 1.92929E-04 5.23600E-04 2.20992E-09 2.22379E-08
 2.23795E-04 1.71678E-14 5.86431E-15 5.74310E-14 7.53010E-16 4.42841E-27
 1.14026E-21 4.46222E-19 9.11319E-01 1.36174E-22 8.17098E-22 4.87100E-24
 1.41174E-12 1.40848E-16 1.92922E-04 5.83184E-04 2.46137E-09 2.22381E-08
 2.23787E-04 1.54126E-14 4.72666E-15 3.73091E-14 5.44862E-16 2.61955E-27
 1.02358E-21 3.59634E-19 9.11259E-01 9.85374E-23 8.16992E-22 3.52475E-24
 1.75112E-12 1.74715E-16 1.92905E-04 6.49482E-04 2.74119E-09 2.22382E-08
 2.23778E-04 1.38376E-14 3.81027E-15 2.42443E-14 3.94345E-16 1.55263E-27
 9.18916E-22 2.89892E-19 9.11193E-01 7.13215E-23 8.16870E-22 2.55127E-24
 2.17087E-12 2.16601E-16 1.92897E-04 7.23124E-04 3.05199E-09 2.22384E-08
 2.23770E-04 1.24272E-14 3.07327E-15 1.57728E-14 2.85653E-16 9.22710E-28
 8.25186E-22 2.33800E-19 9.11120E-01 5.16674E-23 8.16741E-22 1.84818E-24
 2.69037E-12 2.68442E-16 1.92889E-04 8.04971E-04 3.39739E-09 2.22384E-08
 2.23760E-04 1.11623E-14 2.47967E-15 1.02682E-14 2.07007E-16 5.49672E-28
 7.41119E-22 1.88622E-19 9.11039E-01 3.74477E-23 8.16594E-22 1.33949E-24
 3.33189E-12 3.32467E-16 1.92880E-04 8.95770E-04 3.78058E-09 2.22383E-08
 2.23750E-04 1.00291E-14 2.00206E-15 6.69358E-15 1.50179E-16 3.28432E-28
 6.65833E-22 1.52278E-19 9.10948E-01 2.71685E-23 8.16438E-22 9.71826E-25
 4.12469E-12 4.11597E-16 1.92869E-04 9.96620E-04 4.20617E-09 2.22381E-08
 2.23737E-04 9.01275E-15 1.61704E-15 4.36674E-15 1.09008E-16 1.96768E-28
 5.98299E-22 1.22977E-19 9.10848E-01 1.97224E-23 8.16255E-22 7.05476E-25
 5.10581E-12 5.09541E-16 1.92856E-04 1.10871E-03 4.67946E-09 2.22376E-08
 2.23722E-04 8.09952E-15 1.30610E-15 2.84899E-15 7.91262E-17 1.18161E-28
 5.37615E-22 9.93186E-20 9.10736E-01 1.43181E-23 8.16050E-22 5.12165E-25
 6.31630E-12 6.30393E-16 1.92845E-04 1.23317E-03 5.20440E-09 2.22382E-08
 2.23709E-04 7.28122E-15 1.05569E-15 1.86114E-15 5.74921E-17 7.11863E-29
 4.83230E-22 8.02668E-20 9.10612E-01 1.04043E-23 8.15843E-22 3.72177E-25
 7.81248E-12 7.79773E-16 1.92830E-04 1.37135E-03 5.78759E-09 2.22375E-08
 2.23691E-04 6.54605E-15 8.53374E-16 1.21615E-15 4.17818E-17 4.30041E-29
 4.34377E-22 6.48746E-20 9.10475E-01 7.56273E-24 8.15594E-22 2.70519E-25
 9.65716E-12 9.63954E-16 1.92815E-04 1.52454E-03 6.43420E-09 2.22377E-08
 2.23674E-04 5.88677E-15 6.90261E-16 7.95674E-16 3.03919E-17 2.60671E-29
 3.90568E-22 5.24663E-20 9.10322E-01 5.50206E-24 8.15330E-22 1.96803E-25
 1.19347E-11 1.19139E-15 1.92795E-04 1.69461E-03 7.15202E-09 2.22375E-08
 2.23651E-04 5.29430E-15 5.58426E-16 5.20772E-16 2.21128E-17 1.58469E-29
 3.51192E-22 4.24374E-20 9.10153E-01 4.00405E-24 8.15021E-22 1.43226E-25
 1.47407E-11 1.47160E-15 1.92777E-04 1.88314E-03 7.94759E-09 2.22373E-08
 2.23629E-04 4.76291E-15 4.52049E-16 3.41253E-16 1.61034E-17 9.66805E-30
 3.15881E-22 3.43460E-20 9.09965E-01 2.91648E-24 8.14695E-22 1.04325E-25
 1.81999E-11 1.81721E-15 1.92754E-04 2.09227E-03 8.83007E-09 2.22375E-08
 2.23602E-04 4.28536E-15 3.66026E-16 2.23741E-16 1.17322E-17 5.91739E-30
 2.84144E-22 2.78039E-20 9.09757E-01 2.12522E-24 8.14320E-22 7.60200E-26
 2.24633E-11 2.24318E-15 1.92730E-04 2.32410E-03 9.80866E-09 2.22378E-08
 2.23575E-04 3.85638E-15 2.96484E-16 1.46798E-16 8.55175E-18 3.63402E-30
 2.55637E-22 2.25158E-20 9.09526E-01 1.54949E-24 8.13912E-22 5.54259E-26
 2.77086E-11 2.76739E-15 1.92703E-04 2.58084E-03 1.08924E-08 2.22377E-08
 2.23544E-04 3.47126E-15 2.40290E-16 9.64247E-17 6.23875E-18 2.24013E-30
 2.30043E-22 1.82436E-20 9.09270E-01 1.13078E-24 8.13453E-22 4.04466E-26
 3.41819E-11 3.41443E-15 1.92672E-04 2.86615E-03 1.20962E-08 2.22371E-08
 2.23508E-04 3.12427E-15 1.94719E-16 6.33191E-17 4.55026E-18 1.38470E-30
 2.06983E-22 1.47792E-20 9.08986E-01 8.24961E-25 8.12946E-22 2.95090E-26
 4.21330E-11 4.20934E-15 1.92629E-04 3.18148E-03 1.34270E-08 2.22372E-08
 2.23470E-04 2.81314E-15 1.57912E-16 4.16464E-17 3.32277E-18 8.59448E-31
 1.86310E-22 1.19814E-20 9.08672E-01 6.02616E-25 8.12392E-22 2.15559E-26
 5.19075E-11 5.18689E-15 1.92593E-04 3.53065E-03 1.49006E-08 2.22371E-08
 2.23428E-04 2.53354E-15 1.28135E-16 2.74184E-17 2.42805E-18 5.35393E-31
 1.67720E-22 9.71804E-21 9.08324E-01 4.40519E-25 8.11776E-22 1.57576E-26
 6.39277E-11 6.38922E-15 1.92553E-04 3.91738E-03 1.65323E-08 2.22374E-08
 2.23382E-04 2.28195E-15 1.03992E-16 1.80613E-17 1.77510E-18 3.34678E-31
 1.51010E-22 7.88429E-21 9.07939E-01 3.22183E-25 8.11093E-22 1.15239E-26
 7.87409E-11 7.87151E-15 1.92507E-04 4.34659E-03 1.83436E-08 2.22370E-08
 2.23328E-04 2.05511E-15 8.43893E-17 1.18937E-17 1.29728E-18 2.09787E-31
 1.35933E-22 6.39488E-21 9.07511E-01 2.35561E-25 8.10324E-22 8.42618E-27
 9.69071E-11 9.68992E-15 1.92457E-04 4.82076E-03 2.03444E-08 2.22361E-08
 2.23270E-04 1.85156E-15 6.85340E-17 7.84419E-18 9.49155E-19 1.32020E-31
 1.22404E-22 5.19064E-21 9.07039E-01 1.72442E-25 8.09492E-22 6.16838E-27
 1.19238E-10 1.19258E-14 1.92393E-04 5.34580E-03 2.25598E-08 2.22367E-08
 2.23207E-04 1.66822E-15 5.56684E-17 5.17553E-18 6.94648E-19 8.33587E-32
 1.10231E-22 4.21387E-21 9.06516E-01 1.26280E-25 8.08562E-22 4.51698E-27
 1.46639E-10 1.46708E-14 1.92332E-04 5.92656E-03 2.50103E-08 2.22367E-08
 2.23138E-04 1.50341E-15 4.52367E-17 3.41765E-18 5.08694E-19 5.28105E-32
 9.92665E-23 3.42210E-21 9.05938E-01 9.25319E-26 8.07549E-22 3.30984E-27
 1.80262E-10 1.80410E-14 1.92264E-04 6.56875E-03 2.77195E-08 2.22357E-08
 2.23057E-04 1.35492E-15 3.67719E-17 2.25831E-18 3.72684E-19 3.35645E-32
 8.94066E-23 2.77973E-21 9.05298E-01 6.78391E-26 8.06412E-22 2.42659E-27
 2.21560E-10 2.21836E-14 1.92189E-04 7.27960E-03 3.07199E-08 2.22359E-08
 2.22970E-04 1.22121E-15 2.98938E-17 1.49242E-18 2.73070E-19 2.13943E-32
 8.05181E-23 2.25802E-21 9.04590E-01 4.97442E-26 8.05151E-22 1.77932E-27
 2.72105E-10 2.72558E-14 1.92097E-04 8.06395E-03 3.40292E-08 2.22353E-08
 2.22875E-04 1.10097E-15 2.43190E-17 9.87752E-19 2.00292E-19 1.36848E-32
 7.25311E-23 1.83547E-21 9.03809E-01 3.65170E-26 8.03772E-22 1.30619E-27
 3.34285E-10 3.34994E-14 1.92007E-04 8.93382E-03 3.76988E-08 2.22357E-08
 2.22771E-04 9.92416E-16 1.97774E-17 6.53252E-19 1.46813E-19 8.77156E-33
 6.53143E-23 1.49119E-21 9.02943E-01 2.67927E-26 8.02252E-22 9.58370E-28
 4.10183E-10 4.11267E-14 1.91895E-04 9.89129E-03 4.17368E-08 2.22347E-08
 2.22652E-04 8.94916E-16 1.60999E-17 4.32931E-19 1.07780E-19 5.64292E-33
 5.88374E-23 1.21267E-21 9.01989E-01 1.96899E-26 8.00554E-22 7.04301E-28
 5.03381E-10 5.04996E-14 1.91786E-04 1.09510E-02 4.62089E-08 2.22349E-08
 2.22526E-04 8.06901E-16 1.31044E-17 2.86793E-19 7.90950E-20 3.63783E-33
 5.29897E-23 9.85907E-22 9.00934E-01 1.44661E-26 7.98700E-22 5.17461E-28
 6.17296E-10 6.19658E-14 1.91652E-04 1.21188E-02 5.11363E-08 2.22342E-08
 2.22382E-04 7.27700E-16 1.06714E-17 1.90215E-19 5.80928E-20 2.35192E-33
 4.77274E-23 8.01853E-22 8.99771E-01 1.06389E-26 7.96648E-22 3.80539E-28
 7.57018E-10 7.60449E-14 1.91516E-04 1.34111E-02 5.65878E-08 2.22342E-08
 2.22224E-04 6.56181E-16 8.68935E-18 1.26117E-19 4.26533E-20 1.52341E-33
 4.29758E-23 6.51981E-22 8.98484E-01 7.82229E-27 7.94372E-22 2.79806E-28
 9.27846E-10 9.32759E-14 1.91357E-04 1.48361E-02 6.25968E-08 2.22335E-08
 2.22050E-04 5.91764E-16 7.07830E-18 8.36845E-20 3.13346E-20 9.89130E-34
 3.86957E-23 5.30268E-22 8.97064E-01 5.75553E-27 7.91875E-22 2.05878E-28
 1.13679E-09 1.14376E-13 1.91192E-04 1.64078E-02 6.92255E-08 2.22331E-08
 2.21859E-04 5.33691E-16 5.76728E-18 5.55572E-20 2.30263E-20 6.43579E-34
 3.48379E-23 4.31311E-22 8.95499E-01 4.23674E-27 7.89133E-22 1.51552E-28
 1.39217E-09 1.40208E-13 1.91000E-04 1.81409E-02 7.65338E-08 2.22335E-08
 2.21648E-04 4.81321E-16 4.69992E-18 3.68967E-20 1.69238E-20 4.19519E-34
 3.13594E-23 3.50813E-22 8.93773E-01 3.11985E-27 7.86106E-22 1.11599E-28
 1.70451E-09 1.71843E-13 1.90791E-04 2.00519E-02 8.45924E-08 2.22328E-08
 2.21417E-04 4.34065E-16 3.83061E-18 2.45097E-20 1.24385E-20 2.73903E-34
 2.82208E-23 2.85314E-22 8.91870E-01 2.29803E-27 7.82777E-22 8.21996E-29
 2.08575E-09 2.10512E-13 1.90559E-04 2.21550E-02 9.34617E-08 2.22324E-08
 2.21159E-04 3.91472E-16 3.12314E-18 1.62924E-20 9.14660E-21 1.79161E-34
 2.53922E-23 2.32080E-22 8.89775E-01 1.69373E-27 7.79108E-22 6.05840E-29
