Nick Wogan MPI script from MPI data base, Rabalais et al 1971, Laufer and Keller 1971
Air:  
Temp:           300K
Angstroms       XS
2.906700E+03    1.490000E-20
2.914600E+03    1.540000E-20
2.923000E+03    1.590000E-20
2.930500E+03    1.650000E-20
2.938500E+03    1.700000E-20
2.946100E+03    1.760000E-20
2.954200E+03    1.810000E-20
2.962300E+03    1.860000E-20
2.970500E+03    1.920000E-20
2.978300E+03    1.970000E-20
2.986000E+03    2.030000E-20
2.993300E+03    2.090000E-20
3.001100E+03    2.150000E-20
3.009000E+03    2.210000E-20
3.016900E+03    2.260000E-20
3.024400E+03    2.320000E-20
3.032300E+03    2.390000E-20
3.040400E+03    2.450000E-20
3.052900E+03    2.460000E-20
3.064500E+03    2.480000E-20
3.069400E+03    2.550000E-20
3.074200E+03    2.620000E-20
3.079100E+03    2.680000E-20
3.090300E+03    2.700000E-20
3.099300E+03    2.750000E-20
3.104800E+03    2.810000E-20
3.110200E+03    2.930000E-20
3.115700E+03    3.070000E-20
3.121500E+03    3.030000E-20
3.130300E+03    2.980000E-20
3.136500E+03    3.030000E-20
3.148000E+03    3.120000E-20
3.155700E+03    3.060000E-20
3.165800E+03    3.010000E-20
3.171600E+03    3.070000E-20
3.174400E+03    3.160000E-20
3.177000E+03    3.330000E-20
3.177400E+03    3.440000E-20
3.180100E+03    3.550000E-20
3.186200E+03    3.490000E-20
3.190600E+03    3.400000E-20
3.195700E+03    3.290000E-20
3.205500E+03    3.220000E-20
3.213300E+03    3.280000E-20
3.215500E+03    3.350000E-20
3.219600E+03    3.460000E-20
3.224500E+03    3.430000E-20
3.231500E+03    3.360000E-20
3.244500E+03    3.340000E-20
3.246300E+03    3.360000E-20
3.257500E+03    3.370000E-20
3.259500E+03    3.350000E-20
3.266500E+03    3.290000E-20
3.280500E+03    3.270000E-20
3.285400E+03    3.330000E-20
3.289700E+03    3.380000E-20
3.293900E+03    3.260000E-20
3.297900E+03    3.190000E-20
3.304600E+03    3.330000E-20
3.307500E+03    3.220000E-20
3.312100E+03    3.170000E-20
3.319100E+03    3.220000E-20
3.326900E+03    3.250000E-20
3.334600E+03    3.310000E-20
3.344500E+03    3.280000E-20
3.353900E+03    3.220000E-20
3.364000E+03    3.170000E-20
3.373600E+03    3.110000E-20
3.381800E+03    3.040000E-20
3.390100E+03    2.980000E-20
3.398400E+03    2.920000E-20
3.408800E+03    2.840000E-20
3.417900E+03    2.780000E-20
3.426000E+03    2.720000E-20
3.434100E+03    2.660000E-20
3.443300E+03    2.610000E-20
3.454000E+03    2.550000E-20
3.464100E+03    2.490000E-20
3.472700E+03    2.430000E-20
3.482200E+03    2.370000E-20
3.490900E+03    2.300000E-20
3.498300E+03    2.240000E-20
3.506400E+03    2.170000E-20
3.513200E+03    2.100000E-20
3.519900E+03    2.060000E-20
3.526600E+03    1.990000E-20
3.532700E+03    1.920000E-20
3.538800E+03    1.860000E-20
3.544900E+03    1.790000E-20
3.547900E+03    1.760000E-20
3.554800E+03    1.690000E-20
3.562500E+03    1.590000E-20
3.570200E+03    1.530000E-20
3.578000E+03    1.450000E-20
3.585700E+03    1.380000E-20
3.594300E+03    1.300000E-20
3.602900E+03    1.240000E-20
3.610800E+03    1.180000E-20
3.619400E+03    1.110000E-20
3.627400E+03    1.050000E-20
3.636900E+03    9.850000E-21
3.646400E+03    9.200000E-21
3.653700E+03    8.700000E-21
3.663300E+03    8.060000E-21
3.673800E+03    7.480000E-21
3.684400E+03    6.860000E-21
3.694200E+03    6.250000E-21
3.706500E+03    5.720000E-21
3.719600E+03    5.200000E-21
3.735400E+03    4.700000E-21
3.749600E+03    4.210000E-21
3.776500E+03    3.120000E-21
3.803200E+03    2.430000E-21
3.833000E+03    1.750000E-21
3.870100E+03    1.310000E-21
3.901300E+03    1.000000E-21
3.929600E+03    7.770000E-22
3.962300E+03    5.720000E-22
3.990500E+03    4.360000E-22
4.023200E+03    3.240000E-22
4.048500E+03    2.570000E-22
4.078200E+03    1.950000E-22
4.107900E+03    1.510000E-22
4.139200E+03    1.120000E-22
4.171900E+03    8.330000E-23
4.195700E+03    6.560000E-23
4.223900E+03    4.990000E-23
4.252200E+03    3.740000E-23
4.283400E+03    2.820000E-23
4.313200E+03    2.090000E-23
4.344400E+03    1.580000E-23
4.371200E+03    1.200000E-23
4.408300E+03    8.640000E-24
4.443900E+03    7.090000E-24
4.482300E+03    5.960000E-24
4.490000E+03    0.000000E+00
