
    OUTPUT FILES FOR THE Sun  

 Solar Constant= 1.000   F_CH4= 1.6859E-06  F_CO2= 3.3000E-04  F_O2= 2.0826E-01  F_N2= 7.7354E-01  F_H2= 9.9172E-61  F_AR= 9.9172E-03  IO3 =  1   IUP=  1
 ICONSERV= 0  FAC= 4.0  ND=101  SRFALB= 0.320  G= 980.0  IMW= 2

 FNO2 = 1.000E-60

 NST=     1 JCONV= 74 CHG=2.56E-02 dt0=2.50E+03 DIVF(1)= 1.13E-01 DIVFrms= 1.05E-01 DT(ND)= 3.16E+00 T(ND)=2.8316E+02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP = 0.2695

  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT
 37 1.0514E-02 2.8616E+01 2.0007E+02  0.00E+00   6.7086E-02  2.0000E+02  4.0000E-06  4.0000E-06  5.8826E-06 -1.4258E+00  2.5851E+00
 38 1.1697E-02 2.7989E+01 2.0005E+02  0.00E+00   5.2062E-02  2.0000E+02  4.0000E-06  4.0000E-06  5.6324E-06 -1.4051E+00  2.3048E+00
 39 1.2999E-02 2.7369E+01 2.0004E+02  0.00E+00   3.9261E-02  2.0000E+02  4.0000E-06  4.0000E-06  5.3848E-06 -1.3768E+00  2.0553E+00
 40 1.4430E-02 2.6756E+01 2.0003E+02  0.00E+00   2.8790E-02  2.0000E+02  4.0000E-06  4.0000E-06  5.1399E-06 -1.3411E+00  1.8386E+00
 41 1.6001E-02 2.6149E+01 2.0002E+02  0.00E+00   2.0447E-02  2.0000E+02  4.0000E-06  4.0000E-06  4.8975E-06 -1.2987E+00  1.6521E+00
 42 1.7724E-02 2.5549E+01 2.0001E+02  0.00E+00   1.3981E-02  2.0000E+02  4.0000E-06  4.0000E-06  4.6578E-06 -1.2518E+00  1.4934E+00
 43 1.9609E-02 2.4955E+01 2.0001E+02  0.00E+00   9.0805E-03  2.0000E+02  4.0000E-06  4.0000E-06  4.4207E-06 -1.2028E+00  1.3597E+00
 44 2.1672E-02 2.4369E+01 2.0001E+02  0.00E+00   5.3861E-03  2.0000E+02  4.0000E-06  4.0000E-06  4.1862E-06 -1.1547E+00  1.2478E+00
 45 2.3924E-02 2.3789E+01 2.0000E+02  0.00E+00   2.5302E-03  2.0000E+02  4.0000E-06  4.0000E-06  3.9543E-06 -1.1098E+00  1.1535E+00
 46 2.6381E-02 2.3215E+01 2.0000E+02  0.00E+00   2.0054E-04  2.0000E+02  4.0000E-06  4.0000E-06  3.7250E-06 -1.0694E+00  1.0729E+00
 47 2.9058E-02 2.2648E+01 2.0000E+02  0.00E+00  -1.8425E-03  2.0000E+02  4.0000E-06  4.0000E-06  3.4983E-06 -1.0340E+00  1.0022E+00
 48 3.1972E-02 2.2088E+01 2.0000E+02  0.00E+00  -3.7484E-03  2.0000E+02  4.0000E-06  4.0000E-06  3.2733E-06 -1.0029E+00  9.3813E-01
 49 3.5138E-02 2.1535E+01 1.9999E+02  0.00E+00  -5.6260E-03  2.0000E+02  4.0000E-06  4.0000E-06  3.0437E-06 -9.7482E-01  8.7760E-01
 50 3.8575E-02 2.0988E+01 1.9999E+02  0.00E+00  -7.4144E-03  2.0000E+02  4.0000E-06  4.0000E-06  2.8167E-06 -9.4837E-01  8.2025E-01
 51 4.2301E-02 2.0447E+01 1.9999E+02  0.00E+00  -9.0713E-03  2.0000E+02  4.0000E-06  4.0000E-06  2.5925E-06 -9.2189E-01  7.6514E-01
 52 4.6335E-02 1.9914E+01 1.9999E+02  0.00E+00  -1.0562E-02  2.0000E+02  4.0000E-06  4.0000E-06  2.3709E-06 -8.9402E-01  7.1151E-01
 53 5.0697E-02 1.9387E+01 1.9999E+02  0.00E+00  -1.1832E-02  2.0000E+02  4.0000E-06  4.0000E-06  2.1521E-06 -8.6327E-01  6.5881E-01
 54 5.5408E-02 1.8866E+01 1.9999E+02  0.00E+00  -1.2840E-02  2.0000E+02  4.0000E-06  4.0000E-06  1.9360E-06 -8.2853E-01  6.0666E-01
 55 6.0490E-02 1.8352E+01 1.9999E+02  0.00E+00  -1.3578E-02  2.0000E+02  4.0000E-06  4.0000E-06  1.7226E-06 -7.8945E-01  5.5483E-01
 56 6.5965E-02 1.7845E+01 1.9999E+02  0.00E+00  -1.4062E-02  2.0000E+02  4.0000E-06  4.0000E-06  1.5119E-06 -7.4629E-01  5.0329E-01
 57 7.1855E-02 1.7344E+01 1.9999E+02  0.00E+00  -1.4378E-02  2.0000E+02  4.0000E-06  4.0000E-06  1.3039E-06 -7.0064E-01  4.5219E-01
 58 7.8183E-02 1.6850E+01 1.9999E+02  0.00E+00  -1.4614E-02  2.0000E+02  4.0000E-06  4.0000E-06  1.0986E-06 -6.5438E-01  4.0184E-01
 59 8.4975E-02 1.6363E+01 1.9999E+02  0.00E+00  -1.4871E-02  2.0000E+02  4.0000E-06  4.0000E-06  8.9597E-07 -6.0960E-01  3.5262E-01
 60 9.2254E-02 1.5882E+01 1.9999E+02  0.00E+00  -1.5232E-02  2.0000E+02  4.0000E-06  4.0000E-06  6.9609E-07 -5.6818E-01  3.0497E-01
 61 1.0004E-01 1.5408E+01 1.9999E+02  0.00E+00  -1.4090E-02  2.0000E+02  4.0000E-06  4.0000E-06  4.9983E-07 -5.0548E-01  2.6200E-01
 62 1.0837E-01 1.4940E+01 1.9999E+02  0.00E+00  -1.2623E-02  2.0000E+02  4.0000E-06  4.0000E-06  4.6997E-07 -4.6025E-01  2.4213E-01
 63 1.1726E-01 1.4479E+01 1.9999E+02  0.00E+00  -1.1195E-02  2.0000E+02  4.0000E-06  4.0000E-06  4.4052E-07 -4.2009E-01  2.2664E-01
 64 1.2674E-01 1.4024E+01 1.9999E+02  0.00E+00  -9.8677E-03  2.0000E+02  4.0000E-06  4.0000E-06  4.1149E-07 -3.8373E-01  2.1321E-01
 65 1.3683E-01 1.3576E+01 1.9999E+02  0.00E+00  -8.5599E-03  2.0000E+02  4.0000E-06  4.0000E-06  3.8287E-07 -3.4952E-01  2.0160E-01
 66 1.4757E-01 1.3135E+01 1.9999E+02  0.00E+00  -7.1640E-03  2.0000E+02  4.0000E-06  4.0000E-06  3.5467E-07 -3.1530E-01  1.9151E-01
 67 1.5896E-01 1.2700E+01 1.9999E+02  0.00E+00  -5.6272E-03  2.0000E+02  4.0000E-06  4.0000E-06  3.2689E-07 -2.7987E-01  1.8263E-01
 68 1.7105E-01 1.2271E+01 2.0000E+02  0.00E+00  -3.8717E-03  2.0000E+02  4.0000E-06  4.0000E-06  2.9952E-07 -2.4159E-01  1.7468E-01
 69 1.8385E-01 1.1850E+01 2.0000E+02  0.00E+00  -1.8170E-03  2.0000E+02  4.0000E-06  4.0000E-06  2.7256E-07 -1.9881E-01  1.6741E-01
 70 1.9739E-01 1.1435E+01 2.0000E+02  0.00E+00   6.5782E-04  2.0000E+02  4.0000E-06  4.0000E-06  2.4602E-07 -1.4926E-01  1.6062E-01
 71 2.1169E-01 1.1026E+01 2.0000E+02  0.00E+00   3.9140E-03  2.0000E+02  4.0000E-06  4.0000E-06  2.1990E-07 -8.6537E-02  1.5417E-01
 72 2.2677E-01 1.0623E+01 2.0081E+02  0.00E+00   9.8530E-03  2.0000E+02  4.0000E-06  4.0000E-06  1.9419E-07  2.2309E-02  1.4795E-01
 73 2.4266E-01 1.0223E+01 2.0322E+02  0.00E+00   3.2220E+00  2.0000E+02  4.0000E-06  4.0000E-06  1.6890E-07  8.6279E-02  1.4190E-01
 74 2.5937E-01 9.8243E+00 2.0715E+02  1.00E+00   5.1661E+00  2.0198E+02  4.0000E-06  4.0000E-06  1.4403E-07 -3.6845E-03  1.3623E-01
 75 2.7692E-01 9.4245E+00 2.1108E+02  1.00E+00   5.2525E+00  2.0582E+02  6.2081E-06  4.0000E-06  1.1957E-07 -1.4216E-01  1.3158E-01
 76 2.9534E-01 9.0241E+00 2.1500E+02  1.00E+00   5.3333E+00  2.0967E+02  1.0597E-05  5.1297E-06  9.5525E-08 -3.1217E-01  1.3586E-01
 77 3.1463E-01 8.6234E+00 2.1891E+02  1.00E+00   5.4059E+00  2.1350E+02  1.7709E-05  8.7127E-06  7.1897E-08 -6.1200E-01  1.5753E-01
 78 3.3480E-01 8.2228E+00 2.2279E+02  1.00E+00   5.4674E+00  2.1732E+02  2.8976E-05  1.4497E-05  6.8265E-08 -9.6713E-01  1.9473E-01
 79 3.5587E-01 7.8225E+00 2.2664E+02  1.00E+00   5.5139E+00  2.2112E+02  4.6410E-05  2.3637E-05  6.6410E-08 -1.3183E+00  2.4511E-01
 80 3.7785E-01 7.4228E+00 2.3043E+02  1.00E+00   5.5411E+00  2.2489E+02  7.2746E-05  3.7762E-05  6.4588E-08 -1.6228E+00  3.0636E-01
 81 4.0074E-01 7.0242E+00 2.3417E+02  1.00E+00   5.5447E+00  2.2862E+02  1.1155E-04  5.9105E-05  6.2800E-08 -1.8702E+00  3.7505E-01
 82 4.2454E-01 6.6270E+00 2.3782E+02  1.00E+00   5.5204E+00  2.3230E+02  1.6724E-04  9.0616E-05  6.1046E-08 -2.0631E+00  4.4874E-01
 83 4.4925E-01 6.2315E+00 2.4137E+02  1.00E+00   5.4652E+00  2.3590E+02  2.4505E-04  1.3603E-04  5.9326E-08 -2.1651E+00  5.2441E-01
 84 4.7487E-01 5.8381E+00 2.4480E+02  1.00E+00   5.3777E+00  2.3942E+02  3.5086E-04  1.9988E-04  5.7639E-08 -2.1850E+00  5.9520E-01
 85 5.0140E-01 5.4474E+00 2.4810E+02  1.00E+00   5.2587E+00  2.4284E+02  4.9083E-04  2.8740E-04  5.5987E-08 -2.1915E+00  6.5506E-01
 86 5.2882E-01 5.0596E+00 2.5126E+02  1.00E+00   5.1115E+00  2.4615E+02  6.7115E-04  4.0431E-04  5.4368E-08 -2.1830E+00  7.0344E-01
 87 5.5712E-01 4.6753E+00 2.5427E+02  1.00E+00   4.9413E+00  2.4933E+02  8.9760E-04  5.5655E-04  5.2783E-08 -2.1679E+00  7.4174E-01
 88 5.8628E-01 4.2948E+00 2.5712E+02  1.00E+00   4.7543E+00  2.5237E+02  1.1753E-03  7.4994E-04  5.1233E-08 -2.1196E+00  7.7007E-01
 89 6.1628E-01 3.9186E+00 2.5982E+02  1.00E+00   4.5575E+00  2.5527E+02  1.5086E-03  9.8984E-04  4.9715E-08 -2.0423E+00  7.8994E-01
 90 6.4710E-01 3.5471E+00 2.6238E+02  1.00E+00   4.3570E+00  2.5802E+02  1.9008E-03  1.2810E-03  4.8232E-08 -1.9250E+00  8.0356E-01
 91 6.7870E-01 3.1805E+00 2.6478E+02  1.00E+00   4.1582E+00  2.6063E+02  2.3545E-03  1.6271E-03  4.6783E-08 -1.7285E+00  8.1325E-01
