2.875E+06  1.92E+04  1.42E-16  5.64E-07  1.93E-03  2.00E-02  1.62E-06
2.925E+06  1.79E+04  1.73E-16  4.83E-07  1.92E-03  2.00E-02  1.57E-06
2.975E+06  1.67E+04  2.26E-16  4.14E-07  1.92E-03  2.00E-02  1.53E-06
3.025E+06  1.55E+04  2.97E-16  3.57E-07  1.92E-03  2.00E-02  1.48E-06
3.075E+06  1.44E+04  3.89E-16  3.09E-07  1.92E-03  2.00E-02  1.44E-06
3.125E+06  1.35E+04  4.98E-16  2.70E-07  1.91E-03  2.00E-02  1.40E-06
3.175E+06  1.25E+04  6.24E-16  2.39E-07  1.91E-03  2.00E-02  1.36E-06
3.225E+06  1.17E+04  7.69E-16  2.13E-07  1.91E-03  2.00E-02  1.32E-06
3.275E+06  1.08E+04  9.33E-16  1.92E-07  1.90E-03  2.00E-02  1.28E-06
3.325E+06  1.01E+04  1.12E-15  1.75E-07  1.90E-03  2.00E-02  1.24E-06
3.375E+06  9.39E+03  1.33E-15  1.61E-07  1.90E-03  2.00E-02  1.20E-06
3.425E+06  8.74E+03  1.56E-15  1.51E-07  1.89E-03  2.00E-02  1.16E-06
3.475E+06  8.13E+03  1.83E-15  1.42E-07  1.89E-03  2.00E-02  1.13E-06
3.525E+06  7.56E+03  2.16E-15  1.36E-07  1.89E-03  2.00E-02  1.09E-06
3.575E+06  7.04E+03  2.55E-15  1.31E-07  1.88E-03  2.00E-02  1.05E-06
3.625E+06  6.55E+03  3.05E-15  1.28E-07  1.88E-03  2.00E-02  1.02E-06
3.675E+06  6.09E+03  3.72E-15  1.26E-07  1.88E-03  2.00E-02  9.86E-07
3.725E+06  5.67E+03  4.66E-15  1.25E-07  1.88E-03  2.00E-02  9.54E-07
3.775E+06  5.27E+03  6.05E-15  1.25E-07  1.87E-03  2.00E-02  9.23E-07
3.825E+06  4.90E+03  8.19E-15  1.25E-07  1.87E-03  2.00E-02  8.93E-07
3.875E+06  4.56E+03  1.14E-14  1.26E-07  1.86E-03  2.00E-02  8.63E-07
3.925E+06  4.24E+03  1.57E-14  1.28E-07  1.86E-03  2.00E-02  8.35E-07
3.975E+06  3.94E+03  2.10E-14  1.31E-07  1.86E-03  2.00E-02  8.08E-07
4.025E+06  3.67E+03  2.66E-14  1.34E-07  1.85E-03  2.00E-02  7.81E-07
4.075E+06  3.41E+03  3.14E-14  1.37E-07  1.85E-03  2.00E-02  7.55E-07
4.125E+06  3.17E+03  3.44E-14  1.42E-07  1.85E-03  2.00E-02  7.30E-07
4.175E+06  2.95E+03  3.54E-14  1.47E-07  1.84E-03  2.00E-02  7.06E-07
4.225E+06  2.75E+03  3.50E-14  1.53E-07  1.84E-03  2.00E-02  6.82E-07
4.275E+06  2.56E+03  3.42E-14  1.59E-07  1.84E-03  2.00E-02  6.60E-07
4.325E+06  2.38E+03  3.49E-14  1.65E-07  1.83E-03  2.00E-02  6.38E-07
4.375E+06  2.22E+03  3.56E-14  1.72E-07  1.83E-03  2.00E-02  6.17E-07
4.425E+06  2.06E+03  3.59E-14  1.79E-07  1.83E-03  2.00E-02  5.97E-07
4.475E+06  1.92E+03  3.59E-14  1.87E-07  1.82E-03  2.00E-02  5.77E-07
4.525E+06  1.79E+03  3.55E-14  1.94E-07  1.82E-03  2.00E-02  5.58E-07
4.575E+06  1.67E+03  3.51E-14  2.03E-07  1.81E-03  2.00E-02  5.40E-07
4.625E+06  1.56E+03  3.47E-14  2.11E-07  1.81E-03  2.00E-02  5.23E-07
4.675E+06  1.45E+03  3.44E-14  2.20E-07  1.81E-03  2.00E-02  5.06E-07
4.725E+06  1.35E+03  3.41E-14  2.29E-07  1.80E-03  2.00E-02  4.90E-07
4.775E+06  1.26E+03  3.38E-14  2.38E-07  1.80E-03  2.00E-02  4.75E-07
4.825E+06  1.18E+03  3.34E-14  2.47E-07  1.79E-03  2.00E-02  4.60E-07
4.875E+06  1.10E+03  3.31E-14  2.57E-07  1.79E-03  2.00E-02  4.46E-07
4.925E+06  1.02E+03  3.27E-14  2.68E-07  1.79E-03  2.00E-02  4.32E-07
4.975E+06  9.56E+02  3.24E-14  2.79E-07  1.78E-03  2.00E-02  4.19E-07
5.025E+06  8.92E+02  3.22E-14  2.90E-07  1.78E-03  2.00E-02  4.07E-07
5.075E+06  8.33E+02  3.19E-14  3.02E-07  1.77E-03  2.00E-02  3.95E-07
5.125E+06  7.77E+02  3.18E-14  3.15E-07  1.77E-03  2.00E-02  3.84E-07
5.175E+06  7.26E+02  3.18E-14  3.28E-07  1.76E-03  2.00E-02  3.73E-07
5.225E+06  6.78E+02  3.19E-14  3.42E-07  1.76E-03  2.00E-02  3.62E-07
