 1754.0 1770.0  0.3983  1.1175  0.2819
 1770.0 1786.0  0.3958  1.0972  0.2764
 1786.0 1802.0  0.3933  1.0769  0.2708
 1802.0 1818.0  0.3908  1.0566  0.2653
 1818.0 1835.0  0.3883  1.0364  0.2597
 1835.0 1852.0  0.3856  1.0148  0.2538
 1852.0 1869.0  0.3829  0.9933  0.2479
 1869.0 1887.0  0.3803  0.9717  0.2420
 1887.0 1905.0  0.3775  0.9489  0.2358
 1905.0 1923.0  0.3747  0.9261  0.2296
 1923.0 1942.0  0.3718  0.9033  0.2233
 1942.0 1961.0  0.3689  0.8792  0.2167
 1961.0 1980.0  0.3659  0.8552  0.2101
 1980.0 2000.0  0.3627  0.8380  0.2057
 2000.0 2020.0  0.3593  0.8241  0.2022
 2020.0 2041.0  0.3558  0.8102  0.1988
 2041.0 2062.0  0.3522  0.7956  0.1952
 2062.0 2083.0  0.3485  0.7810  0.1917
 2083.0 2105.0  0.3449  0.7664  0.1881
 2105.0 2128.0  0.3411  0.7512  0.1843
 2128.0 2151.0  0.3371  0.7352  0.1804
 2151.0 2174.0  0.3331  0.7192  0.1765
 2174.0 2200.0  0.3291  0.7032  0.1725
 2200.0 2222.0  0.3246  0.6852  0.1681
 2222.0 2247.0  0.3208  0.6699  0.1643
 2247.0 2273.0  0.3165  0.6525  0.1601
 2273.0 2299.0  0.3120  0.6345  0.1556
 2299.0 2326.0  0.3075  0.6164  0.1512
 2326.0 2353.0  0.3028  0.5977  0.1466
 2353.0 2381.0  0.2982  0.5789  0.1420
 2381.0 2410.0  0.2933  0.5595  0.1372
 2410.0 2439.0  0.2904  0.5417  0.1340
 2439.0 2469.0  0.2878  0.5242  0.1309
 2469.0 2500.0  0.2850  0.5061  0.1278
 2500.0 2532.0  0.2822  0.4874  0.1246
 2532.0 2564.0  0.2793  0.4681  0.1212
 2564.0 2597.0  0.2764  0.4488  0.1178
 2597.0 2632.0  0.2733  0.4288  0.1144
 2632.0 2667.0  0.2701  0.4077  0.1107
 2667.0 2703.0  0.2664  0.3925  0.1079
 2703.0 2740.0  0.2625  0.3781  0.1052
 2740.0 2778.0  0.2585  0.3633  0.1024
 2778.0 2817.0  0.2543  0.3481  0.0995
 2817.0 2857.0  0.2500  0.3326  0.0966
 2857.0 2899.0  0.2457  0.3166  0.0936
 2899.0 2941.0  0.2411  0.2998  0.0904
 2941.0 2985.0  0.2365  0.2830  0.0872
 2985.0 3030.0  0.2318  0.2707  0.0846
 3030.0 3077.0  0.2270  0.2600  0.0822
 3077.0 3125.0  0.2220  0.2488  0.0797
 3125.0 3175.0  0.2168  0.2374  0.0772
 3175.0 3225.0  0.2115  0.2255  0.0745
 3225.0 3275.0  0.2062  0.2136  0.0718
 3275.0 3325.0  0.2014  0.2023  0.0693
 3325.0 3375.0  0.1987  0.1932  0.0674
 3375.0 3425.0  0.1960  0.1841  0.0655
 3425.0 3450.0  0.1932  0.1749  0.0635
 3450.0 3550.0  0.1918  0.1704  0.0626
 3550.0 3650.0  0.1869  0.1526  0.0588
 3650.0 3750.0  0.1882  0.1401  0.0561
 3750.0 3850.0  0.1894  0.1277  0.0534
 3850.0 3950.0  0.1907  0.1152  0.0507
 3950.0 4050.0  0.1949  0.1046  0.0484
 4050.0 4150.0  0.2001  0.0947  0.0463
 4150.0 4250.0  0.2056  0.0851  0.0443
 4250.0 4350.0  0.2128  0.0772  0.0426
 4350.0 4450.0  0.2200  0.0693  0.0408
 4450.0 4550.0  0.2263  0.0624  0.0392
 4550.0 4650.0  0.2295  0.0588  0.0380
 4650.0 4750.0  0.2326  0.0551  0.0367
 4750.0 4850.0  0.2358  0.0515  0.0354
 4850.0 4950.0  0.2390  0.0479  0.0342
 4950.0 5050.0  0.2421  0.0443  0.0329
 5050.0 5150.0  0.2453  0.0406  0.0316
 5150.0 5250.0  0.2485  0.0370  0.0303
 5250.0 5350.0  0.2516  0.0334  0.0291
 5350.0 5450.0  0.2548  0.0297  0.0278
 5450.0 5550.0  0.2579  0.0261  0.0265
 5550.0 5650.0  0.2611  0.0225  0.0253
 5650.0 5750.0  0.2646  0.0192  0.0241
 5750.0 5850.0  0.2698  0.0182  0.0235
 5850.0 5950.0  0.2751  0.0172  0.0228
 5950.0 6050.0  0.2803  0.0162  0.0222
