 1754.0 1770.0  0.0030  0.0606  0.0044
 1770.0 1786.0  0.0029  0.0598  0.0044
 1786.0 1802.0  0.0028  0.0591  0.0043
 1802.0 1818.0  0.0028  0.0583  0.0042
 1818.0 1835.0  0.0027  0.0575  0.0041
 1835.0 1852.0  0.0027  0.0566  0.0041
 1852.0 1869.0  0.0026  0.0558  0.0040
 1869.0 1887.0  0.0025  0.0549  0.0039
 1887.0 1905.0  0.0025  0.0540  0.0038
 1905.0 1923.0  0.0024  0.0531  0.0038
 1923.0 1942.0  0.0023  0.0523  0.0037
 1942.0 1961.0  0.0023  0.0513  0.0036
 1961.0 1980.0  0.0022  0.0504  0.0035
 1980.0 2000.0  0.0021  0.0497  0.0034
 2000.0 2020.0  0.0021  0.0491  0.0034
 2020.0 2041.0  0.0021  0.0486  0.0033
 2041.0 2062.0  0.0020  0.0480  0.0033
 2062.0 2083.0  0.0020  0.0474  0.0032
 2083.0 2105.0  0.0019  0.0469  0.0032
 2105.0 2128.0  0.0019  0.0463  0.0031
 2128.0 2151.0  0.0018  0.0456  0.0030
 2151.0 2174.0  0.0018  0.0450  0.0030
 2174.0 2200.0  0.0018  0.0444  0.0029
 2200.0 2222.0  0.0017  0.0437  0.0029
 2222.0 2247.0  0.0017  0.0431  0.0028
 2247.0 2273.0  0.0016  0.0424  0.0027
 2273.0 2299.0  0.0016  0.0417  0.0027
 2299.0 2326.0  0.0015  0.0410  0.0026
 2326.0 2353.0  0.0015  0.0402  0.0025
 2353.0 2381.0  0.0014  0.0395  0.0025
 2381.0 2410.0  0.0013  0.0387  0.0024
 2410.0 2439.0  0.0013  0.0377  0.0023
 2439.0 2469.0  0.0013  0.0367  0.0023
 2469.0 2500.0  0.0013  0.0357  0.0022
 2500.0 2532.0  0.0012  0.0346  0.0022
 2532.0 2564.0  0.0012  0.0335  0.0021
 2564.0 2597.0  0.0012  0.0324  0.0021
 2597.0 2632.0  0.0012  0.0313  0.0020
 2632.0 2667.0  0.0011  0.0301  0.0020
 2667.0 2703.0  0.0011  0.0292  0.0019
 2703.0 2740.0  0.0011  0.0284  0.0019
 2740.0 2778.0  0.0011  0.0275  0.0018
 2778.0 2817.0  0.0010  0.0266  0.0018
 2817.0 2857.0  0.0010  0.0257  0.0017
 2857.0 2899.0  0.0010  0.0248  0.0017
 2899.0 2941.0  0.0009  0.0238  0.0016
 2941.0 2985.0  0.0009  0.0229  0.0016
 2985.0 3030.0  0.0009  0.0221  0.0015
 3030.0 3077.0  0.0008  0.0214  0.0015
 3077.0 3125.0  0.0008  0.0207  0.0014
 3125.0 3175.0  0.0008  0.0200  0.0014
 3175.0 3225.0  0.0008  0.0193  0.0013
 3225.0 3275.0  0.0007  0.0186  0.0013
 3275.0 3325.0  0.0007  0.0178  0.0012
 3325.0 3375.0  0.0007  0.0171  0.0012
 3375.0 3425.0  0.0007  0.0164  0.0012
 3425.0 3450.0  0.0007  0.0157  0.0011
 3450.0 3550.0  0.0007  0.0154  0.0011
 3550.0 3650.0  0.0006  0.0140  0.0011
 3650.0 3750.0  0.0006  0.0129  0.0010
 3750.0 3850.0  0.0006  0.0118  0.0010
 3850.0 3950.0  0.0006  0.0107  0.0009
 3950.0 4050.0  0.0006  0.0097  0.0009
 4050.0 4150.0  0.0007  0.0088  0.0008
 4150.0 4250.0  0.0007  0.0078  0.0008
 4250.0 4350.0  0.0007  0.0071  0.0008
 4350.0 4450.0  0.0007  0.0063  0.0007
 4450.0 4550.0  0.0008  0.0057  0.0007
 4550.0 4650.0  0.0008  0.0053  0.0007
 4650.0 4750.0  0.0008  0.0050  0.0007
 4750.0 4850.0  0.0008  0.0047  0.0006
 4850.0 4950.0  0.0008  0.0043  0.0006
 4950.0 5050.0  0.0008  0.0040  0.0006
 5050.0 5150.0  0.0008  0.0037  0.0006
 5150.0 5250.0  0.0008  0.0034  0.0005
 5250.0 5350.0  0.0009  0.0030  0.0005
 5350.0 5450.0  0.0009  0.0027  0.0005
 5450.0 5550.0  0.0009  0.0024  0.0005
 5550.0 5650.0  0.0009  0.0020  0.0005
 5650.0 5750.0  0.0009  0.0017  0.0004
 5750.0 5850.0  0.0009  0.0016  0.0004
 5850.0 5950.0  0.0010  0.0015  0.0004
 5950.0 6050.0  0.0010  0.0015  0.0004
 6050.0 6150.0  0.0010  0.0014  0.0004
 6150.0 6250.0  0.0010  0.0013  0.0004
 6250.0 6350.0  0.0011  0.0012  0.0004
 6350.0 6450.0  0.0011  0.0011  0.0004
 6450.0 6550.0  0.0011  0.0010  0.0003
 6550.0 6650.0  0.0011  0.0009  0.0003
 6650.0 6750.0  0.0012  0.0008  0.0003
 6750.0 6850.0  0.0012  0.0007  0.0003
 6850.0 6950.0  0.0012  0.0006  0.0003
 6950.0 7050.0  0.0012  0.0005  0.0003
 7050.0 7150.0  0.0013  0.0005  0.0003
 7150.0 7250.0  0.0013  0.0005  0.0003
 7250.0 7350.0  0.0014  0.0005  0.0003
 7350.0 7450.0  0.0014  0.0004  0.0003
 7450.0 7550.0  0.0015  0.0004  0.0003
 7550.0 7650.0  0.0015  0.0004  0.0002
 7650.0 7750.0  0.0016  0.0004  0.0002
 7750.0 7850.0  0.0016  0.0004  0.0002
 7850.0 7950.0  0.0016  0.0003  0.0002
 7950.0 8050.0  0.0017  0.0003  0.0002
 8050.0 8150.0  0.0017  0.0003  0.0002
 8150.0 8250.0  0.0018  0.0003  0.0002
 8250.0 8350.0  0.0018  0.0002  0.0002
 8350.0 8450.0  0.0019  0.0002  0.0002
 8450.0 8550.0  0.0019  0.0002  0.0002
