 1754.0 1770.0  0.0314  0.1487  0.0224
 1770.0 1786.0  0.0307  0.1466  0.0220
 1786.0 1802.0  0.0301  0.1445  0.0216
 1802.0 1818.0  0.0295  0.1424  0.0213
 1818.0 1835.0  0.0289  0.1402  0.0209
 1835.0 1852.0  0.0283  0.1380  0.0205
 1852.0 1869.0  0.0277  0.1357  0.0201
 1869.0 1887.0  0.0270  0.1334  0.0197
 1887.0 1905.0  0.0263  0.1310  0.0193
 1905.0 1923.0  0.0257  0.1286  0.0189
 1923.0 1942.0  0.0250  0.1262  0.0185
 1942.0 1961.0  0.0243  0.1237  0.0181
 1961.0 1980.0  0.0235  0.1212  0.0176
 1980.0 2000.0  0.0230  0.1194  0.0173
 2000.0 2020.0  0.0226  0.1180  0.0170
 2020.0 2041.0  0.0222  0.1166  0.0168
 2041.0 2062.0  0.0218  0.1151  0.0165
 2062.0 2083.0  0.0213  0.1136  0.0162
 2083.0 2105.0  0.0209  0.1121  0.0160
 2105.0 2128.0  0.0205  0.1106  0.0157
 2128.0 2151.0  0.0200  0.1090  0.0154
 2151.0 2174.0  0.0195  0.1074  0.0151
 2174.0 2200.0  0.0190  0.1057  0.0148
 2200.0 2222.0  0.0185  0.1039  0.0144
 2222.0 2247.0  0.0180  0.1024  0.0141
 2247.0 2273.0  0.0175  0.1006  0.0138
 2273.0 2299.0  0.0170  0.0988  0.0135
 2299.0 2326.0  0.0165  0.0970  0.0131
 2326.0 2353.0  0.0159  0.0951  0.0128
 2353.0 2381.0  0.0153  0.0932  0.0124
 2381.0 2410.0  0.0148  0.0912  0.0121
 2410.0 2439.0  0.0145  0.0888  0.0118
 2439.0 2469.0  0.0142  0.0864  0.0116
 2469.0 2500.0  0.0140  0.0839  0.0113
 2500.0 2532.0  0.0137  0.0813  0.0110
 2532.0 2564.0  0.0134  0.0787  0.0108
 2564.0 2597.0  0.0131  0.0760  0.0105
 2597.0 2632.0  0.0128  0.0733  0.0102
 2632.0 2667.0  0.0125  0.0704  0.0099
 2667.0 2703.0  0.0122  0.0683  0.0097
 2703.0 2740.0  0.0119  0.0663  0.0094
 2740.0 2778.0  0.0116  0.0642  0.0092
 2778.0 2817.0  0.0113  0.0621  0.0089
 2817.0 2857.0  0.0110  0.0599  0.0087
 2857.0 2899.0  0.0107  0.0577  0.0084
 2899.0 2941.0  0.0103  0.0553  0.0082
 2941.0 2985.0  0.0100  0.0530  0.0079
 2985.0 3030.0  0.0097  0.0512  0.0077
 3030.0 3077.0  0.0094  0.0496  0.0074
 3077.0 3125.0  0.0091  0.0480  0.0072
 3125.0 3175.0  0.0088  0.0463  0.0070
 3175.0 3225.0  0.0085  0.0445  0.0068
 3225.0 3275.0  0.0081  0.0428  0.0065
 3275.0 3325.0  0.0079  0.0411  0.0063
 3325.0 3375.0  0.0077  0.0394  0.0061
 3375.0 3425.0  0.0075  0.0378  0.0059
 3425.0 3450.0  0.0074  0.0362  0.0058
 3450.0 3550.0  0.0073  0.0354  0.0057
 3550.0 3650.0  0.0070  0.0322  0.0053
 3650.0 3750.0  0.0070  0.0297  0.0051
 3750.0 3850.0  0.0070  0.0271  0.0049
 3850.0 3950.0  0.0071  0.0245  0.0046
 3950.0 4050.0  0.0072  0.0223  0.0044
 4050.0 4150.0  0.0074  0.0201  0.0042
 4150.0 4250.0  0.0076  0.0180  0.0040
 4250.0 4350.0  0.0080  0.0162  0.0039
 4350.0 4450.0  0.0083  0.0145  0.0037
 4450.0 4550.0  0.0085  0.0130  0.0036
 4550.0 4650.0  0.0087  0.0122  0.0035
 4650.0 4750.0  0.0088  0.0115  0.0033
 4750.0 4850.0  0.0089  0.0107  0.0032
 4850.0 4950.0  0.0091  0.0099  0.0031
 4950.0 5050.0  0.0092  0.0092  0.0030
 5050.0 5150.0  0.0093  0.0084  0.0029
