 1754.0 1770.0  0.4650  2.5804  0.8562
 1770.0 1786.0  0.4656  2.5876  0.8547
 1786.0 1802.0  0.4662  2.5949  0.8531
 1802.0 1818.0  0.4667  2.6021  0.8516
 1818.0 1835.0  0.4673  2.6093  0.8500
 1835.0 1852.0  0.4679  2.6170  0.8484
 1852.0 1869.0  0.4685  2.6246  0.8467
 1869.0 1887.0  0.4691  2.6323  0.8451
 1887.0 1905.0  0.4698  2.6404  0.8433
 1905.0 1923.0  0.4704  2.6486  0.8416
 1923.0 1942.0  0.4711  2.6567  0.8399
 1942.0 1961.0  0.4718  2.6653  0.8380
 1961.0 1980.0  0.4724  2.6738  0.8362
 1980.0 2000.0  0.4740  2.6855  0.8347
 2000.0 2020.0  0.4762  2.6997  0.8334
 2020.0 2041.0  0.4784  2.7138  0.8320
 2041.0 2062.0  0.4807  2.7287  0.8306
 2062.0 2083.0  0.4830  2.7436  0.8292
 2083.0 2105.0  0.4854  2.7585  0.8278
 2105.0 2128.0  0.4878  2.7741  0.8263
 2128.0 2151.0  0.4903  2.7903  0.8248
 2151.0 2174.0  0.4928  2.8066  0.8232
 2174.0 2200.0  0.4954  2.8229  0.8217
 2200.0 2222.0  0.4982  2.8414  0.8199
 2222.0 2247.0  0.5007  2.8569  0.8185
 2247.0 2273.0  0.5034  2.8746  0.8168
 2273.0 2299.0  0.5063  2.8931  0.8150
 2299.0 2326.0  0.5091  2.9115  0.8133
 2326.0 2353.0  0.5121  2.9306  0.8115
 2353.0 2381.0  0.5151  2.9497  0.8097
 2381.0 2410.0  0.5182  2.9696  0.8078
 2410.0 2439.0  0.5238  2.9924  0.8053
 2439.0 2469.0  0.5297  3.0154  0.8027
 2469.0 2500.0  0.5359  3.0393  0.8000
 2500.0 2532.0  0.5422  3.0640  0.7972
 2532.0 2564.0  0.5487  3.0894  0.7943
 2564.0 2597.0  0.5553  3.1148  0.7914
 2597.0 2632.0  0.5620  3.1411  0.7885
 2632.0 2667.0  0.5692  3.1689  0.7853
 2667.0 2703.0  0.5763  3.2041  0.7840
 2703.0 2740.0  0.5836  3.2419  0.7830
 2740.0 2778.0  0.5911  3.2807  0.7819
 2778.0 2817.0  0.5988  3.3205  0.7808
 2817.0 2857.0  0.6068  3.3614  0.7797
 2857.0 2899.0  0.6149  3.4034  0.7786
 2899.0 2941.0  0.6234  3.4474  0.7774
 2941.0 2985.0  0.6320  3.4915  0.7762
 2985.0 3030.0  0.6390  3.4947  0.7729
 3030.0 3077.0  0.6454  3.4834  0.7689
 3077.0 3125.0  0.6522  3.4716  0.7646
 3125.0 3175.0  0.6591  3.4596  0.7603
 3175.0 3225.0  0.6663  3.4470  0.7558
 3225.0 3275.0  0.6735  3.4344  0.7513
 3275.0 3325.0  0.6807  3.4256  0.7477
 3325.0 3375.0  0.6878  3.4285  0.7468
 3375.0 3425.0  0.6949  3.4314  0.7459
 3425.0 3450.0  0.7019  3.4343  0.7451
 3450.0 3550.0  0.7055  3.4358  0.7446
 3550.0 3650.0  0.7193  3.4432  0.7425
 3650.0 3750.0  0.7291  3.4695  0.7361
 3750.0 3850.0  0.7389  3.4957  0.7297
 3850.0 3950.0  0.7487  3.5220  0.7233
 3950.0 4050.0  0.7608  3.5043  0.7102
 4050.0 4150.0  0.7735  3.4726  0.6950
 4150.0 4250.0  0.7867  3.4344  0.6788
 4250.0 4350.0  0.8025  3.3637  0.6581
 4350.0 4450.0  0.8183  3.2930  0.6375
 4450.0 4550.0  0.8321  3.2235  0.6208
 4550.0 4650.0  0.8392  3.1586  0.6182
 4650.0 4750.0  0.8462  3.0936  0.6156
 4750.0 4850.0  0.8533  3.0287  0.6130
 4850.0 4950.0  0.8603  2.9638  0.6104
 4950.0 5050.0  0.8674  2.8988  0.6078
 5050.0 5150.0  0.8744  2.8339  0.6052
 5150.0 5250.0  0.8814  2.7689  0.6026
 5250.0 5350.0  0.8885  2.7040  0.6000
 5350.0 5450.0  0.8955  2.6391  0.5974
 5450.0 5550.0  0.9026  2.5741  0.5948
 5550.0 5650.0  0.9096  2.5092  0.5922
 5650.0 5750.0  0.9161  2.4381  0.5886
 5750.0 5850.0  0.9194  2.3322  0.5790
 5850.0 5950.0  0.9227  2.2263  0.5695
 5950.0 6050.0  0.9260  2.1204  0.5599
 6050.0 6150.0  0.9292  2.0145  0.5504
 6150.0 6250.0  0.9325  1.9086  0.5408
 6250.0 6350.0  0.9358  1.8027  0.5313
 6350.0 6450.0  0.9391  1.6968  0.5218
 6450.0 6550.0  0.9424  1.5909  0.5122
 6550.0 6650.0  0.9457  1.4850  0.5027
 6650.0 6750.0  0.9490  1.3791  0.4931
 6750.0 6850.0  0.9523  1.2732  0.4836
 6850.0 6950.0  0.9556  1.1672  0.4740
 6950.0 7050.0  0.9577  1.1055  0.4633
 7050.0 7150.0  0.9592  1.0709  0.4518
 7150.0 7250.0  0.9606  1.0363  0.4403
 7250.0 7350.0  0.9621  1.0017  0.4288
 7350.0 7450.0  0.9635  0.9671  0.4174
 7450.0 7550.0  0.9650  0.9324  0.4059
 7550.0 7650.0  0.9664  0.8978  0.3944
 7650.0 7750.0  0.9679  0.8632  0.3829
 7750.0 7850.0  0.9693  0.8286  0.3714
 7850.0 7950.0  0.9708  0.7940  0.3600
 7950.0 8050.0  0.9722  0.7594  0.3485
 8050.0 8150.0  0.9737  0.7247  0.3370
 8150.0 8250.0  0.9752  0.6901  0.3255
 8250.0 8350.0  0.9766  0.6555  0.3140
 8350.0 8450.0  0.9781  0.6209  0.3025
 8450.0 8550.0  0.9795  0.5863  0.2911
