 1754.0 1770.0  0.0153  0.1107  0.0136
 1770.0 1786.0  0.0150  0.1092  0.0133
 1786.0 1802.0  0.0147  0.1077  0.0131
 1802.0 1818.0  0.0144  0.1062  0.0129
 1818.0 1835.0  0.0141  0.1047  0.0127
 1835.0 1852.0  0.0138  0.1030  0.0124
 1852.0 1869.0  0.0135  0.1014  0.0122
 1869.0 1887.0  0.0132  0.0998  0.0120
 1887.0 1905.0  0.0128  0.0981  0.0117
 1905.0 1923.0  0.0125  0.0964  0.0115
 1923.0 1942.0  0.0121  0.0947  0.0112
 1942.0 1961.0  0.0118  0.0929  0.0109
 1961.0 1980.0  0.0114  0.0911  0.0107
 1980.0 2000.0  0.0112  0.0898  0.0105
 2000.0 2020.0  0.0110  0.0888  0.0103
 2020.0 2041.0  0.0107  0.0878  0.0102
 2041.0 2062.0  0.0105  0.0867  0.0100
 2062.0 2083.0  0.0103  0.0856  0.0098
 2083.0 2105.0  0.0101  0.0845  0.0097
 2105.0 2128.0  0.0099  0.0834  0.0095
 2128.0 2151.0  0.0097  0.0822  0.0093
 2151.0 2174.0  0.0094  0.0811  0.0091
 2174.0 2200.0  0.0092  0.0799  0.0090
 2200.0 2222.0  0.0089  0.0785  0.0087
 2222.0 2247.0  0.0087  0.0774  0.0086
 2247.0 2273.0  0.0084  0.0761  0.0084
 2273.0 2299.0  0.0082  0.0748  0.0082
 2299.0 2326.0  0.0079  0.0735  0.0080
 2326.0 2353.0  0.0076  0.0721  0.0078
 2353.0 2381.0  0.0074  0.0707  0.0075
 2381.0 2410.0  0.0071  0.0693  0.0073
 2410.0 2439.0  0.0069  0.0675  0.0072
 2439.0 2469.0  0.0068  0.0657  0.0070
 2469.0 2500.0  0.0067  0.0638  0.0069
 2500.0 2532.0  0.0066  0.0619  0.0067
 2532.0 2564.0  0.0064  0.0599  0.0065
 2564.0 2597.0  0.0063  0.0579  0.0064
 2597.0 2632.0  0.0061  0.0559  0.0062
 2632.0 2667.0  0.0060  0.0537  0.0060
 2667.0 2703.0  0.0058  0.0521  0.0059
 2703.0 2740.0  0.0057  0.0506  0.0057
 2740.0 2778.0  0.0056  0.0490  0.0056
 2778.0 2817.0  0.0054  0.0474  0.0054
 2817.0 2857.0  0.0052  0.0458  0.0053
 2857.0 2899.0  0.0051  0.0441  0.0051
 2899.0 2941.0  0.0049  0.0424  0.0049
 2941.0 2985.0  0.0048  0.0406  0.0048
 2985.0 3030.0  0.0046  0.0393  0.0046
 3030.0 3077.0  0.0045  0.0381  0.0045
 3077.0 3125.0  0.0043  0.0368  0.0044
 3125.0 3175.0  0.0042  0.0355  0.0042
 3175.0 3225.0  0.0040  0.0342  0.0041
 3225.0 3275.0  0.0039  0.0329  0.0039
 3275.0 3325.0  0.0037  0.0316  0.0038
 3325.0 3375.0  0.0037  0.0303  0.0037
 3375.0 3425.0  0.0036  0.0291  0.0036
 3425.0 3450.0  0.0035  0.0279  0.0035
 3450.0 3550.0  0.0035  0.0272  0.0034
 3550.0 3650.0  0.0033  0.0248  0.0032
 3650.0 3750.0  0.0033  0.0228  0.0031
 3750.0 3850.0  0.0033  0.0209  0.0029
 3850.0 3950.0  0.0033  0.0189  0.0028
 3950.0 4050.0  0.0034  0.0171  0.0027
 4050.0 4150.0  0.0035  0.0155  0.0026
 4150.0 4250.0  0.0036  0.0138  0.0024
 4250.0 4350.0  0.0038  0.0125  0.0023
 4350.0 4450.0  0.0039  0.0112  0.0023
 4450.0 4550.0  0.0041  0.0100  0.0022
 4550.0 4650.0  0.0041  0.0094  0.0021
 4650.0 4750.0  0.0042  0.0088  0.0020
 4750.0 4850.0  0.0042  0.0082  0.0020
 4850.0 4950.0  0.0043  0.0077  0.0019
 4950.0 5050.0  0.0044  0.0071  0.0018
 5050.0 5150.0  0.0044  0.0065  0.0017
 5150.0 5250.0  0.0045  0.0059  0.0017
 5250.0 5350.0  0.0046  0.0053  0.0016
 5350.0 5450.0  0.0046  0.0048  0.0015
 5450.0 5550.0  0.0047  0.0042  0.0015
 5550.0 5650.0  0.0047  0.0036  0.0014
 5650.0 5750.0  0.0048  0.0031  0.0013
 5750.0 5850.0  0.0049  0.0029  0.0013
 5850.0 5950.0  0.0051  0.0027  0.0013
 5950.0 6050.0  0.0052  0.0026  0.0012
 6050.0 6150.0  0.0053  0.0024  0.0012
 6150.0 6250.0  0.0055  0.0022  0.0011
 6250.0 6350.0  0.0056  0.0021  0.0011
 6350.0 6450.0  0.0057  0.0019  0.0011
 6450.0 6550.0  0.0059  0.0017  0.0010
 6550.0 6650.0  0.0060  0.0016  0.0010
 6650.0 6750.0  0.0061  0.0014  0.0010
 6750.0 6850.0  0.0063  0.0012  0.0009
 6850.0 6950.0  0.0064  0.0010  0.0009
 6950.0 7050.0  0.0066  0.0010  0.0009
 7050.0 7150.0  0.0068  0.0009  0.0009
 7150.0 7250.0  0.0071  0.0009  0.0008
 7250.0 7350.0  0.0073  0.0008  0.0008
 7350.0 7450.0  0.0075  0.0008  0.0008
 7450.0 7550.0  0.0078  0.0007  0.0008
 7550.0 7650.0  0.0080  0.0007  0.0008
 7650.0 7750.0  0.0083  0.0007  0.0007
 7750.0 7850.0  0.0085  0.0006  0.0007
 7850.0 7950.0  0.0087  0.0006  0.0007
 7950.0 8050.0  0.0090  0.0005  0.0007
 8050.0 8150.0  0.0092  0.0005  0.0007
 8150.0 8250.0  0.0095  0.0005  0.0007
 8250.0 8350.0  0.0097  0.0004  0.0006
 8350.0 8450.0  0.0099  0.0004  0.0006
 8450.0 8550.0  0.0102  0.0003  0.0006
