 1754.0 1770.0  0.5532  2.1115  0.9275
 1770.0 1786.0  0.5531  2.1122  0.9274
 1786.0 1802.0  0.5530  2.1128  0.9274
 1802.0 1818.0  0.5529  2.1135  0.9274
 1818.0 1835.0  0.5528  2.1142  0.9274
 1835.0 1852.0  0.5527  2.1149  0.9274
 1852.0 1869.0  0.5526  2.1156  0.9273
 1869.0 1887.0  0.5524  2.1163  0.9273
 1887.0 1905.0  0.5523  2.1170  0.9273
 1905.0 1923.0  0.5522  2.1178  0.9273
 1923.0 1942.0  0.5521  2.1185  0.9273
 1942.0 1961.0  0.5520  2.1193  0.9272
 1961.0 1980.0  0.5518  2.1201  0.9272
 1980.0 2000.0  0.5518  2.1209  0.9271
 2000.0 2020.0  0.5517  2.1216  0.9270
 2020.0 2041.0  0.5516  2.1224  0.9269
 2041.0 2062.0  0.5515  2.1232  0.9268
 2062.0 2083.0  0.5515  2.1241  0.9267
 2083.0 2105.0  0.5514  2.1249  0.9266
 2105.0 2128.0  0.5513  2.1257  0.9265
 2128.0 2151.0  0.5512  2.1266  0.9264
 2151.0 2174.0  0.5511  2.1275  0.9263
 2174.0 2200.0  0.5511  2.1284  0.9262
 2200.0 2222.0  0.5510  2.1294  0.9260
 2222.0 2247.0  0.5509  2.1303  0.9259
 2247.0 2273.0  0.5508  2.1313  0.9258
 2273.0 2299.0  0.5507  2.1323  0.9257
 2299.0 2326.0  0.5506  2.1333  0.9255
 2326.0 2353.0  0.5505  2.1343  0.9254
 2353.0 2381.0  0.5504  2.1354  0.9253
 2381.0 2410.0  0.5503  2.1365  0.9251
 2410.0 2439.0  0.5501  2.1376  0.9252
 2439.0 2469.0  0.5498  2.1387  0.9253
 2469.0 2500.0  0.5495  2.1398  0.9254
 2500.0 2532.0  0.5492  2.1409  0.9255
 2532.0 2564.0  0.5489  2.1421  0.9256
 2564.0 2597.0  0.5486  2.1433  0.9257
 2597.0 2632.0  0.5483  2.1446  0.9259
 2632.0 2667.0  0.5480  2.1459  0.9260
 2667.0 2703.0  0.5475  2.1471  0.9263
 2703.0 2740.0  0.5471  2.1484  0.9266
 2740.0 2778.0  0.5466  2.1498  0.9269
 2778.0 2817.0  0.5461  2.1511  0.9273
 2817.0 2857.0  0.5456  2.1525  0.9277
 2857.0 2899.0  0.5451  2.1540  0.9280
 2899.0 2941.0  0.5446  2.1555  0.9284
 2941.0 2985.0  0.5440  2.1570  0.9288
 2985.0 3030.0  0.5435  2.1586  0.9292
 3030.0 3077.0  0.5429  2.1601  0.9295
 3077.0 3125.0  0.5424  2.1618  0.9299
 3125.0 3175.0  0.5418  2.1635  0.9302
 3175.0 3225.0  0.5412  2.1652  0.9306
 3225.0 3275.0  0.5406  2.1670  0.9310
 3275.0 3325.0  0.5400  2.1687  0.9314
 3325.0 3375.0  0.5395  2.1705  0.9316
 3375.0 3425.0  0.5390  2.1722  0.9318
 3425.0 3450.0  0.5385  2.1739  0.9321
 3450.0 3550.0  0.5383  2.1748  0.9322
 3550.0 3650.0  0.5374  2.1783  0.9325
 3650.0 3750.0  0.5374  2.1818  0.9315
 3750.0 3850.0  0.5375  2.1854  0.9305
 3850.0 3950.0  0.5375  2.1889  0.9294
 3950.0 4050.0  0.5378  2.1926  0.9282
 4050.0 4150.0  0.5381  2.1962  0.9268
 4150.0 4250.0  0.5385  2.1997  0.9255
 4250.0 4350.0  0.5388  2.2024  0.9240
 4350.0 4450.0  0.5391  2.2051  0.9225
 4450.0 4550.0  0.5403  2.2083  0.9207
 4550.0 4650.0  0.5451  2.2132  0.9178
 4650.0 4750.0  0.5498  2.2180  0.9148
 4750.0 4850.0  0.5546  2.2229  0.9119
 4850.0 4950.0  0.5593  2.2278  0.9089
 4950.0 5050.0  0.5641  2.2327  0.9060
 5050.0 5150.0  0.5688  2.2376  0.9030
 5150.0 5250.0  0.5736  2.2424  0.9000
 5250.0 5350.0  0.5783  2.2473  0.8971
 5350.0 5450.0  0.5831  2.2522  0.8941
 5450.0 5550.0  0.5878  2.2571  0.8912
 5550.0 5650.0  0.5926  2.2620  0.8882
 5650.0 5750.0  0.5986  2.2676  0.8847
 5750.0 5850.0  0.6122  2.2777  0.8780
 5850.0 5950.0  0.6258  2.2879  0.8712
 5950.0 6050.0  0.6393  2.2980  0.8645
 6050.0 6150.0  0.6529  2.3081  0.8577
 6150.0 6250.0  0.6665  2.3182  0.8510
 6250.0 6350.0  0.6800  2.3283  0.8443
 6350.0 6450.0  0.6936  2.3385  0.8375
 6450.0 6550.0  0.7072  2.3486  0.8308
