 1754.0 1770.0  0.5072  2.3553  0.9122
 1770.0 1786.0  0.5068  2.3573  0.9120
 1786.0 1802.0  0.5064  2.3593  0.9117
 1802.0 1818.0  0.5059  2.3613  0.9115
 1818.0 1835.0  0.5055  2.3633  0.9113
 1835.0 1852.0  0.5050  2.3654  0.9111
 1852.0 1869.0  0.5046  2.3676  0.9108
 1869.0 1887.0  0.5041  2.3697  0.9106
 1887.0 1905.0  0.5036  2.3720  0.9103
 1905.0 1923.0  0.5031  2.3742  0.9101
 1923.0 1942.0  0.5026  2.3765  0.9098
 1942.0 1961.0  0.5021  2.3788  0.9096
 1961.0 1980.0  0.5016  2.3812  0.9093
 1980.0 2000.0  0.5012  2.3841  0.9090
 2000.0 2020.0  0.5010  2.3874  0.9088
 2020.0 2041.0  0.5007  2.3907  0.9085
 2041.0 2062.0  0.5005  2.3942  0.9082
 2062.0 2083.0  0.5002  2.3976  0.9080
 2083.0 2105.0  0.4999  2.4011  0.9077
 2105.0 2128.0  0.4996  2.4048  0.9074
 2128.0 2151.0  0.4993  2.4086  0.9071
 2151.0 2174.0  0.4990  2.4124  0.9068
 2174.0 2200.0  0.4987  2.4162  0.9065
 2200.0 2222.0  0.4984  2.4205  0.9061
 2222.0 2247.0  0.4981  2.4241  0.9058
 2247.0 2273.0  0.4978  2.4282  0.9055
 2273.0 2299.0  0.4974  2.4325  0.9052
 2299.0 2326.0  0.4971  2.4368  0.9048
 2326.0 2353.0  0.4968  2.4413  0.9045
 2353.0 2381.0  0.4964  2.4458  0.9041
 2381.0 2410.0  0.4960  2.4504  0.9037
 2410.0 2439.0  0.4959  2.4568  0.9036
 2439.0 2469.0  0.4957  2.4633  0.9035
 2469.0 2500.0  0.4956  2.4701  0.9034
 2500.0 2532.0  0.4954  2.4771  0.9033
 2532.0 2564.0  0.4952  2.4843  0.9032
 2564.0 2597.0  0.4951  2.4916  0.9031
 2597.0 2632.0  0.4949  2.4990  0.9030
 2632.0 2667.0  0.4947  2.5069  0.9029
 2667.0 2703.0  0.4933  2.5079  0.9016
 2703.0 2740.0  0.4916  2.5075  0.9000
 2740.0 2778.0  0.4898  2.5071  0.8983
 2778.0 2817.0  0.4880  2.5066  0.8966
 2817.0 2857.0  0.4861  2.5061  0.8948
 2857.0 2899.0  0.4842  2.5056  0.8930
 2899.0 2941.0  0.4821  2.5051  0.8911
 2941.0 2985.0  0.4801  2.5046  0.8892
 2985.0 3030.0  0.4773  2.4965  0.8843
 3030.0 3077.0  0.4741  2.4856  0.8784
 3077.0 3125.0  0.4707  2.4742  0.8722
 3125.0 3175.0  0.4673  2.4626  0.8658
 3175.0 3225.0  0.4638  2.4505  0.8592
 3225.0 3275.0  0.4602  2.4384  0.8526
 3275.0 3325.0  0.4579  2.4274  0.8450
 3325.0 3375.0  0.4595  2.4201  0.8343
 3375.0 3425.0  0.4610  2.4127  0.8235
 3425.0 3450.0  0.4626  2.4054  0.8128
 3450.0 3550.0  0.4634  2.4017  0.8074
 3550.0 3650.0  0.4667  2.3890  0.7861
 3650.0 3750.0  0.4721  2.3990  0.7672
 3750.0 3850.0  0.4774  2.4091  0.7483
 3850.0 3950.0  0.4827  2.4191  0.7294
 3950.0 4050.0  0.4967  2.4054  0.7039
 4050.0 4150.0  0.5134  2.3842  0.6762
 4150.0 4250.0  0.5312  2.3752  0.6502
 4250.0 4350.0  0.5546  2.4261  0.6323
 4350.0 4450.0  0.5780  2.4770  0.6144
 4450.0 4550.0  0.6012  2.5369  0.6006
 4550.0 4650.0  0.6241  2.6286  0.6010
 4650.0 4750.0  0.6470  2.7204  0.6014
 4750.0 4850.0  0.6699  2.8121  0.6018
 4850.0 4950.0  0.6928  2.9039  0.6022
 4950.0 5050.0  0.7157  2.9956  0.6026
 5050.0 5150.0  0.7386  3.0874  0.6030
 5150.0 5250.0  0.7615  3.1791  0.6034
 5250.0 5350.0  0.7844  3.2709  0.6038
 5350.0 5450.0  0.8073  3.3626  0.6042
 5450.0 5550.0  0.8302  3.4544  0.6046
 5550.0 5650.0  0.8530  3.5461  0.6050
 5650.0 5750.0  0.8736  3.6311  0.6056
 5750.0 5850.0  0.8808  3.6777  0.6078
 5850.0 5950.0  0.8880  3.7242  0.6099
 5950.0 6050.0  0.8952  3.7708  0.6120
 6050.0 6150.0  0.9024  3.8174  0.6142
 6150.0 6250.0  0.9097  3.8639  0.6163
 6250.0 6350.0  0.9169  3.9105  0.6185
 6350.0 6450.0  0.9241  3.9571  0.6206
 6450.0 6550.0  0.9313  4.0036  0.6227
 6550.0 6650.0  0.9385  4.0502  0.6249
 6650.0 6750.0  0.9457  4.0968  0.6270
 6750.0 6850.0  0.9529  4.1433  0.6291
 6850.0 6950.0  0.9602  4.1899  0.6313
 6950.0 7050.0  0.9638  4.1910  0.6330
 7050.0 7150.0  0.9653  4.1643  0.6345
 7150.0 7250.0  0.9668  4.1376  0.6360
 7250.0 7350.0  0.9683  4.1109  0.6374
 7350.0 7450.0  0.9698  4.0842  0.6389
 7450.0 7550.0  0.9713  4.0575  0.6404
 7550.0 7650.0  0.9728  4.0308  0.6419
 7650.0 7750.0  0.9744  4.0041  0.6433
 7750.0 7850.0  0.9759  3.9773  0.6448
 7850.0 7950.0  0.9774  3.9506  0.6463
 7950.0 8050.0  0.9789  3.9239  0.6478
 8050.0 8150.0  0.9804  3.8972  0.6492
 8150.0 8250.0  0.9819  3.8705  0.6507
 8250.0 8350.0  0.9834  3.8438  0.6522
 8350.0 8450.0  0.9849  3.8171  0.6537
 8450.0 8550.0  0.9864  3.7904  0.6552
