 1754.0 1770.0  0.5697  3.0539  0.7422
 1770.0 1786.0  0.5703  3.0476  0.7398
 1786.0 1802.0  0.5709  3.0414  0.7373
 1802.0 1818.0  0.5714  3.0351  0.7349
 1818.0 1835.0  0.5720  3.0289  0.7324
 1835.0 1852.0  0.5726  3.0222  0.7298
 1852.0 1869.0  0.5732  3.0156  0.7272
 1869.0 1887.0  0.5738  3.0089  0.7246
 1887.0 1905.0  0.5744  3.0019  0.7219
 1905.0 1923.0  0.5751  2.9948  0.7191
 1923.0 1942.0  0.5757  2.9878  0.7164
 1942.0 1961.0  0.5764  2.9804  0.7135
 1961.0 1980.0  0.5771  2.9729  0.7106
 1980.0 2000.0  0.5775  2.9593  0.7070
 2000.0 2020.0  0.5778  2.9413  0.7028
 2020.0 2041.0  0.5782  2.9232  0.6986
 2041.0 2062.0  0.5785  2.9042  0.6941
 2062.0 2083.0  0.5789  2.8852  0.6897
 2083.0 2105.0  0.5792  2.8662  0.6853
 2105.0 2128.0  0.5796  2.8463  0.6807
 2128.0 2151.0  0.5800  2.8255  0.6758
 2151.0 2174.0  0.5804  2.8047  0.6710
 2174.0 2200.0  0.5808  2.7839  0.6662
 2200.0 2222.0  0.5812  2.7604  0.6607
 2222.0 2247.0  0.5816  2.7405  0.6561
 2247.0 2273.0  0.5820  2.7179  0.6508
 2273.0 2299.0  0.5824  2.6944  0.6453
 2299.0 2326.0  0.5829  2.6709  0.6399
 2326.0 2353.0  0.5833  2.6465  0.6342
 2353.0 2381.0  0.5838  2.6220  0.6285
 2381.0 2410.0  0.5842  2.5967  0.6226
 2410.0 2439.0  0.5850  2.5703  0.6199
 2439.0 2469.0  0.5858  2.5438  0.6176
 2469.0 2500.0  0.5866  2.5164  0.6152
 2500.0 2532.0  0.5874  2.4881  0.6127
 2532.0 2564.0  0.5883  2.4589  0.6101
 2564.0 2597.0  0.5891  2.4297  0.6075
 2597.0 2632.0  0.5900  2.3996  0.6049
 2632.0 2667.0  0.5909  2.3677  0.6021
 2667.0 2703.0  0.5906  2.3136  0.5972
 2703.0 2740.0  0.5901  2.2533  0.5917
 2740.0 2778.0  0.5895  2.1912  0.5861
 2778.0 2817.0  0.5889  2.1275  0.5804
 2817.0 2857.0  0.5882  2.0622  0.5745
 2857.0 2899.0  0.5876  1.9951  0.5684
 2899.0 2941.0  0.5869  1.9247  0.5620
 2941.0 2985.0  0.5863  1.8543  0.5557
 2985.0 3030.0  0.5860  1.7855  0.5437
 3030.0 3077.0  0.5858  1.7167  0.5296
 3077.0 3125.0  0.5857  1.6449  0.5150
 3125.0 3175.0  0.5855  1.5715  0.5000
 3175.0 3225.0  0.5854  1.4951  0.4844
 3225.0 3275.0  0.5852  1.4187  0.4688
 3275.0 3325.0  0.5857  1.3472  0.4533
 3325.0 3375.0  0.5880  1.2915  0.4381
 3375.0 3425.0  0.5903  1.2357  0.4230
 3425.0 3450.0  0.5926  1.1800  0.4078
 3450.0 3550.0  0.5937  1.1521  0.4003
 3550.0 3650.0  0.5988  1.0446  0.3707
 3650.0 3750.0  0.6092  0.9827  0.3499
 3750.0 3850.0  0.6196  0.9208  0.3290
 3850.0 3950.0  0.6299  0.8589  0.3081
 3950.0 4050.0  0.6426  0.8058  0.2913
 4050.0 4150.0  0.6561  0.7554  0.2758
 4150.0 4250.0  0.6696  0.7058  0.2608
 4250.0 4350.0  0.6834  0.6604  0.2485
 4350.0 4450.0  0.6972  0.6150  0.2361
 4450.0 4550.0  0.7092  0.5727  0.2248
 4550.0 4650.0  0.7152  0.5415  0.2169
 4650.0 4750.0  0.7212  0.5102  0.2090
 4750.0 4850.0  0.7272  0.4790  0.2011
 4850.0 4950.0  0.7332  0.4477  0.1933
 4950.0 5050.0  0.7393  0.4165  0.1854
 5050.0 5150.0  0.7453  0.3852  0.1775
 5150.0 5250.0  0.7513  0.3540  0.1696
 5250.0 5350.0  0.7573  0.3227  0.1617
 5350.0 5450.0  0.7633  0.2915  0.1539
 5450.0 5550.0  0.7693  0.2602  0.1460
 5550.0 5650.0  0.7753  0.2290  0.1381
 5650.0 5750.0  0.7811  0.2009  0.1309
 5750.0 5850.0  0.7860  0.1911  0.1273
 5850.0 5950.0  0.7908  0.1813  0.1237
 5950.0 6050.0  0.7957  0.1716  0.1201
 6050.0 6150.0  0.8005  0.1618  0.1165
 6150.0 6250.0  0.8053  0.1520  0.1129
 6250.0 6350.0  0.8102  0.1422  0.1093
 6350.0 6450.0  0.8150  0.1324  0.1057
 6450.0 6550.0  0.8199  0.1226  0.1021
 6550.0 6650.0  0.8247  0.1128  0.0985
 6650.0 6750.0  0.8296  0.1030  0.0949
 6750.0 6850.0  0.8344  0.0932  0.0914
 6850.0 6950.0  0.8393  0.0834  0.0878
 6950.0 7050.0  0.8433  0.0779  0.0853
 7050.0 7150.0  0.8468  0.0751  0.0835
 7150.0 7250.0  0.8504  0.0722  0.0817
 7250.0 7350.0  0.8539  0.0693  0.0799
 7350.0 7450.0  0.8574  0.0665  0.0781
 7450.0 7550.0  0.8610  0.0636  0.0763
 7550.0 7650.0  0.8645  0.0607  0.0745
 7650.0 7750.0  0.8680  0.0579  0.0728
 7750.0 7850.0  0.8715  0.0550  0.0710
 7850.0 7950.0  0.8751  0.0521  0.0692
 7950.0 8050.0  0.8786  0.0493  0.0674
 8050.0 8150.0  0.8821  0.0464  0.0656
 8150.0 8250.0  0.8857  0.0435  0.0638
 8250.0 8350.0  0.8892  0.0407  0.0620
 8350.0 8450.0  0.8927  0.0378  0.0602
 8450.0 8550.0  0.8963  0.0350  0.0584
