 1754.0 1770.0  0.4649  2.5170  0.8742
 1770.0 1786.0  0.4643  2.5197  0.8727
 1786.0 1802.0  0.4638  2.5223  0.8712
 1802.0 1818.0  0.4632  2.5250  0.8697
 1818.0 1835.0  0.4626  2.5276  0.8682
 1835.0 1852.0  0.4619  2.5304  0.8666
 1852.0 1869.0  0.4613  2.5332  0.8650
 1869.0 1887.0  0.4607  2.5360  0.8635
 1887.0 1905.0  0.4600  2.5390  0.8618
 1905.0 1923.0  0.4593  2.5420  0.8601
 1923.0 1942.0  0.4587  2.5450  0.8584
 1942.0 1961.0  0.4580  2.5481  0.8566
 1961.0 1980.0  0.4573  2.5512  0.8549
 1980.0 2000.0  0.4577  2.5578  0.8532
 2000.0 2020.0  0.4588  2.5669  0.8515
 2020.0 2041.0  0.4600  2.5759  0.8498
 2041.0 2062.0  0.4612  2.5854  0.8480
 2062.0 2083.0  0.4624  2.5949  0.8462
 2083.0 2105.0  0.4636  2.6044  0.8444
 2105.0 2128.0  0.4649  2.6143  0.8425
 2128.0 2151.0  0.4662  2.6247  0.8405
 2151.0 2174.0  0.4676  2.6351  0.8386
 2174.0 2200.0  0.4689  2.6455  0.8366
 2200.0 2222.0  0.4704  2.6572  0.8344
 2222.0 2247.0  0.4717  2.6672  0.8325
 2247.0 2273.0  0.4731  2.6785  0.8304
 2273.0 2299.0  0.4746  2.6902  0.8282
 2299.0 2326.0  0.4761  2.7020  0.8260
 2326.0 2353.0  0.4777  2.7142  0.8236
 2353.0 2381.0  0.4792  2.7264  0.8213
 2381.0 2410.0  0.4808  2.7390  0.8190
 2410.0 2439.0  0.4862  2.7648  0.8165
 2439.0 2469.0  0.4921  2.7921  0.8140
 2469.0 2500.0  0.4981  2.8203  0.8115
 2500.0 2532.0  0.5043  2.8495  0.8088
 2532.0 2564.0  0.5108  2.8795  0.8061
 2564.0 2597.0  0.5172  2.9096  0.8034
 2597.0 2632.0  0.5239  2.9407  0.8006
 2632.0 2667.0  0.5309  2.9736  0.7976
 2667.0 2703.0  0.5387  3.0056  0.7956
 2703.0 2740.0  0.5468  3.0383  0.7936
 2740.0 2778.0  0.5552  3.0720  0.7917
 2778.0 2817.0  0.5638  3.1066  0.7897
 2817.0 2857.0  0.5726  3.1421  0.7876
 2857.0 2899.0  0.5817  3.1785  0.7855
 2899.0 2941.0  0.5912  3.2167  0.7832
 2941.0 2985.0  0.6007  3.2549  0.7810
 2985.0 3030.0  0.6093  3.2964  0.7801
 3030.0 3077.0  0.6175  3.3394  0.7798
 3077.0 3125.0  0.6262  3.3842  0.7794
 3125.0 3175.0  0.6350  3.4301  0.7790
 3175.0 3225.0  0.6441  3.4778  0.7786
 3225.0 3275.0  0.6533  3.5255  0.7782
 3275.0 3325.0  0.6621  3.5610  0.7767
 3325.0 3375.0  0.6696  3.5577  0.7718
 3375.0 3425.0  0.6770  3.5544  0.7668
 3425.0 3450.0  0.6845  3.5511  0.7619
 3450.0 3550.0  0.6882  3.5494  0.7594
 3550.0 3650.0  0.7033  3.5449  0.7496
 3650.0 3750.0  0.7198  3.5647  0.7414
 3750.0 3850.0  0.7363  3.5845  0.7331
 3850.0 3950.0  0.7527  3.6043  0.7249
 3950.0 4050.0  0.7671  3.6741  0.7203
 4050.0 4150.0  0.7808  3.7596  0.7170
 4150.0 4250.0  0.7940  3.8422  0.7134
 4250.0 4350.0  0.8048  3.9104  0.7086
 4350.0 4450.0  0.8155  3.9785  0.7038
 4450.0 4550.0  0.8258  4.0109  0.6975
 4550.0 4650.0  0.8346  3.9165  0.6859
 4650.0 4750.0  0.8434  3.8221  0.6742
 4750.0 4850.0  0.8521  3.7276  0.6626
 4850.0 4950.0  0.8609  3.6332  0.6509
 4950.0 5050.0  0.8697  3.5388  0.6393
 5050.0 5150.0  0.8784  3.4443  0.6276
 5150.0 5250.0  0.8872  3.3499  0.6159
 5250.0 5350.0  0.8960  3.2555  0.6043
 5350.0 5450.0  0.9047  3.1610  0.5926
 5450.0 5550.0  0.9135  3.0666  0.5810
 5550.0 5650.0  0.9222  2.9722  0.5693
 5650.0 5750.0  0.9301  2.8783  0.5597
 5750.0 5850.0  0.9325  2.7873  0.5614
 5850.0 5950.0  0.9350  2.6963  0.5631
 5950.0 6050.0  0.9374  2.6053  0.5648
 6050.0 6150.0  0.9398  2.5143  0.5665
 6150.0 6250.0  0.9423  2.4233  0.5682
 6250.0 6350.0  0.9447  2.3323  0.5700
 6350.0 6450.0  0.9472  2.2413  0.5717
 6450.0 6550.0  0.9496  2.1503  0.5734
 6550.0 6650.0  0.9520  2.0593  0.5751
 6650.0 6750.0  0.9545  1.9684  0.5768
 6750.0 6850.0  0.9569  1.8774  0.5785
 6850.0 6950.0  0.9594  1.7864  0.5802
 6950.0 7050.0  0.9612  1.7175  0.5732
 7050.0 7150.0  0.9626  1.6622  0.5607
 7150.0 7250.0  0.9640  1.6069  0.5482
 7250.0 7350.0  0.9654  1.5516  0.5357
 7350.0 7450.0  0.9668  1.4962  0.5232
