 1754.0 1770.0  0.5298  2.2422  0.9216
 1770.0 1786.0  0.5296  2.2437  0.9215
 1786.0 1802.0  0.5293  2.2451  0.9214
 1802.0 1818.0  0.5290  2.2466  0.9213
 1818.0 1835.0  0.5287  2.2480  0.9212
 1835.0 1852.0  0.5284  2.2496  0.9211
 1852.0 1869.0  0.5281  2.2511  0.9211
 1869.0 1887.0  0.5278  2.2527  0.9210
 1887.0 1905.0  0.5275  2.2543  0.9209
 1905.0 1923.0  0.5272  2.2560  0.9208
 1923.0 1942.0  0.5269  2.2576  0.9207
 1942.0 1961.0  0.5266  2.2593  0.9205
 1961.0 1980.0  0.5262  2.2611  0.9204
 1980.0 2000.0  0.5259  2.2627  0.9203
 2000.0 2020.0  0.5257  2.2644  0.9201
 2020.0 2041.0  0.5254  2.2661  0.9199
 2041.0 2062.0  0.5251  2.2679  0.9196
 2062.0 2083.0  0.5248  2.2697  0.9194
 2083.0 2105.0  0.5245  2.2715  0.9192
 2105.0 2128.0  0.5242  2.2734  0.9190
 2128.0 2151.0  0.5239  2.2753  0.9187
 2151.0 2174.0  0.5236  2.2773  0.9185
 2174.0 2200.0  0.5233  2.2792  0.9183
 2200.0 2222.0  0.5229  2.2814  0.9180
 2222.0 2247.0  0.5226  2.2833  0.9178
 2247.0 2273.0  0.5223  2.2854  0.9175
 2273.0 2299.0  0.5219  2.2877  0.9172
 2299.0 2326.0  0.5216  2.2899  0.9170
 2326.0 2353.0  0.5212  2.2922  0.9167
 2353.0 2381.0  0.5208  2.2945  0.9164
 2381.0 2410.0  0.5204  2.2968  0.9161
 2410.0 2439.0  0.5199  2.2993  0.9161
 2439.0 2469.0  0.5193  2.3018  0.9160
 2469.0 2500.0  0.5187  2.3043  0.9160
 2500.0 2532.0  0.5181  2.3070  0.9159
 2532.0 2564.0  0.5175  2.3097  0.9159
 2564.0 2597.0  0.5169  2.3124  0.9158
 2597.0 2632.0  0.5162  2.3152  0.9158
 2632.0 2667.0  0.5155  2.3182  0.9157
 2667.0 2703.0  0.5150  2.3219  0.9158
 2703.0 2740.0  0.5144  2.3259  0.9158
 2740.0 2778.0  0.5139  2.3300  0.9159
 2778.0 2817.0  0.5133  2.3342  0.9160
 2817.0 2857.0  0.5128  2.3385  0.9160
 2857.0 2899.0  0.5122  2.3429  0.9161
 2899.0 2941.0  0.5116  2.3475  0.9162
 2941.0 2985.0  0.5110  2.3522  0.9163
 2985.0 3030.0  0.5098  2.3536  0.9160
 3030.0 3077.0  0.5085  2.3539  0.9156
 3077.0 3125.0  0.5071  2.3542  0.9152
 3125.0 3175.0  0.5057  2.3545  0.9147
 3175.0 3225.0  0.5043  2.3548  0.9143
 3225.0 3275.0  0.5028  2.3551  0.9138
 3275.0 3325.0  0.5016  2.3558  0.9133
 3325.0 3375.0  0.5012  2.3577  0.9127
 3375.0 3425.0  0.5008  2.3597  0.9120
 3425.0 3450.0  0.5004  2.3617  0.9113
 3450.0 3550.0  0.5002  2.3627  0.9110
 3550.0 3650.0  0.4997  2.3672  0.9094
 3650.0 3750.0  0.5036  2.3788  0.9056
 3750.0 3850.0  0.5075  2.3904  0.9017
 3850.0 3950.0  0.5115  2.4019  0.8979
 3950.0 4050.0  0.5186  2.4174  0.8927
 4050.0 4150.0  0.5267  2.4341  0.8871
 4150.0 4250.0  0.5357  2.4521  0.8812
 4250.0 4350.0  0.5495  2.4768  0.8738
 4350.0 4450.0  0.5633  2.5015  0.8665
 4450.0 4550.0  0.5769  2.5203  0.8585
 4550.0 4650.0  0.5903  2.5180  0.8478
 4650.0 4750.0  0.6037  2.5157  0.8372
 4750.0 4850.0  0.6171  2.5134  0.8265
 4850.0 4950.0  0.6305  2.5112  0.8159
 4950.0 5050.0  0.6439  2.5089  0.8053
 5050.0 5150.0  0.6573  2.5066  0.7946
 5150.0 5250.0  0.6707  2.5043  0.7840
 5250.0 5350.0  0.6841  2.5020  0.7734
 5350.0 5450.0  0.6975  2.4997  0.7627
 5450.0 5550.0  0.7109  2.4974  0.7521
 5550.0 5650.0  0.7243  2.4951  0.7414
 5650.0 5750.0  0.7372  2.4867  0.7284
 5750.0 5850.0  0.7473  2.4437  0.7020
 5850.0 5950.0  0.7574  2.4007  0.6757
 5950.0 6050.0  0.7675  2.3576  0.6493
 6050.0 6150.0  0.7775  2.3146  0.6229
 6150.0 6250.0  0.7876  2.2716  0.5965
 6250.0 6350.0  0.7977  2.2285  0.5701
 6350.0 6450.0  0.8078  2.1855  0.5437
 6450.0 6550.0  0.8179  2.1425  0.5173
 6550.0 6650.0  0.8279  2.0995  0.4909
 6650.0 6750.0  0.8380  2.0564  0.4645
 6750.0 6850.0  0.8481  2.0134  0.4381
 6850.0 6950.0  0.8582  1.9704  0.4117
 6950.0 7050.0  0.8660  1.9918  0.4078
 7050.0 7150.0  0.8725  2.0528  0.4177
 7150.0 7250.0  0.8790  2.1137  0.4275
 7250.0 7350.0  0.8855  2.1747  0.4374
 7350.0 7450.0  0.8920  2.2357  0.4472
 7450.0 7550.0  0.8985  2.2967  0.4570
 7550.0 7650.0  0.9050  2.3576  0.4669
 7650.0 7750.0  0.9115  2.4186  0.4767
 7750.0 7850.0  0.9180  2.4796  0.4866
 7850.0 7950.0  0.9245  2.5405  0.4964
 7950.0 8050.0  0.9310  2.6015  0.5063
 8050.0 8150.0  0.9375  2.6625  0.5161
 8150.0 8250.0  0.9440  2.7235  0.5260
 8250.0 8350.0  0.9505  2.7844  0.5358
 8350.0 8450.0  0.9570  2.8454  0.5457
 8450.0 8550.0  0.9635  2.9064  0.5555
