 1754.0 1770.0  0.4901  2.4571  0.9027
 1770.0 1786.0  0.4896  2.4598  0.9024
 1786.0 1802.0  0.4890  2.4624  0.9020
 1802.0 1818.0  0.4885  2.4651  0.9016
 1818.0 1835.0  0.4879  2.4678  0.9012
 1835.0 1852.0  0.4873  2.4706  0.9008
 1852.0 1869.0  0.4867  2.4735  0.9004
 1869.0 1887.0  0.4861  2.4763  0.9000
 1887.0 1905.0  0.4855  2.4793  0.8995
 1905.0 1923.0  0.4849  2.4823  0.8991
 1923.0 1942.0  0.4843  2.4853  0.8987
 1942.0 1961.0  0.4836  2.4885  0.8982
 1961.0 1980.0  0.4829  2.4916  0.8978
 1980.0 2000.0  0.4821  2.4931  0.8968
 2000.0 2020.0  0.4810  2.4936  0.8956
 2020.0 2041.0  0.4799  2.4941  0.8943
 2041.0 2062.0  0.4788  2.4946  0.8929
 2062.0 2083.0  0.4777  2.4951  0.8916
 2083.0 2105.0  0.4766  2.4956  0.8903
 2105.0 2128.0  0.4754  2.4961  0.8889
 2128.0 2151.0  0.4742  2.4966  0.8874
 2151.0 2174.0  0.4729  2.4972  0.8859
 2174.0 2200.0  0.4717  2.4978  0.8845
 2200.0 2222.0  0.4703  2.4984  0.8828
 2222.0 2247.0  0.4691  2.4989  0.8814
 2247.0 2273.0  0.4678  2.4995  0.8798
 2273.0 2299.0  0.4664  2.5001  0.8782
 2299.0 2326.0  0.4650  2.5008  0.8765
 2326.0 2353.0  0.4636  2.5014  0.8748
 2353.0 2381.0  0.4622  2.5021  0.8731
 2381.0 2410.0  0.4607  2.5027  0.8713
 2410.0 2439.0  0.4596  2.5039  0.8679
 2439.0 2469.0  0.4586  2.5052  0.8644
 2469.0 2500.0  0.4576  2.5065  0.8608
 2500.0 2532.0  0.4565  2.5079  0.8570
 2532.0 2564.0  0.4554  2.5093  0.8531
 2564.0 2597.0  0.4543  2.5107  0.8492
 2597.0 2632.0  0.4532  2.5122  0.8452
 2632.0 2667.0  0.4520  2.5137  0.8409
 2667.0 2703.0  0.4552  2.5267  0.8363
 2703.0 2740.0  0.4595  2.5424  0.8314
 2740.0 2778.0  0.4638  2.5586  0.8263
 2778.0 2817.0  0.4683  2.5752  0.8212
 2817.0 2857.0  0.4729  2.5923  0.8159
 2857.0 2899.0  0.4776  2.6098  0.8104
 2899.0 2941.0  0.4826  2.6281  0.8047
 2941.0 2985.0  0.4875  2.6465  0.7990
 2985.0 3030.0  0.4959  2.6797  0.7959
