 1754.0 1770.0  0.5124  2.3308  0.9146
 1770.0 1786.0  0.5120  2.3328  0.9145
 1786.0 1802.0  0.5116  2.3348  0.9143
 1802.0 1818.0  0.5112  2.3368  0.9141
 1818.0 1835.0  0.5109  2.3388  0.9139
 1835.0 1852.0  0.5105  2.3409  0.9137
 1852.0 1869.0  0.5101  2.3430  0.9135
 1869.0 1887.0  0.5097  2.3451  0.9133
 1887.0 1905.0  0.5092  2.3474  0.9131
 1905.0 1923.0  0.5088  2.3496  0.9128
 1923.0 1942.0  0.5084  2.3519  0.9126
 1942.0 1961.0  0.5079  2.3543  0.9124
 1961.0 1980.0  0.5075  2.3566  0.9122
 1980.0 2000.0  0.5071  2.3588  0.9119
 2000.0 2020.0  0.5067  2.3611  0.9116
 2020.0 2041.0  0.5063  2.3633  0.9113
 2041.0 2062.0  0.5058  2.3656  0.9109
 2062.0 2083.0  0.5054  2.3680  0.9106
 2083.0 2105.0  0.5050  2.3703  0.9102
 2105.0 2128.0  0.5046  2.3728  0.9099
 2128.0 2151.0  0.5041  2.3753  0.9095
 2151.0 2174.0  0.5036  2.3779  0.9092
 2174.0 2200.0  0.5032  2.3805  0.9088
 2200.0 2222.0  0.5027  2.3834  0.9084
 2222.0 2247.0  0.5022  2.3858  0.9080
 2247.0 2273.0  0.5017  2.3886  0.9076
 2273.0 2299.0  0.5012  2.3915  0.9072
 2299.0 2326.0  0.5007  2.3944  0.9068
 2326.0 2353.0  0.5002  2.3974  0.9063
 2353.0 2381.0  0.4996  2.4004  0.9059
 2381.0 2410.0  0.4991  2.4036  0.9054
 2410.0 2439.0  0.4989  2.4091  0.9054
 2439.0 2469.0  0.4987  2.4149  0.9054
 2469.0 2500.0  0.4986  2.4209  0.9054
 2500.0 2532.0  0.4984  2.4271  0.9054
 2532.0 2564.0  0.4982  2.4334  0.9053
 2564.0 2597.0  0.4981  2.4398  0.9053
 2597.0 2632.0  0.4979  2.4464  0.9053
 2632.0 2667.0  0.4977  2.4534  0.9053
 2667.0 2703.0  0.4977  2.4612  0.9052
 2703.0 2740.0  0.4977  2.4694  0.9052
 2740.0 2778.0  0.4977  2.4779  0.9051
 2778.0 2817.0  0.4977  2.4865  0.9050
 2817.0 2857.0  0.4978  2.4954  0.9050
 2857.0 2899.0  0.4978  2.5045  0.9049
 2899.0 2941.0  0.4978  2.5141  0.9048
 2941.0 2985.0  0.4978  2.5237  0.9047
 2985.0 3030.0  0.4959  2.5220  0.9025
 3030.0 3077.0  0.4934  2.5163  0.8994
 3077.0 3125.0  0.4907  2.5104  0.8963
 3125.0 3175.0  0.4880  2.5043  0.8930
 3175.0 3225.0  0.4851  2.4979  0.8896
 3225.0 3275.0  0.4823  2.4916  0.8863
 3275.0 3325.0  0.4795  2.4826  0.8817
 3325.0 3375.0  0.4769  2.4651  0.8735
 3375.0 3425.0  0.4743  2.4476  0.8653
 3425.0 3450.0  0.4717  2.4301  0.8571
 3450.0 3550.0  0.4704  2.4214  0.8530
 3550.0 3650.0  0.4657  2.3874  0.8361
 3650.0 3750.0  0.4654  2.3655  0.8143
 3750.0 3850.0  0.4652  2.3435  0.7924
 3850.0 3950.0  0.4650  2.3215  0.7705
 3950.0 4050.0  0.4735  2.3056  0.7466
 4050.0 4150.0  0.4849  2.2917  0.7220
