 1754.0 1770.0  0.5156  2.3149  0.9162
 1770.0 1786.0  0.5153  2.3168  0.9160
 1786.0 1802.0  0.5149  2.3188  0.9158
 1802.0 1818.0  0.5146  2.3208  0.9157
 1818.0 1835.0  0.5142  2.3228  0.9155
 1835.0 1852.0  0.5139  2.3249  0.9153
 1852.0 1869.0  0.5135  2.3270  0.9152
 1869.0 1887.0  0.5131  2.3291  0.9150
 1887.0 1905.0  0.5128  2.3314  0.9148
 1905.0 1923.0  0.5124  2.3336  0.9146
 1923.0 1942.0  0.5120  2.3358  0.9145
 1942.0 1961.0  0.5116  2.3382  0.9143
 1961.0 1980.0  0.5112  2.3405  0.9141
 1980.0 2000.0  0.5108  2.3426  0.9138
 2000.0 2020.0  0.5103  2.3445  0.9135
 2020.0 2041.0  0.5099  2.3465  0.9131
 2041.0 2062.0  0.5095  2.3486  0.9128
 2062.0 2083.0  0.5091  2.3506  0.9125
 2083.0 2105.0  0.5087  2.3527  0.9121
 2105.0 2128.0  0.5082  2.3549  0.9118
 2128.0 2151.0  0.5077  2.3571  0.9114
 2151.0 2174.0  0.5073  2.3594  0.9110
 2174.0 2200.0  0.5068  2.3617  0.9106
 2200.0 2222.0  0.5063  2.3642  0.9102
 2222.0 2247.0  0.5058  2.3664  0.9098
 2247.0 2273.0  0.5053  2.3688  0.9094
 2273.0 2299.0  0.5048  2.3714  0.9090
 2299.0 2326.0  0.5042  2.3739  0.9086
 2326.0 2353.0  0.5037  2.3766  0.9081
 2353.0 2381.0  0.5031  2.3793  0.9077
 2381.0 2410.0  0.5026  2.3820  0.9072
 2410.0 2439.0  0.5020  2.3855  0.9070
 2439.0 2469.0  0.5015  2.3891  0.9069
 2469.0 2500.0  0.5009  2.3929  0.9067
 2500.0 2532.0  0.5004  2.3967  0.9065
 2532.0 2564.0  0.4998  2.4007  0.9063
 2564.0 2597.0  0.4992  2.4047  0.9061
 2597.0 2632.0  0.4986  2.4088  0.9059
 2632.0 2667.0  0.4979  2.4132  0.9057
 2667.0 2703.0  0.4982  2.4218  0.9060
 2703.0 2740.0  0.4986  2.4316  0.9063
 2740.0 2778.0  0.4990  2.4417  0.9066
 2778.0 2817.0  0.4995  2.4520  0.9069
 2817.0 2857.0  0.5000  2.4626  0.9073
 2857.0 2899.0  0.5005  2.4735  0.9077
 2899.0 2941.0  0.5010  2.4850  0.9080
 2941.0 2985.0  0.5015  2.4964  0.9084
 2985.0 3030.0  0.5010  2.5020  0.9076
 3030.0 3077.0  0.5003  2.5055  0.9064
 3077.0 3125.0  0.4995  2.5091  0.9051
 3125.0 3175.0  0.4987  2.5129  0.9038
 3175.0 3225.0  0.4978  2.5168  0.9024
 3225.0 3275.0  0.4969  2.5206  0.9010
 3275.0 3325.0  0.4957  2.5209  0.8987
 3325.0 3375.0  0.4932  2.5098  0.8931
 3375.0 3425.0  0.4906  2.4988  0.8876
 3425.0 3450.0  0.4881  2.4877  0.8820
 3450.0 3550.0  0.4868  2.4821  0.8792
 3550.0 3650.0  0.4823  2.4599  0.8678
 3650.0 3750.0  0.4832  2.4375  0.8532
 3750.0 3850.0  0.4841  2.4150  0.8386
 3850.0 3950.0  0.4851  2.3926  0.8239
 3950.0 4050.0  0.4879  2.3726  0.8041
 4050.0 4150.0  0.4913  2.3534  0.7828
 4150.0 4250.0  0.4958  2.3300  0.7594
 4250.0 4350.0  0.5052  2.2862  0.7267
 4350.0 4450.0  0.5146  2.2424  0.6940
 4450.0 4550.0  0.5267  2.2179  0.6653
 4550.0 4650.0  0.5482  2.2619  0.6510
 4650.0 4750.0  0.5697  2.3059  0.6367
 4750.0 4850.0  0.5911  2.3499  0.6223
 4850.0 4950.0  0.6126  2.3939  0.6080
 4950.0 5050.0  0.6341  2.4379  0.5936
 5050.0 5150.0  0.6555  2.4819  0.5793
 5150.0 5250.0  0.6770  2.5260  0.5650
 5250.0 5350.0  0.6985  2.5700  0.5506
 5350.0 5450.0  0.7199  2.6140  0.5363
 5450.0 5550.0  0.7414  2.6580  0.5219
 5550.0 5650.0  0.7629  2.7020  0.5076
 5650.0 5750.0  0.7831  2.7511  0.4969
 5750.0 5850.0  0.7968  2.8288  0.5068
 5850.0 5950.0  0.8104  2.9065  0.5166
 5950.0 6050.0  0.8241  2.9843  0.5265
 6050.0 6150.0  0.8377  3.0620  0.5364
 6150.0 6250.0  0.8513  3.1397  0.5463
 6250.0 6350.0  0.8650  3.2175  0.5562
 6350.0 6450.0  0.8786  3.2952  0.5660
 6450.0 6550.0  0.8923  3.3729  0.5759
 6550.0 6650.0  0.9059  3.4507  0.5858
 6650.0 6750.0  0.9195  3.5284  0.5957
 6750.0 6850.0  0.9332  3.6061  0.6056
 6850.0 6950.0  0.9468  3.6839  0.6154
 6950.0 7050.0  0.9533  3.7235  0.6202
 7050.0 7150.0  0.9554  3.7398  0.6217
 7150.0 7250.0  0.9575  3.7561  0.6233
 7250.0 7350.0  0.9597  3.7723  0.6249
 7350.0 7450.0  0.9618  3.7886  0.6264
 7450.0 7550.0  0.9639  3.8049  0.6280
 7550.0 7650.0  0.9660  3.8212  0.6296
 7650.0 7750.0  0.9681  3.8375  0.6311
 7750.0 7850.0  0.9702  3.8538  0.6327
 7850.0 7950.0  0.9724  3.8700  0.6343
 7950.0 8050.0  0.9745  3.8863  0.6359
 8050.0 8150.0  0.9766  3.9026  0.6374
 8150.0 8250.0  0.9787  3.9189  0.6390
 8250.0 8350.0  0.9808  3.9352  0.6406
 8350.0 8450.0  0.9829  3.9515  0.6421
 8450.0 8550.0  0.9851  3.9677  0.6437
