 1754.0 1770.0  0.0098  0.0933  0.0100
 1770.0 1786.0  0.0096  0.0920  0.0098
 1786.0 1802.0  0.0094  0.0908  0.0096
 1802.0 1818.0  0.0092  0.0895  0.0095
 1818.0 1835.0  0.0090  0.0883  0.0093
 1835.0 1852.0  0.0088  0.0869  0.0091
 1852.0 1869.0  0.0086  0.0856  0.0090
 1869.0 1887.0  0.0084  0.0843  0.0088
 1887.0 1905.0  0.0082  0.0829  0.0086
 1905.0 1923.0  0.0080  0.0814  0.0084
 1923.0 1942.0  0.0077  0.0800  0.0082
 1942.0 1961.0  0.0075  0.0785  0.0080
 1961.0 1980.0  0.0073  0.0770  0.0079
 1980.0 2000.0  0.0071  0.0760  0.0077
 2000.0 2020.0  0.0070  0.0751  0.0076
 2020.0 2041.0  0.0068  0.0743  0.0075
 2041.0 2062.0  0.0067  0.0734  0.0074
 2062.0 2083.0  0.0066  0.0725  0.0072
 2083.0 2105.0  0.0064  0.0716  0.0071
 2105.0 2128.0  0.0063  0.0706  0.0070
 2128.0 2151.0  0.0061  0.0697  0.0068
 2151.0 2174.0  0.0060  0.0687  0.0067
 2174.0 2200.0  0.0058  0.0677  0.0066
 2200.0 2222.0  0.0057  0.0666  0.0064
 2222.0 2247.0  0.0055  0.0656  0.0063
 2247.0 2273.0  0.0054  0.0646  0.0062
 2273.0 2299.0  0.0052  0.0635  0.0060
 2299.0 2326.0  0.0050  0.0624  0.0059
 2326.0 2353.0  0.0049  0.0612  0.0057
 2353.0 2381.0  0.0047  0.0600  0.0055
 2381.0 2410.0  0.0045  0.0588  0.0054
 2410.0 2439.0  0.0044  0.0574  0.0053
 2439.0 2469.0  0.0043  0.0558  0.0052
 2469.0 2500.0  0.0042  0.0542  0.0050
 2500.0 2532.0  0.0042  0.0526  0.0049
 2532.0 2564.0  0.0041  0.0509  0.0048
 2564.0 2597.0  0.0040  0.0492  0.0047
 2597.0 2632.0  0.0039  0.0475  0.0045
 2632.0 2667.0  0.0038  0.0457  0.0044
 2667.0 2703.0  0.0037  0.0443  0.0043
 2703.0 2740.0  0.0036  0.0430  0.0042
 2740.0 2778.0  0.0035  0.0417  0.0041
 2778.0 2817.0  0.0034  0.0404  0.0040
 2817.0 2857.0  0.0033  0.0390  0.0039
 2857.0 2899.0  0.0032  0.0376  0.0038
 2899.0 2941.0  0.0031  0.0361  0.0036
 2941.0 2985.0  0.0030  0.0346  0.0035
 2985.0 3030.0  0.0029  0.0334  0.0034
 3030.0 3077.0  0.0028  0.0324  0.0033
