 1754.0 1770.0  0.0013  0.0451  0.0025
 1770.0 1786.0  0.0012  0.0445  0.0025
 1786.0 1802.0  0.0012  0.0439  0.0024
 1802.0 1818.0  0.0012  0.0433  0.0024
 1818.0 1835.0  0.0012  0.0428  0.0023
 1835.0 1852.0  0.0011  0.0421  0.0023
 1852.0 1869.0  0.0011  0.0415  0.0022
 1869.0 1887.0  0.0011  0.0409  0.0022
 1887.0 1905.0  0.0010  0.0402  0.0022
 1905.0 1923.0  0.0010  0.0396  0.0021
 1923.0 1942.0  0.0010  0.0389  0.0021
 1942.0 1961.0  0.0010  0.0382  0.0020
 1961.0 1980.0  0.0009  0.0375  0.0020
 1980.0 2000.0  0.0009  0.0370  0.0019
 2000.0 2020.0  0.0009  0.0366  0.0019
 2020.0 2041.0  0.0009  0.0362  0.0019
 2041.0 2062.0  0.0009  0.0358  0.0018
 2062.0 2083.0  0.0008  0.0354  0.0018
 2083.0 2105.0  0.0008  0.0349  0.0018
 2105.0 2128.0  0.0008  0.0345  0.0017
 2128.0 2151.0  0.0008  0.0340  0.0017
 2151.0 2174.0  0.0008  0.0336  0.0017
 2174.0 2200.0  0.0007  0.0331  0.0016
 2200.0 2222.0  0.0007  0.0326  0.0016
 2222.0 2247.0  0.0007  0.0321  0.0016
 2247.0 2273.0  0.0007  0.0316  0.0015
 2273.0 2299.0  0.0007  0.0311  0.0015
 2299.0 2326.0  0.0006  0.0306  0.0015
 2326.0 2353.0  0.0006  0.0300  0.0014
 2353.0 2381.0  0.0006  0.0295  0.0014
 2381.0 2410.0  0.0006  0.0289  0.0013
 2410.0 2439.0  0.0006  0.0282  0.0013
 2439.0 2469.0  0.0005  0.0274  0.0013
 2469.0 2500.0  0.0005  0.0267  0.0013
 2500.0 2532.0  0.0005  0.0259  0.0012
 2532.0 2564.0  0.0005  0.0251  0.0012
 2564.0 2597.0  0.0005  0.0242  0.0012
 2597.0 2632.0  0.0005  0.0234  0.0011
 2632.0 2667.0  0.0005  0.0225  0.0011
 2667.0 2703.0  0.0005  0.0218  0.0011
 2703.0 2740.0  0.0005  0.0212  0.0011
 2740.0 2778.0  0.0004  0.0206  0.0010
 2778.0 2817.0  0.0004  0.0199  0.0010
 2817.0 2857.0  0.0004  0.0192  0.0010
 2857.0 2899.0  0.0004  0.0185  0.0009
 2899.0 2941.0  0.0004  0.0178  0.0009
 2941.0 2985.0  0.0004  0.0171  0.0009
 2985.0 3030.0  0.0004  0.0165  0.0009
 3030.0 3077.0  0.0004  0.0160  0.0008
 3077.0 3125.0  0.0003  0.0155  0.0008
 3125.0 3175.0  0.0003  0.0150  0.0008
 3175.0 3225.0  0.0003  0.0144  0.0008
 3225.0 3275.0  0.0003  0.0139  0.0007
 3275.0 3325.0  0.0003  0.0133  0.0007
 3325.0 3375.0  0.0003  0.0128  0.0007
 3375.0 3425.0  0.0003  0.0123  0.0007
