
Carbon Dioxide (CO2) dissociation cross-sections
Andrew Lincowski
Virtual Planetary Laboratory
University of Washington
Updated 3/7/2018
======================================
1176.5  6.4018e-20
1177.9  4.8281e-20
1179.2  3.5695e-20
1180.6  3.6523e-20
1182.0  5.7691e-20
1183.4  1.1741e-19
1184.8  5.1670e-20
1186.2  2.5817e-20
1187.6  2.8451e-20
1189.1  2.8665e-20
1190.5  3.2443e-20
1191.9  4.2577e-20
1193.3  4.1617e-20
1194.7  3.9530e-20
1196.2  3.1607e-20
1197.6  3.1557e-20
1199.0  3.7718e-20
1200.5  4.2480e-20
1201.9  4.2427e-20
1203.4  3.7926e-20
1204.8  4.0030e-20
1206.3  4.3624e-20
1207.7  4.8814e-20
1209.2  5.4277e-20
1210.7  5.2242e-20
1212.1  5.3025e-20
1213.6  5.1024e-20
1215.1  5.9317e-20
1216.5  7.3088e-20
1218.0  7.2787e-20
1219.5  7.5006e-20
1221.0  7.3649e-20
1222.5  7.2429e-20
1224.0  9.0690e-20
1225.5  9.6900e-20
1227.0  8.4086e-20
1228.5  9.1117e-20
1230.0  9.5905e-20
1231.5  1.0005e-19
1233.0  1.2308e-19
1234.6  1.1919e-19
1236.1  1.1355e-19
1237.6  1.2952e-19
1239.2  1.4928e-19
1240.7  1.4906e-19
1242.2  1.7663e-19
1243.8  1.7138e-19
1245.3  1.4479e-19
1246.9  1.5928e-19
1248.4  2.1966e-19
1250.0  2.0774e-19
1251.6  2.3223e-19
1253.1  2.3389e-19
1254.7  1.8497e-19
1256.3  1.8837e-19
1257.9  2.5178e-19
1259.4  3.2361e-19
1261.0  3.3033e-19
1262.6  3.4137e-19
1264.2  2.6392e-19
1265.8  2.2112e-19
1267.4  2.5936e-19
1269.0  4.3047e-19
1270.6  4.2416e-19
1272.3  5.0425e-19
1273.9  3.8617e-19
1275.5  2.8869e-19
1277.1  2.9320e-19
1278.8  4.2941e-19
1280.4  6.2303e-19
1282.1  5.6464e-19
1283.7  5.7553e-19
1285.3  4.3156e-19
1287.0  3.5490e-19
1288.7  3.9559e-19
1290.3  7.5042e-19
1292.0  7.9202e-19
1293.7  6.6431e-19
1295.3  5.6778e-19
1297.0  4.3669e-19
1298.7  4.1884e-19
1300.4  5.8536e-19
1302.1  1.1284e-18
1303.8  8.3947e-19
1305.5  6.9698e-19
1307.2  5.6651e-19
1308.9  4.8241e-19
1310.6  5.3603e-19
1312.3  9.6952e-19
1314.1  1.0060e-18
1315.8  9.0916e-19
1317.5  7.6426e-19
1319.3  5.9613e-19
1321.0  5.4279e-19
1322.8  7.8548e-19
1324.5  1.0979e-18
1326.3  9.0359e-19
1328.0  8.4425e-19
1329.8  6.9528e-19
1331.6  5.9688e-19
1333.3  7.5019e-19
1335.1  1.0312e-18
1336.9  8.4389e-19
1338.7  8.4780e-19
1340.5  6.9597e-19
1342.3  5.8697e-19
1344.1  5.8321e-19
1345.9  8.0095e-19
1347.7  1.2223e-18
1349.5  7.1274e-19
1351.4  6.1406e-19
1353.2  5.7157e-19
1355.0  5.2869e-19
1356.9  5.7743e-19
1358.7  8.8124e-19
1360.5  8.1495e-19
1362.4  5.8929e-19
1364.3  5.6374e-19
1366.1  5.3149e-19
1368.0  6.1541e-19
1369.9  6.5892e-19
1371.7  5.6288e-19
1373.6  5.1236e-19
1375.5  4.9154e-19
1377.4  4.9320e-19
1379.3  6.5903e-19
1381.2  5.5087e-19
1383.1  4.9316e-19
1385.0  5.1851e-19
1387.0  4.7868e-19
1388.9  4.6126e-19
1390.8  4.9929e-19
1392.8  5.1291e-19
1394.7  5.0388e-19
1396.6  4.5067e-19
1398.6  4.7628e-19
1400.6  5.1938e-19
1402.5  5.4351e-19
1404.5  4.9645e-19
1406.5  4.7826e-19
1408.5  4.9915e-19
1410.4  5.3210e-19
1412.4  5.3565e-19
1414.4  5.0969e-19
1416.4  5.1768e-19
1418.4  5.1023e-19
1420.5  4.9121e-19
1422.5  5.6662e-19
1424.5  5.7441e-19
1426.5  5.4108e-19
1428.6  4.8754e-19
1430.6  5.1301e-19
1432.7  5.7323e-19
1434.7  5.9672e-19
1436.8  5.7009e-19
1438.8  4.9343e-19
1440.9  5.1901e-19
1443.0  5.7324e-19
1445.1  5.9549e-19
1447.2  6.0663e-19
1449.3  5.1745e-19
1451.4  5.3067e-19
1453.5  5.2154e-19
1455.6  5.7132e-19
1457.7  6.4373e-19
1459.9  5.5507e-19
1462.0  4.7862e-19
1464.1  4.8554e-19
1466.3  5.8835e-19
1468.4  6.1105e-19
1470.6  5.5427e-19
1472.8  5.0532e-19
1474.9  5.2151e-19
1477.1  5.3536e-19
1479.3  5.3150e-19
1481.5  5.8316e-19
1483.7  5.2310e-19
1485.9  4.9433e-19
1488.1  5.0091e-19
1490.3  4.9624e-19
1492.5  5.5753e-19
1494.8  5.4803e-19
1497.0  5.0806e-19
1499.3  4.3942e-19
1501.5  4.5155e-19
1503.8  5.4541e-19
1506.0  5.1842e-19
1508.3  4.6924e-19
1510.6  4.1961e-19
1512.9  4.0485e-19
1515.2  4.7592e-19
1517.5  4.6199e-19
1519.8  4.4113e-19
1522.1  3.9945e-19
1524.4  3.9432e-19
1526.7  3.9567e-19
1529.1  4.3115e-19
1531.4  4.3029e-19
1533.7  3.6247e-19
1536.1  3.5092e-19
1538.5  3.6549e-19
1540.8  3.8764e-19
1543.2  3.7036e-19
1545.6  3.4753e-19
1548.0  3.1223e-19
1550.4  3.0206e-19
1552.8  3.2752e-19
1555.2  3.3255e-19
1557.6  3.1646e-19
1560.1  2.8342e-19
1562.5  2.6519e-19
1564.9  2.6386e-19
1567.4  2.6707e-19
1569.9  2.8136e-19
1572.3  2.7831e-19
1574.8  2.1245e-19
1577.3  2.0518e-19
1579.8  2.0842e-19
1582.3  2.1453e-19
1584.8  2.4210e-19
1587.3  2.1415e-19
1589.8  1.9022e-19
1592.4  1.6386e-19
1594.9  1.6766e-19
1597.4  2.0303e-19
1600.0  1.7653e-19
1602.6  1.5856e-19
1605.1  1.5734e-19
1607.7  1.2035e-19
1610.3  1.5586e-19
1612.9  1.4985e-19
1615.5  1.4241e-19
1618.1  1.1627e-19
1620.7  1.1060e-19
1623.4  9.6834e-20
1626.0  1.1753e-19
1628.7  1.1387e-19
1631.3  1.0342e-19
1634.0  8.6909e-20
1636.7  7.7255e-20
1639.3  7.5176e-20
1642.0  8.2742e-20
1644.7  7.9403e-20
1647.4  7.9852e-20
1650.2  6.1863e-20
1652.9  5.7146e-20
1655.6  6.0930e-20
1658.4  6.0614e-20
1661.1  6.2160e-20
1663.9  4.8211e-20
1666.7  3.8088e-20
1669.4  4.0026e-20
1672.2  3.9265e-20
1675.0  4.3546e-20
1677.9  4.0449e-20
1680.7  3.4181e-20
1683.5  2.8071e-20
1686.3  3.3473e-20
1689.2  2.6776e-20
1692.0  3.3298e-20
1694.9  2.7307e-20
1697.8  2.3235e-20
1700.7  1.9991e-20
1703.6  1.9381e-20
1706.5  2.0435e-20
1709.4  2.0954e-20
1712.3  1.6987e-20
1715.3  1.9206e-20
1718.2  1.2425e-20
1721.2  1.4227e-20
1724.1  1.3491e-20
1727.1  1.1719e-20
1730.1  1.1750e-20
1733.1  9.8529e-21
1736.1  9.5697e-21
1739.1  9.4821e-21
1742.2  8.6123e-21
1745.2  7.6323e-21
1748.3  6.8613e-21
1751.3  6.5287e-21
1754.4  5.7101e-21
1757.5  4.2716e-21
1760.6  5.0039e-21
1763.7  4.0248e-21
1766.8  4.0684e-21
1769.9  4.1416e-21
1773.0  3.1693e-21
1776.2  3.0616e-21
1779.4  2.8854e-21
1782.5  2.7762e-21
1785.7  2.3126e-21
1788.9  2.0359e-21
1792.1  1.8307e-21
1795.3  1.6888e-21
1798.6  1.7420e-21
1801.8  1.7320e-21
1805.1  1.2758e-21
1808.3  1.1733e-21
1811.6  1.1354e-21
1814.9  1.0837e-21
1818.2  1.0047e-21
1821.5  8.5314e-22
1824.8  7.8786e-22
1828.2  5.0913e-22
1831.5  5.3385e-22
1834.9  6.1781e-22
1838.2  5.9778e-22
1841.6  4.2814e-22
1845.0  3.3049e-22
1848.4  2.7200e-22
1851.9  2.6084e-22
1855.3  3.6388e-22
1858.7  3.7477e-22
1862.2  2.2343e-22
1865.7  1.5792e-22
1869.2  1.7834e-22
1872.7  1.6581e-22
1876.2  2.1380e-22
1879.7  1.7545e-22
1883.2  1.0092e-22
1886.8  8.4494e-23
1890.4  7.1853e-23
1893.9  9.3004e-23
1897.5  1.0931e-22
1901.1  7.8663e-23
1904.8  5.3232e-23
1908.4  4.7042e-23
1912.0  4.2209e-23
1915.7  5.0747e-23
1919.4  4.9007e-23
1923.1  3.5928e-23
1926.8  2.4218e-23
1930.5  2.5302e-23
1934.2  2.2637e-23
1938.0  2.0974e-23
1941.7  2.0910e-23
1945.5  1.8717e-23
1949.3  1.2996e-23
1953.1  1.2744e-23
1956.9  9.8424e-24
1960.8  1.0272e-23
1964.6  1.0916e-23
1968.5  7.9232e-24
1972.4  5.8545e-24
1976.3  5.9565e-24
1980.2  5.4087e-24
1984.1  3.8956e-24
1988.1  3.6400e-24
1992.0  2.9062e-24
1996.0  2.8176e-24
2000.0  1.9969e-24
2004.0  1.7358e-24
2008.0  1.4746e-24
2012.1  1.2507e-24
2016.1  1.0729e-24
2020.2  8.9353e-25
2024.3  7.7018e-25
2028.4  6.4683e-25
2032.5  5.4808e-25
2036.7  4.6305e-25
2040.8  3.8541e-25
2045.0  3.2851e-25
2049.2  2.7162e-25
2053.4  2.3015e-25
2057.6  1.9230e-25
2061.9  1.5935e-25
2066.1  1.3432e-25
2070.4  1.0951e-25
2074.7  9.2660e-26
2079.0  7.5808e-26
2083.3  6.3433e-26
2087.7  5.2159e-26
2092.1  4.2768e-26
2096.4  3.5605e-26
2100.8  2.8748e-26
2105.3  2.3903e-26
2109.7  1.9166e-26
2114.2  1.5938e-26
2118.6  1.2894e-26
2123.1  1.0555e-26
2127.7  8.5214e-27
2132.2  6.8869e-27
2136.8  5.5951e-27
2141.3  4.4659e-27
2145.9  3.6500e-27
2150.5  2.8670e-27
2155.2  2.3434e-27
2159.8  1.8310e-27
2164.5  1.4956e-27
2169.2  1.1687e-27
2173.9  9.4459e-28
2178.6  7.4159e-28
2183.4  5.9047e-28
2188.2  4.6248e-28
2193.0  3.6539e-28
2197.8  2.8683e-28
2202.6  2.2485e-28
2207.5  1.7591e-28
2212.4  1.3639e-28
2217.3  1.0668e-28
2222.2  8.2273e-29
2227.2  6.3986e-29
2232.1  4.9137e-29
2237.1  3.8166e-29
2242.2  2.8923e-29
2247.2  2.2379e-29
2252.3  0.0000e+00
2257.3  0.0000e+00
2262.4  0.0000e+00
2267.6  0.0000e+00
2272.7  0.0000e+00
