    SIZE INTERVAL   1
   WAVl        QEXT      W0      gf
       1.9380      5.9017321e-07      1.5917636e-07     7.6969278e-08
       1.7707      4.2730740e-07      3.2355509e-07     9.2761158e-08
       1.6240      4.7287382e-07      4.2365785e-07     1.1458915e-07
       1.4948      5.1701215e-07      5.3717679e-07     1.3381326e-07
       1.3661      5.7393272e-07      6.7392785e-07     1.5408397e-07
       1.2527      7.2006384e-07      7.7472213e-07     1.8638166e-07
       1.1652      9.4533728e-07      7.8807046e-07     2.1352652e-07
       1.0989      1.2854359e-06      7.3717716e-07     2.4215218e-07
       1.0526      1.5690666e-06      7.1681863e-07     2.6337501e-07
       0.9975      2.0956042e-06      6.6634521e-07     2.9341689e-07
       0.9251      3.5093980e-06      5.4604481e-07     3.4533082e-07
       0.8662      5.3794428e-06      4.6392600e-07     3.9165983e-07
       0.8110      8.4750674e-06      3.9542311e-07     4.6400198e-07
       0.7678      1.2095803e-05      3.4894698e-07     5.2061757e-07
       0.7202      1.7900350e-05      3.0403671e-07     5.8299957e-07
       0.6787      2.5457393e-05      2.6973111e-07     6.4899837e-07
    SIZE INTERVAL   3
   WAVl        QEXT      W0      gf
     500.0000      2.8551994e-07      7.7207786e-16     8.4288078e-06
     142.8571      2.1858365e-06      1.3071277e-14     6.0716165e-07
      76.9231      5.8570045e-06      5.3798791e-14    -6.2984014e-07
      52.6316      8.0760959e-06      1.6589442e-13    -2.3339221e-07
      40.0000      9.4533546e-06      4.0820148e-13    -1.0667916e-07
      32.7869      1.0521761e-05      7.6202606e-13     5.9913607e-09
      28.1690      1.3124488e-05      1.1597661e-12     2.8689887e-08
      24.3902      1.6922426e-05      1.5957437e-12     8.8840517e-09
      21.6216      2.0718717e-05      2.0207254e-12     8.9875315e-12
      19.2308      2.6218807e-05      2.4992744e-12     1.3470713e-08
      17.2117      3.0640281e-05      3.1263815e-12     3.4178739e-10
      15.5763      3.1598940e-05      4.2824560e-12     2.1084454e-09
      14.4196      3.2294093e-05      5.3502028e-12     3.3556044e-09
      13.1579      3.0140778e-05      8.2173799e-12    -2.7812897e-09
      11.9403      2.4545118e-05      1.4073800e-11     2.1030511e-09
      11.0193      1.9762573e-05      2.4531787e-11     9.7760233e-09
      10.3093      2.0388289e-05      3.1972283e-11     3.6769856e-09
       9.6852      2.3066527e-05      3.7589832e-11     5.9295953e-09
       9.2039      2.5369922e-05      4.2587540e-11     7.6667865e-09
       8.6655      2.8659127e-05      4.8395306e-11     9.3138518e-09
       8.0808      3.6924504e-05      5.0690884e-11     8.7799674e-09
       7.6190      4.5394696e-05      5.2201838e-11     8.9846542e-09
       7.1429      6.1012163e-05      4.8989352e-11     1.7320736e-08
       6.6667      8.8485595e-05      4.5182099e-11     1.3193465e-08
       6.2500      1.2025605e-04      3.4006437e-11     1.5913758e-08
       5.8824      5.1052614e-05      7.1360061e-11     1.8699397e-08
       5.5556      9.0986802e-06      6.1303158e-10     1.8224027e-08
       5.2632      5.0113847e-06      1.5673384e-09     2.0170409e-08
       5.0000      5.2454091e-06      1.9154882e-09     2.5518384e-08
       4.7059      1.2139200e-05      1.0975404e-09     3.0913808e-08
       4.3507      7.0487506e-06      2.5872628e-09     3.2025724e-08
       4.0891      7.8712693e-06      3.0748775e-09     3.8406929e-08
       3.7807      1.2876444e-05      2.6290716e-09     4.5470585e-08
       3.3996      3.3072127e-05      1.5791951e-09     5.6149942e-08
       3.0713      6.5081714e-05      1.1444344e-09     6.7957325e-08
       2.7836      1.7937998e-05      5.6751453e-09     7.9898174e-08
       2.5674      2.6185202e-06      5.6778419e-08     9.6451373e-08
       2.3337      1.0199492e-06      2.1886817e-07     1.1794566e-07
       2.1075      1.0739931e-06      3.1709505e-07     1.4542418e-07
       1.9380      8.8526063e-07      5.3721983e-07     1.7138481e-07
