    SIZE INTERVAL   1
   WAVl        QEXT      W0      gf
       7.1429      3.3150469e-04      5.0159689e-11    -6.3321817e-09
       6.6667      1.9031181e-04      1.1529695e-10    -2.3360116e-08
       6.2500      1.4133487e-04      1.9836296e-10    -4.2812498e-08
       5.8824      6.5829202e-04      3.4064415e-11     4.7943270e-09
       5.5556      1.8425906e-04      2.1490700e-11     1.4270562e-08
       5.2632      1.0283741e-04      4.1060934e-11     1.5435034e-08
       5.0000      1.0781395e-04      5.0878471e-11     2.0747027e-08
       4.7059      2.4949566e-04      4.0575113e-11     2.4805674e-08
       4.3507      1.4573191e-04      7.1345397e-11     2.5284001e-08
       4.0891      1.6325800e-04      8.6672089e-11     3.0998307e-08
       3.7807      2.6684784e-04      8.5707623e-11     3.6328926e-08
       3.3996      6.6450843e-04      1.0169918e-10     4.0653936e-08
       3.0713      1.1710519e-03      1.8441883e-10     3.8341656e-08
       2.7836      3.6739496e-04      1.9002622e-10     6.4061079e-08
       2.5674      9.6614609e-05      7.7544751e-10     7.8163226e-08
       2.3337      8.0403390e-05      1.3520841e-09     9.3758893e-08
       2.1075      7.3356966e-05      2.0213484e-09     1.1312737e-07
       1.9380      7.8574584e-05      2.4691902e-09     1.3222071e-07
       1.7707      7.8888853e-05      3.5255416e-09     1.5801132e-07
       1.6240      8.2898721e-05      4.6559354e-09     1.8735487e-07
       1.4948      7.5064159e-05      7.2787643e-09     2.2237299e-07
       1.3661      7.3972898e-05      1.0699755e-08     2.6678804e-07
       1.2527      7.2375857e-05      1.5255666e-08     3.1631410e-07
       1.1652      7.7701457e-05      1.9030399e-08     3.6600270e-07
       1.0989      8.5909576e-05      2.1747309e-08     4.1113882e-07
       1.0526      8.3646633e-05      2.6526330e-08     4.4806442e-07
       0.9975      8.7918042e-05      3.1286959e-08     4.9861755e-07
       0.9251      9.8920788e-05      3.7596803e-08     5.7985128e-07
       0.8662      1.1004923e-04      4.3977504e-08     6.6141207e-07
       0.8110      1.2787815e-04      4.7533229e-08     7.4915117e-07
       0.7678      1.5008205e-04      5.0456276e-08     8.3586993e-07
       0.7202      1.7460187e-04      5.8116870e-08     9.5654855e-07
       0.6787      2.0224730e-04      6.3678229e-08     1.0771009e-06
    SIZE INTERVAL   4
   WAVl        QEXT      W0      gf
     500.0000      6.6173678e-06      1.7415578e-16     4.7365499e-06
     142.8571      2.0444325e-05      1.4460096e-14     1.0294831e-07
      76.9231      2.5589575e-05      1.5279138e-13     9.0139076e-08
      52.6316      4.8126742e-05      3.7819429e-13     7.7156804e-08
      40.0000      8.2132879e-05      6.5508705e-13     3.3336458e-08
      32.7869      1.1258127e-04      9.7996382e-13     3.3951765e-09
      28.1690      1.2052480e-04      1.7666431e-12    -5.5642213e-09
      24.3902      1.1855367e-04      3.3007516e-12    -6.0551508e-09
      21.6216      1.1547733e-04      5.4022755e-12    -5.3658286e-09
      19.2308      1.0702975e-04      9.4153366e-12    -8.3851793e-10
      17.2117      1.1797498e-04      1.3383681e-11     1.9686370e-09
      15.5763      1.6383757e-04      1.4687841e-11     9.2999440e-11
      14.4196      2.0668219e-04      1.5685792e-11    -1.2337726e-09
      13.1579      2.9371222e-04      1.5274777e-11    -3.1687108e-09
      11.9403      4.1927468e-04      1.2182242e-11     8.7071546e-10
      11.0193      4.5056926e-04      1.0838472e-11     4.0552305e-09
      10.3093      4.6985193e-04      1.3086178e-11     5.0224823e-09
       9.6852      5.0630792e-04      1.7326144e-11     4.9669180e-09
       9.2039      5.3634311e-04      2.1513033e-11     4.9240674e-09
       8.6655      5.6717591e-04      2.8082643e-11     4.6469265e-09
       8.0808      5.6350259e-04      4.5406649e-11     2.5488062e-09
       7.6190      5.5200007e-04      6.7218760e-11     2.3578328e-10
       7.1429      4.4200633e-04      1.1889703e-10    -1.0657388e-08
       6.6667      2.5374915e-04      2.7329643e-10    -3.9446949e-08
       6.2500      1.8844659e-04      4.7019351e-10    -7.3991488e-08
       5.8824      8.7772276e-04      8.0745281e-11     7.2449229e-09
       5.5556      2.4567876e-04      5.0940917e-11     2.7422165e-08
       5.2632      1.3711655e-04      9.7329616e-11     3.2327952e-08
       5.0000      1.4375194e-04      1.2060082e-10     3.7138432e-08
       4.7059      3.3266090e-04      9.6178039e-11     4.1243761e-08
       4.3507      1.9430922e-04      1.6911501e-10     4.9332442e-08
       4.0891      2.1767737e-04      2.0544493e-10     5.6077901e-08
       3.7807      3.5579718e-04      2.0315878e-10     6.4585519e-08
       3.3996      8.8601140e-04      2.4106469e-10     7.2807023e-08
       3.0713      1.5614031e-03      4.3714083e-10     6.7709752e-08
       2.7836      4.8986004e-04      4.5043244e-10     1.1408704e-07
       2.5674      1.2881951e-04      1.8380975e-09     1.3892439e-07
       2.3337      1.0720455e-04      3.2049395e-09     1.6713342e-07
       2.1075      9.7809320e-05      4.7913431e-09     2.0147077e-07
       1.9380      1.0476615e-04      5.8528931e-09     2.3498183e-07
       1.7707      1.0518519e-04      8.3568356e-09     2.8144816e-07
       1.6240      1.1053169e-04      1.1036285e-08     3.3347440e-07
       1.4948      1.0008561e-04      1.7253357e-08     3.9497120e-07
       1.3661      9.8630613e-05      2.5362362e-08     4.7406691e-07
       1.2527      9.6501237e-05      3.6161546e-08     5.6200183e-07
       1.1652      1.0360206e-04      4.5109047e-08     6.5054767e-07
       1.0989      1.1454625e-04      5.1549117e-08     7.3056352e-07
       1.0526      1.1152900e-04      6.2877150e-08     7.9651502e-07
       0.9975      1.1722424e-04      7.4161579e-08     8.8673388e-07
       0.9251      1.3189462e-04      8.9118205e-08     1.0309022e-06
       0.8662      1.4673261e-04      1.0424278e-07     1.1758956e-06
       0.8110      1.7050460e-04      1.1267111e-07     1.3317521e-06
       0.7678      2.0010991e-04      1.1959979e-07     1.4859354e-06
       0.7202      2.3280318e-04      1.3775813e-07     2.3920081e-06
       0.6787      2.6966397e-04      1.5094053e-07     2.6934308e-06
    SIZE INTERVAL   5
   WAVl        QEXT      W0      gf
     500.0000      8.2717099e-06      3.4014497e-16     2.8420475e-07
     142.8571      2.5555407e-05      2.8242364e-14    -9.9500492e-08
      76.9231      3.1986967e-05      2.9842067e-13     1.0588591e-07
      52.6316      6.0158428e-05      7.3866063e-13     9.0721935e-09
      40.0000      1.0266610e-04      1.2794669e-12     3.1515401e-09
      32.7869      1.4072658e-04      1.9139920e-12     2.7650319e-09
      28.1690      1.5065600e-04      3.4504752e-12     1.6595848e-10
      24.3902      1.4819208e-04      6.4467809e-12    -4.1297346e-09
      21.6216      1.4434666e-04      1.0551320e-11    -6.6256957e-09
      19.2308      1.3378719e-04      1.8389329e-11    -6.3395783e-09
      17.2117      1.4746873e-04      2.6140002e-11    -3.9641179e-09
      15.5763      2.0479697e-04      2.8687189e-11    -4.4185733e-09
      14.4196      2.5835276e-04      3.0636311e-11    -4.7394511e-09
      13.1579      3.6714028e-04      2.9833551e-11    -3.3446356e-09
      11.9403      5.2409337e-04      2.3793442e-11     2.8971715e-09
      11.0193      5.6321161e-04      2.1168890e-11     8.3588079e-09
      10.3093      5.8731492e-04      2.5558942e-11     1.1408125e-08
       9.6852      6.3288493e-04      3.3840125e-11     1.0876413e-08
       9.2039      6.7042894e-04      4.2017641e-11     1.0466361e-08
       8.6655      7.0896997e-04      5.4848909e-11     9.4905549e-09
       8.0808      7.0437835e-04      8.8684854e-11     4.3763392e-09
       7.6190      6.9000022e-04      1.3128663e-10    -5.7411624e-10
       7.1429      5.5250799e-04      2.3222075e-10    -1.7498148e-08
       6.6667      3.1718655e-04      5.3378196e-10    -6.2461279e-08
       6.2500      2.3555835e-04      9.1834631e-10    -1.1701682e-07
       5.8824      1.0971536e-03      1.5770562e-10     1.1252802e-08
       5.5556      3.0709848e-04      9.9493971e-11     4.2739551e-08
       5.2632      1.7139570e-04      1.9009690e-10     4.9897289e-08
       5.0000      1.7968994e-04      2.3554845e-10     5.7509222e-08
       4.7059      4.1582617e-04      1.8784772e-10     6.3372981e-08
       4.3507      2.4288656e-04      3.3030271e-10     7.5396193e-08
       4.0891      2.7209674e-04      4.0125959e-10     8.6647971e-08
       3.7807      4.4474654e-04      3.9679445e-10     1.0108505e-07
       3.3996      1.1075146e-03      4.7082940e-10     1.1396069e-07
       3.0713      1.9517546e-03      8.5379059e-10     1.0590438e-07
       2.7836      6.1232524e-04      8.7975062e-10     1.7819571e-07
       2.5674      1.6102444e-04      3.5900330e-09     2.1696184e-07
       2.3337      1.3400574e-04      6.2596449e-09     2.6171144e-07
       2.1075      1.2226170e-04      9.3580880e-09     3.1463867e-07
       1.9380      1.3095776e-04      1.1431426e-08     3.6698874e-07
       1.7707      1.3148156e-04      1.6321936e-08     4.3983113e-07
       1.6240      1.3816471e-04      2.1555231e-08     5.2099816e-07
       1.4948      1.2510713e-04      3.3697934e-08     6.1691889e-07
