    SIZE INTERVAL   0
   WAVl        QEXT      W0      gf
     1.5000     0.000001   0.0000047   0.000001
     1.6300     0.000001   0.0000040   0.000000
     1.7700     0.000001   0.0000029   0.000000
     1.9400     0.000001   0.0000012   0.000000
     2.1100     0.000002   0.0000007   0.000000
     2.3400     0.000001   0.0000006   0.000000
     2.5700     0.000001   0.0000000   0.000000
     2.7900     0.000026   0.0000000   0.000000
     3.0800     0.000095   0.0000000   0.000000
     3.4100     0.000043   0.0000000   0.000000
     3.7900     0.000017   0.0000000   0.000000
     4.0900     0.000007   0.0000000   0.000000
     4.3600     0.000048   0.0000000   0.000000
    SIZE INTERVAL   4
   WAVl        QEXT      W0      gf
     0.2563     0.016432   0.0000023   0.000033
     0.2795     0.007512   0.0000026   0.000033
     0.2965     0.003603   0.0000030   0.000031
     0.3186     0.001884   0.0000039   0.000027
     0.3355     0.001521   0.0000042   0.000024
     0.3650     0.001079   0.0000037   0.000020
     0.4200     0.000730   0.0000028   0.000014
     0.4950     0.000356   0.0000027   0.000010
     0.5448     0.000221   0.0000029   0.000008
     0.5581     0.000195   0.0000030   0.000008
     0.5858     0.000150   0.0000032   0.000007
     0.6150     0.000114   0.0000035   0.000006
     0.6459     0.000086   0.0000038   0.000006
     0.6790     0.000063   0.0000042   0.000005
     0.7210     0.000044   0.0000047   0.000005
     0.7680     0.000029   0.0000054   0.000004
     0.8130     0.000020   0.0000061   0.000004
     0.8670     0.000013   0.0000072   0.000003
     0.9260     0.000009   0.0000089   0.000003
     1.0000     0.000005   0.0000107   0.000002
     1.0500     0.000004   0.0000112   0.000002
     1.1000     0.000003   0.0000113   0.000001
     1.1700     0.000002   0.0000125   0.000001
     1.2500     0.000002   0.0000130   0.000001
     1.3700     0.000001   0.0000105   0.000001
     1.5000     0.000001   0.0000092   0.000001
     1.6300     0.000001   0.0000078   0.000001
     1.7700     0.000001   0.0000056   0.000001
     1.9400     0.000002   0.0000024   0.000000
     2.1100     0.000002   0.0000014   0.000000
     2.3400     0.000002   0.0000011   0.000000
     2.5700     0.000001   0.0000001   0.000000
     2.7900     0.000033   0.0000000   0.000000
     3.0800     0.000119   0.0000000   0.000000
     3.4100     0.000054   0.0000000   0.000000
     3.7900     0.000021   0.0000000   0.000000
     4.0900     0.000008   0.0000000   0.000000
     4.3600     0.000060   0.0000000   0.000000
    SIZE INTERVAL   5
   WAVl        QEXT      W0      gf
     0.2563     0.019720   0.0000039   0.000047
     0.2795     0.009015   0.0000045   0.000047
     0.2965     0.004324   0.0000052   0.000045
     0.3186     0.002260   0.0000068   0.000039
     0.3355     0.001826   0.0000073   0.000034
     0.3650     0.001295   0.0000064   0.000028
     0.4200     0.000876   0.0000048   0.000020
     0.4950     0.000427   0.0000047   0.000014
     0.5448     0.000265   0.0000050   0.000012
     0.5581     0.000234   0.0000052   0.000011
     0.5858     0.000180   0.0000055   0.000010
     0.6150     0.000137   0.0000060   0.000009
     0.6459     0.000103   0.0000066   0.000008
     0.6790     0.000076   0.0000073   0.000007
     0.7210     0.000052   0.0000082   0.000007
     0.7680     0.000035   0.0000093   0.000006
     0.8130     0.000024   0.0000106   0.000005
     0.8670     0.000016   0.0000125   0.000005
     0.9260     0.000010   0.0000154   0.000004
     1.0000     0.000006   0.0000185   0.000003
     1.0500     0.000005   0.0000193   0.000003
     1.1000     0.000004   0.0000194   0.000002
     1.1700     0.000003   0.0000216   0.000002
     1.2500     0.000002   0.0000225   0.000002
     1.3700     0.000002   0.0000181   0.000001
     1.5000     0.000001   0.0000159   0.000001
     1.6300     0.000001   0.0000136   0.000001
     1.7700     0.000001   0.0000096   0.000001
     1.9400     0.000002   0.0000041   0.000001
     2.1100     0.000002   0.0000024   0.000001
     2.3400     0.000002   0.0000019   0.000000
     2.5700     0.000001   0.0000001   0.000000
     2.7900     0.000039   0.0000000   0.000000
     3.0800     0.000143   0.0000000   0.000000
     3.4100     0.000064   0.0000000   0.000000
     3.7900     0.000025   0.0000000   0.000000
     4.0900     0.000010   0.0000000   0.000000
     4.3600     0.000072   0.0000000   0.000000
    SIZE INTERVAL   6
   WAVl        QEXT      W0      gf
     0.2563     0.023010   0.0000062   0.000064
     0.2795     0.010519   0.0000071   0.000064
     0.2965     0.005045   0.0000083   0.000061
     0.3186     0.002637   0.0000108   0.000053
     0.3355     0.002130   0.0000116   0.000047
     0.3650     0.001511   0.0000102   0.000039
     0.4200     0.001022   0.0000077   0.000028
     0.4950     0.000498   0.0000075   0.000019
     0.5448     0.000309   0.0000080   0.000016
     0.5581     0.000273   0.0000082   0.000015
     0.5858     0.000210   0.0000088   0.000014
     0.6150     0.000159   0.0000096   0.000012
     0.6459     0.000120   0.0000105   0.000011
     0.6790     0.000089   0.0000116   0.000010
     0.7210     0.000061   0.0000130   0.000009
     0.7680     0.000041   0.0000148   0.000008
     0.8130     0.000028   0.0000168   0.000007
     0.8670     0.000019   0.0000199   0.000006
     0.9260     0.000012   0.0000244   0.000005
     1.0000     0.000007   0.0000294   0.000005
     1.0500     0.000005   0.0000306   0.000004
     1.1000     0.000004   0.0000309   0.000004
     1.1700     0.000003   0.0000343   0.000003
     1.2500     0.000002   0.0000357   0.000003
     1.3700     0.000002   0.0000287   0.000002
     1.5000     0.000002   0.0000252   0.000002
     1.6300     0.000001   0.0000215   0.000001
     1.7700     0.000001   0.0000153   0.000001
     1.9400     0.000002   0.0000065   0.000001
     2.1100     0.000003   0.0000038   0.000001
     2.3400     0.000002   0.0000031   0.000001
     2.5700     0.000001   0.0000002   0.000001
     2.7900     0.000046   0.0000000   0.000000
     3.0800     0.000167   0.0000000   0.000000
     3.4100     0.000075   0.0000000   0.000000
     3.7900     0.000030   0.0000000   0.000000
     4.0900     0.000011   0.0000000   0.000000
     4.3600     0.000084   0.0000000   0.000000
    SIZE INTERVAL   7
   WAVl        QEXT      W0      gf
     0.2563     0.026300   0.0000092   0.000084
     0.2795     0.012023   0.0000105   0.000084
     0.2965     0.005766   0.0000124   0.000080
     0.3186     0.003014   0.0000161   0.000069
     0.3355     0.002435   0.0000173   0.000061
     0.3650     0.001727   0.0000153   0.000050
     0.4200     0.001168   0.0000115   0.000036
     0.4950     0.000569   0.0000112   0.000025
     0.5448     0.000354   0.0000119   0.000021
     0.5581     0.000312   0.0000123   0.000020
     0.5858     0.000240   0.0000131   0.000018
     0.6150     0.000182   0.0000143   0.000016
     0.6459     0.000137   0.0000157   0.000015
     0.6790     0.000101   0.0000173   0.000013
     0.7210     0.000070   0.0000194   0.000012
     0.7680     0.000046   0.0000220   0.000010
     0.8130     0.000032   0.0000250   0.000009
     0.8670     0.000021   0.0000297   0.000008
     0.9260     0.000014   0.0000364   0.000007
     1.0000     0.000008   0.0000439   0.000006
     1.0500     0.000006   0.0000457   0.000005
     1.1000     0.000005   0.0000461   0.000005
     1.1700     0.000004   0.0000511   0.000004
     1.2500     0.000003   0.0000533   0.000004
     1.3700     0.000002   0.0000429   0.000003
     1.5000     0.000002   0.0000376   0.000003
     1.6300     0.000001   0.0000321   0.000002
     1.7700     0.000002   0.0000228   0.000001
     1.9400     0.000002   0.0000097   0.000001
     2.1100     0.000003   0.0000057   0.000001
     2.3400     0.000002   0.0000046   0.000001
     2.5700     0.000001   0.0000003   0.000001
     2.7900     0.000052   0.0000001   0.000001
     3.0800     0.000190   0.0000000   0.000000
     3.4100     0.000086   0.0000000   0.000000
     3.7900     0.000034   0.0000001   0.000000
     4.0900     0.000013   0.0000001   0.000000
     4.3600     0.000096   0.0000000   0.000000
    SIZE INTERVAL   8
   WAVl        QEXT      W0      gf
     0.2563     0.029593   0.0000132   0.000107
     0.2795     0.013528   0.0000150   0.000106
     0.2965     0.006488   0.0000177   0.000101
     0.3186     0.003391   0.0000229   0.000088
     0.3355     0.002739   0.0000246   0.000078
     0.3650     0.001943   0.0000218   0.000064
     0.4200     0.001314   0.0000163   0.000046
     0.4950     0.000640   0.0000160   0.000032
     0.5448     0.000398   0.0000170   0.000026
     0.5581     0.000351   0.0000175   0.000025
     0.5858     0.000270   0.0000187   0.000023
     0.6150     0.000205   0.0000203   0.000020
     0.6459     0.000154   0.0000223   0.000019
     0.6790     0.000114   0.0000246   0.000017
     0.7210     0.000078   0.0000276   0.000015
     0.7680     0.000052   0.0000314   0.000013
     0.8130     0.000036   0.0000356   0.000012
     0.8670     0.000024   0.0000422   0.000010
     0.9260     0.000015   0.0000519   0.000009
     1.0000     0.000009   0.0000626   0.000008
     1.0500     0.000007   0.0000651   0.000007
     1.1000     0.000006   0.0000656   0.000006
     1.1700     0.000004   0.0000728   0.000006
     1.2500     0.000003   0.0000758   0.000005
     1.3700     0.000003   0.0000610   0.000004
     1.5000     0.000002   0.0000535   0.000003
     1.6300     0.000002   0.0000457   0.000003
     1.7700     0.000002   0.0000325   0.000002
     1.9400     0.000003   0.0000139   0.000002
     2.1100     0.000003   0.0000081   0.000001
     2.3400     0.000003   0.0000065   0.000001
     2.5700     0.000001   0.0000004   0.000001
     2.7900     0.000059   0.0000001   0.000001
     3.0800     0.000214   0.0000000   0.000001
     3.4100     0.000096   0.0000000   0.000001
     3.7900     0.000038   0.0000001   0.000000
     4.0900     0.000015   0.0000001   0.000000
     4.3600     0.000108   0.0000000   0.000000
    SIZE INTERVAL   9
   WAVl        QEXT      W0      gf
     0.2563     0.032887   0.0000181   0.000132
     0.2795     0.015034   0.0000206   0.000131
     0.2965     0.007210   0.0000243   0.000125
     0.3186     0.003768   0.0000314   0.000108
     0.3355     0.003044   0.0000338   0.000096
     0.3650     0.002159   0.0000298   0.000079
     0.4200     0.001460   0.0000224   0.000056
     0.4950     0.000712   0.0000219   0.000039
     0.5448     0.000442   0.0000233   0.000032
     0.5581     0.000390   0.0000240   0.000031
     0.5858     0.000300   0.0000257   0.000028
     0.6150     0.000228   0.0000279   0.000025
     0.6459     0.000171   0.0000306   0.000023
     0.6790     0.000127   0.0000337   0.000021
     0.7210     0.000087   0.0000379   0.000018
     0.7680     0.000058   0.0000430   0.000016
     0.8130     0.000040   0.0000488   0.000014
     0.8670     0.000027   0.0000579   0.000013
     0.9260     0.000017   0.0000711   0.000011
     1.0000     0.000010   0.0000858   0.000009
     1.0500     0.000008   0.0000893   0.000009
     1.1000     0.000006   0.0000900   0.000008
     1.1700     0.000005   0.0000999   0.000007
     1.2500     0.000003   0.0001040   0.000006
     1.3700     0.000003   0.0000837   0.000005
     1.5000     0.000002   0.0000734   0.000004
     1.6300     0.000002   0.0000627   0.000003
     1.7700     0.000002   0.0000446   0.000003
     1.9400     0.000003   0.0000190   0.000002
     2.1100     0.000004   0.0000111   0.000001
     2.3400     0.000003   0.0000089   0.000001
     2.5700     0.000002   0.0000006   0.000001
     2.7900     0.000066   0.0000001   0.000001
     3.0800     0.000238   0.0000000   0.000001
     3.4100     0.000107   0.0000001   0.000001
     3.7900     0.000042   0.0000001   0.000001
     4.0900     0.000016   0.0000001   0.000000
     4.3600     0.000120   0.0000000   0.000000
    SIZE INTERVAL   10
   WAVl        QEXT      W0      gf
     0.2563     0.065968   0.0001442   0.000526
     0.2795     0.030143   0.0001645   0.000524
     0.2965     0.014446   0.0001938   0.000498
     0.3186     0.007548   0.0002508   0.000433
     0.3355     0.006098   0.0002699   0.000383
     0.3650     0.004323   0.0002385   0.000314
     0.4200     0.002922   0.0001789   0.000225
     0.4950     0.001424   0.0001750   0.000158
     0.5448     0.000885   0.0001866   0.000129
