 
 P =             1  mbar      T =          150  K
 int#     k1          k2          k3          k4          k5          k6
42    0.00000E+00 0.00000E+00 1.39106E-26 7.70434E-23 2.43381E-22 9.05945E-22
43    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
44    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
45    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
46    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
47    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
48    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
49    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
50    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
51    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
52    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
53    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
54    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
55    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 
 P =        100000  mbar      T =          150  K
 int#     k1          k2          k3          k4          k5          k6
 1    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 2    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 3    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 4    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 5    6.34915E-29 6.16503E-28 1.15723E-27 1.22414E-27 1.44468E-27 2.20175E-27
 6    2.54500E-27 5.32847E-27 1.62398E-26 4.21622E-26 5.67497E-26 6.08372E-26
 7    1.41187E-26 1.81195E-26 2.81862E-26 4.44288E-26 5.94473E-26 6.43106E-26
 8    6.63407E-27 7.24275E-27 8.13004E-27 9.32297E-27 1.11546E-26 1.32980E-26
 9    5.05973E-27 5.10883E-27 5.22930E-27 5.42831E-27 5.94758E-27 6.48082E-27
10    4.80680E-27 5.10298E-27 5.39770E-27 5.54603E-27 5.65147E-27 5.69502E-27
11    2.48731E-27 2.75650E-27 3.22353E-27 3.86053E-27 4.41735E-27 4.74259E-27
12    1.43346E-27 1.53387E-27 1.65862E-27 1.84487E-27 2.13726E-27 2.41974E-27
13    8.62359E-28 9.49480E-28 9.96447E-28 1.19814E-27 1.32430E-27 1.40909E-27
14    4.40259E-28 4.95524E-28 7.83927E-28 2.26873E-27 3.79990E-27 6.68427E-27
15    8.03474E-27 1.77238E-26 4.77719E-26 1.14527E-25 2.18356E-25 3.11652E-25
16    2.76539E-23 3.04590E-23 3.54129E-23 4.19117E-23 4.84714E-23 5.33053E-23
17    5.45659E-23 5.97703E-23 6.86559E-23 8.03417E-23 9.25833E-23 1.01413E-22
18    1.04113E-22 1.14550E-22 1.26424E-22 1.38311E-22 1.89512E-22 2.70469E-22
19    2.89577E-22 3.61410E-22 4.95070E-22 6.91555E-22 8.97375E-22 1.03127E-21
20    3.36582E-22 1.05497E-21 1.31092E-21 1.54152E-21 1.65182E-21 1.67827E-21
21    0.00000E+00 0.00000E+00 0.00000E+00 1.76693E-21 1.07330E-20 1.71966E-20
22    1.60117E-20 2.15432E-20 2.87716E-20 3.46909E-20 4.16966E-20 4.98111E-20
23    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.30137E-21 1.08264E-20
24    9.19738E-22 1.33529E-21 1.60044E-21 1.90757E-21 2.06802E-21 2.09986E-21
25    1.56334E-22 1.88745E-22 2.49372E-22 2.66458E-22 4.51271E-22 7.65770E-22
26    5.53456E-23 6.28086E-23 7.61821E-23 9.53651E-23 1.20630E-22 1.44530E-22
27    1.90310E-23 2.23631E-23 2.87374E-23 3.73717E-23 4.64023E-23 5.28633E-23
28    4.21485E-24 5.43170E-24 7.77330E-24 1.12459E-23 1.50816E-23 1.78914E-23
29    5.11745E-25 6.43336E-25 1.02573E-24 1.82452E-24 2.90861E-24 3.86409E-24
30    4.36021E-25 4.55946E-25 6.27018E-25 1.67814E-24 2.36226E-24 4.43710E-24
31    3.17415E-24 3.92235E-24 4.30499E-24 6.46523E-24 1.00516E-23 1.33924E-23
32    1.49015E-23 1.91348E-23 2.95878E-23 4.38796E-23 7.43293E-23 9.33007E-23
33    1.09091E-22 1.93184E-22 3.40827E-22 4.08076E-22 9.28118E-22 1.91797E-21
34    2.71393E-21 4.02782E-21 4.70087E-21 2.69436E-20 4.66101E-20 7.79449E-20
35    1.65940E-22 2.56322E-22 4.71396E-22 2.75630E-21 4.17070E-21 2.64238E-20
36    3.57319E-24 6.05009E-24 1.63770E-23 4.16753E-23 8.76922E-23 1.35628E-22
37    7.87054E-24 4.09002E-23 6.22071E-23 9.66305E-23 1.79284E-22 2.54706E-22
38    2.94781E-23 1.20652E-22 4.84806E-22 1.49378E-21 2.09383E-21 2.77854E-21
39    1.75933E-24 3.18993E-24 1.19392E-23 1.57241E-23 1.95257E-22 5.61321E-22
40    2.48052E-25 2.69339E-25 3.68190E-25 8.62289E-25 1.38301E-24 2.21936E-24
41    0.00000E+00 1.93828E-24 2.69338E-23 1.01576E-22 1.40328E-22 2.06832E-22
42    1.86718E-24 3.20777E-24 1.82561E-23 1.21149E-22 2.67941E-22 4.21940E-22
43    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
44    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
45    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
46    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
47    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
48    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
49    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
50    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
51    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
52    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
53    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
54    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
55    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 
 P =             1  mbar      T =          300  K
 int#     k1          k2          k3          k4          k5          k6
 1    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 2    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 3    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 4    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 5    0.00000E+00 1.18740E-31 1.46688E-30 3.11457E-29 1.05312E-27 2.74694E-26
 6    0.00000E+00 6.66844E-29 3.94495E-28 2.11427E-27 1.64494E-26 2.85113E-25
 7    1.01076E-29 8.89881E-29 4.08255E-28 2.37920E-27 2.76711E-26 8.41159E-25
 8    1.24010E-29 8.69668E-29 4.12796E-28 2.41220E-27 2.25829E-26 5.85177E-25
 9    4.37009E-30 3.48788E-29 1.46456E-28 8.33597E-28 6.99337E-27 2.04008E-25
10    2.63775E-30 1.02252E-29 3.81890E-29 2.03615E-28 1.67324E-27 6.57037E-26
11    2.70794E-31 1.00612E-30 3.62901E-30 2.09843E-29 1.73226E-28 9.98527E-27
12    1.61672E-32 3.48181E-32 1.24575E-31 5.89786E-31 5.91701E-30 1.90503E-28
13    4.47928E-33 5.84990E-33 1.52464E-32 7.80070E-32 8.20097E-31 4.49081E-29
14    4.42646E-33 6.33140E-33 1.39310E-32 4.89740E-32 2.74586E-31 1.98114E-29
15    0.00000E+00 0.00000E+00 1.33853E-34 6.84754E-33 5.57208E-32 2.83170E-30
16    0.00000E+00 3.55991E-35 1.35638E-33 1.96310E-32 1.60140E-31 3.41644E-30
17    8.74823E-32 2.95911E-31 1.26920E-30 6.59890E-30 4.41296E-29 1.19836E-27
18    1.71607E-29 5.89909E-29 2.14802E-28 8.55718E-28 5.49668E-27 5.37475E-25
19    4.39301E-28 1.17889E-27 3.21965E-27 1.27916E-26 8.89922E-26 1.32321E-23
20    3.69654E-27 1.87067E-26 7.03691E-26 3.24483E-25 3.08181E-24 2.29432E-22
21    2.50762E-25 1.66448E-24 5.44775E-24 2.31261E-23 1.70505E-22 5.50163E-21
22    1.68127E-24 4.39411E-24 1.60177E-23 9.49242E-23 1.06110E-21 2.66379E-20
23    4.78908E-26 2.20637E-25 1.36065E-24 1.09000E-23 8.92199E-23 3.48214E-21
24    3.26769E-27 1.92697E-26 9.33043E-26 8.82743E-25 1.80310E-23 4.77605E-22
25    5.30635E-27 1.42371E-26 4.43886E-26 2.42700E-25 6.17244E-24 1.56225E-22
26    1.88833E-27 7.54282E-27 2.45305E-26 1.06382E-25 2.58237E-24 1.51713E-22
27    2.97369E-28 9.73252E-28 3.06179E-27 1.22315E-26 9.92168E-26 2.13983E-23
28    2.93859E-30 1.54964E-29 7.00015E-29 4.01013E-28 3.32617E-27 2.34203E-25
29    6.24744E-33 1.68612E-32 6.55143E-32 1.33988E-30 9.21284E-30 3.71842E-28
30    6.26236E-30 3.54184E-29 6.92025E-29 2.84175E-28 3.44431E-27 6.69888E-25
31    1.21811E-28 2.95324E-28 9.39550E-28 4.23104E-27 3.17521E-26 6.68401E-24
32    9.08674E-28 2.31861E-27 6.33952E-27 2.34557E-26 1.62384E-25 1.53648E-23
33    1.06660E-26 4.60682E-26 1.69329E-25 7.67023E-25 1.23761E-23 1.92854E-21
34    3.95761E-25 1.39304E-24 4.68867E-24 4.73910E-23 9.78920E-22 2.64925E-20
35    0.00000E+00 0.00000E+00 0.00000E+00 8.42209E-27 3.14545E-24 1.41975E-21
36    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.63395E-29 1.69075E-27
37    1.49796E-27 8.05358E-27 2.87648E-26 1.23169E-25 1.56775E-24 5.03709E-22
38    2.06641E-26 1.92349E-25 8.02443E-25 5.18387E-24 1.80102E-22 8.91450E-21
39    1.14506E-33 2.25461E-30 6.53027E-29 5.83853E-27 3.23979E-25 1.34397E-22
40    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.13233E-29 1.42359E-27
41    0.00000E+00 0.00000E+00 9.43209E-27 7.91131E-26 1.20921E-24 6.47823E-22
42    0.00000E+00 0.00000E+00 0.00000E+00 1.90284E-26 2.33740E-25 3.32314E-22
43    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
44    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
45    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
46    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
47    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
48    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
49    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
50    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
51    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
52    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
53    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
54    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
55    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 
 P =            10  mbar      T =          300  K
 int#     k1          k2          k3          k4          k5          k6
 1    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 2    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 3    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 4    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 5    8.01470E-31 2.12763E-30 1.87459E-29 1.42993E-28 1.60894E-27 3.25662E-26
 6    1.75184E-28 4.51339E-28 1.42001E-27 5.29194E-27 2.76708E-26 3.75020E-25
 7    2.78989E-28 7.90156E-28 2.32266E-27 9.89043E-27 6.74038E-26 1.32020E-24
 8    2.18187E-28 7.43163E-28 2.66832E-27 1.09838E-26 6.22014E-26 9.23214E-25
 9    5.97654E-29 3.36398E-28 1.16700E-27 4.57217E-27 2.53500E-26 3.93718E-25
10    2.70857E-29 9.78347E-29 3.26131E-28 1.32617E-27 8.22305E-27 1.36923E-25
11    2.73541E-30 1.13237E-29 3.64850E-29 1.70465E-28 1.09813E-27 2.48262E-26
12    1.61457E-31 3.53124E-31 1.34141E-30 5.98132E-30 4.24591E-29 1.19275E-27
13    4.44749E-32 5.81625E-32 1.52825E-31 8.02146E-31 8.34283E-30 3.18282E-28
14    4.40215E-32 6.32348E-32 1.39008E-31 4.89315E-31 2.81078E-30 1.48333E-28
15    0.00000E+00 0.00000E+00 1.33798E-33 6.89461E-32 5.57671E-31 2.22491E-29
16    0.00000E+00 3.55548E-34 1.35521E-32 1.94667E-31 1.60315E-30 3.25373E-29
17    8.75002E-31 2.96770E-30 1.28400E-29 6.48070E-29 4.40103E-28 1.18083E-26
18    1.71476E-28 5.85580E-28 2.14972E-27 8.53690E-27 5.38583E-26 1.64610E-24
19    4.43641E-27 1.17621E-26 3.21890E-26 1.26559E-25 7.62733E-25 2.30675E-23
20    3.68393E-26 1.85727E-25 6.75392E-25 2.76300E-24 1.68004E-23 3.55528E-22
21    2.44907E-24 1.54316E-23 4.59515E-23 1.50559E-22 7.81433E-22 1.42953E-20
22    1.66346E-23 4.22529E-23 1.29793E-22 6.04582E-22 4.65219E-21 7.64947E-20
23    4.78271E-25 2.06385E-24 1.01229E-23 5.20860E-23 3.37759E-22 7.59389E-21
24    3.27474E-26 1.88909E-25 8.64363E-25 5.53415E-24 4.16598E-23 7.50304E-22
25    5.30807E-26 1.42278E-25 4.31821E-25 1.93634E-24 1.54386E-23 2.44213E-22
26    1.88518E-26 7.54448E-26 2.44046E-25 9.97465E-25 8.80640E-24 1.68965E-22
27    2.96814E-27 9.71896E-27 3.05907E-26 1.22185E-25 8.77893E-25 2.58492E-23
28    2.93863E-29 1.54760E-28 7.02526E-28 4.03178E-27 3.34468E-26 1.63733E-24
29    6.24599E-32 1.68845E-31 6.55371E-31 1.35931E-29 9.20562E-29 3.71586E-27
30    6.29638E-29 3.50960E-28 6.92001E-28 2.83397E-27 3.37743E-26 2.63075E-24
31    1.21689E-27 2.95076E-27 9.37981E-27 4.21955E-26 3.01591E-25 1.11242E-23
32    9.07863E-27 2.32098E-26 6.29909E-26 2.33708E-25 1.57472E-24 7.38691E-23
33    1.06926E-25 4.60270E-25 1.69253E-24 7.61770E-24 7.75949E-23 2.09198E-21
34    3.95883E-24 1.38345E-23 4.34884E-23 2.32844E-22 1.82273E-21 4.11786E-20
35    0.00000E+00 0.00000E+00 0.00000E+00 8.38106E-26 2.93466E-23 2.14097E-21
36    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.60786E-28 1.68158E-26
37    1.48669E-26 8.05237E-26 2.87190E-25 1.22528E-24 1.19020E-23 5.27457E-22
38    2.06222E-25 1.91378E-24 7.58256E-24 3.74845E-23 3.54669E-22 9.11947E-21
39    1.13537E-32 2.20083E-29 6.58108E-28 5.73183E-26 1.76695E-24 1.74518E-22
40    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.13135E-28 1.43201E-26
41    0.00000E+00 0.00000E+00 9.30572E-26 7.85181E-25 9.32512E-24 6.43051E-22
42    0.00000E+00 0.00000E+00 0.00000E+00 1.89904E-25 2.31041E-24 3.45320E-22
43    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
44    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
45    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
46    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
47    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
48    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
49    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
50    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
51    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
52    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
53    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
54    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
55    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 
 P =           100  mbar      T =          300  K
 int#     k1          k2          k3          k4          k5          k6
 1    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 2    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 3    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 4    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 5    7.30053E-30 1.82173E-29 1.48488E-28 1.10848E-27 7.87428E-27 7.00119E-26
 6    1.53593E-27 3.36620E-27 8.22765E-27 2.17725E-26 7.63204E-26 5.95111E-25
 7    2.54021E-27 6.05321E-27 1.49299E-26 4.46420E-26 2.05210E-25 2.30390E-24
 8    1.95841E-27 5.38294E-27 1.69051E-26 4.80658E-26 1.81884E-25 1.51343E-24
 9    5.43129E-28 2.68655E-27 8.66019E-27 2.46768E-26 8.97456E-26 6.92018E-25
10    2.69189E-28 8.77392E-28 2.61408E-27 8.27083E-27 3.30573E-26 3.01793E-25
11    2.77117E-29 1.08599E-28 3.41580E-28 1.32674E-27 6.15144E-27 6.12722E-26
12    1.63520E-30 3.57432E-30 1.37433E-29 5.54908E-29 3.16661E-28 4.18915E-27
13    4.45480E-31 5.82410E-31 1.53108E-30 8.06287E-30 8.12273E-29 2.12729E-27
14    4.41639E-31 6.32486E-31 1.37658E-30 4.90167E-30 2.91633E-29 1.20059E-27
15    0.00000E+00 0.00000E+00 1.33760E-32 6.83035E-31 5.59657E-30 2.03023E-28
16    0.00000E+00 3.55709E-33 1.35527E-31 1.94571E-30 1.63958E-29 3.13717E-28
17    8.74620E-30 2.97619E-29 1.29448E-28 6.45076E-28 4.33296E-27 7.29662E-26
18    1.72061E-27 5.85386E-27 2.12524E-26 8.11240E-26 4.05114E-25 4.14822E-24
19    4.40383E-26 1.14806E-25 3.07223E-25 1.10012E-24 5.29885E-24 3.83397E-23
20    3.63636E-25 1.69545E-24 5.70358E-24 1.86194E-23 7.91429E-23 6.47618E-22
21    2.20538E-23 1.23559E-22 3.52323E-22 1.02349E-21 4.14313E-21 6.75767E-20
22    1.61672E-22 3.89431E-22 1.01933E-21 3.54089E-21 2.12476E-20 3.54421E-19
23    4.60637E-24 1.49784E-23 5.82672E-23 2.82355E-22 1.71037E-21 2.53552E-20
24    3.21459E-25 1.68276E-24 6.51556E-24 2.43999E-23 1.40972E-22 1.72531E-21
25    5.27421E-25 1.37015E-24 3.66468E-24 1.10106E-23 4.89268E-23 6.33160E-22
26    1.88944E-25 7.48439E-25 2.28739E-24 7.09831E-24 2.86383E-23 2.00166E-22
27    2.97096E-26 9.74345E-26 3.03333E-25 1.14231E-24 4.89654E-24 3.73686E-23
28    2.93708E-28 1.55055E-27 7.04261E-27 4.03242E-26 3.28763E-25 6.34559E-24
29    6.24214E-31 1.68879E-30 6.55025E-30 1.36111E-28 9.24617E-28 3.54769E-26
30    6.33086E-28 3.51380E-27 6.90927E-27 2.81503E-26 3.07992E-25 9.06336E-24
31    1.21633E-26 2.95506E-26 9.36367E-26 4.10706E-25 2.31737E-24 2.89940E-23
32    9.08793E-26 2.32696E-25 6.26027E-25 2.30214E-24 1.43392E-23 3.04617E-22
33    1.06632E-24 4.60323E-24 1.68752E-23 7.21511E-23 3.57827E-22 2.72367E-21
34    3.94532E-23 1.33544E-22 3.46784E-22 1.03725E-21 5.09507E-21 1.09000E-19
35    0.00000E+00 0.00000E+00 0.00000E+00 8.50164E-25 2.44938E-22 4.88189E-21
36    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.62423E-27 1.68449E-25
37    1.49158E-25 8.05681E-25 2.87755E-24 1.20728E-23 7.52225E-23 7.06943E-22
38    2.06591E-24 1.87920E-23 6.84093E-23 2.52526E-22 1.30110E-21 1.05882E-20
39    1.14205E-31 2.27148E-28 6.56527E-27 5.59540E-25 8.26040E-24 4.15965E-22
40    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.12891E-27 1.42851E-25
41    0.00000E+00 0.00000E+00 9.43510E-25 7.90452E-24 7.24461E-23 6.27043E-22
42    0.00000E+00 0.00000E+00 0.00000E+00 1.89906E-24 2.25390E-23 4.28757E-22
43    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
44    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
45    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
46    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
47    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
48    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
49    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
50    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
51    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
52    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
53    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
54    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
55    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 
 P =          1000  mbar      T =          300  K
 int#     k1          k2          k3          k4          k5          k6
 1    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 2    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 3    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 4    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 5    5.41433E-29 1.40493E-28 8.24730E-28 5.46540E-27 1.95470E-26 6.84918E-26
 6    1.06660E-26 1.75272E-26 3.05901E-26 5.71256E-26 1.27760E-25 6.72390E-25
 7    1.91995E-26 3.48811E-26 6.82743E-26 1.43125E-25 4.70249E-25 2.56272E-24
 8    1.53534E-26 2.64107E-26 6.18257E-26 1.56973E-25 3.60334E-25 1.12812E-24
 9    4.28540E-27 1.52194E-26 3.78383E-26 9.11602E-26 1.90103E-25 4.43264E-25
10    2.52074E-27 5.93410E-27 1.29608E-26 3.25551E-26 7.15071E-26 1.85101E-25
11    2.74169E-28 8.83933E-28 2.41394E-27 5.57423E-27 1.53257E-26 5.18946E-26
12    1.60709E-29 3.53071E-29 1.26155E-28 3.80806E-28 1.08163E-27 3.52335E-27
13    4.43965E-30 5.81449E-30 1.54442E-29 7.74122E-29 5.48072E-28 4.35183E-27
14    4.41533E-30 6.32550E-30 1.37414E-29 4.90715E-29 2.79415E-28 2.91237E-27
15    0.00000E+00 0.00000E+00 1.33887E-31 6.95446E-30 5.56475E-29 8.52801E-28
16    0.00000E+00 3.56281E-32 1.36637E-30 1.91561E-29 1.58333E-28 2.20223E-27
17    8.71962E-29 2.91237E-28 1.21619E-27 5.26728E-27 1.91747E-26 6.98389E-26
18    1.63638E-26 4.68395E-26 1.33124E-25 3.96312E-25 1.00466E-24 2.81233E-24
19    3.84806E-25 9.20859E-25 1.93007E-24 4.11890E-24 9.31625E-24 2.15514E-23
20    2.86155E-24 8.62590E-24 2.40551E-23 5.70971E-23 1.84747E-22 9.46691E-22
21    1.56765E-22 6.40402E-22 1.96917E-21 5.49631E-21 1.89712E-20 9.19249E-20
22    1.32919E-21 2.70351E-21 5.14141E-21 1.62365E-20 8.89545E-20 2.80377E-19
23    3.08950E-23 7.64406E-23 2.62425E-22 8.84300E-22 6.19724E-21 5.12651E-20
24    2.20831E-24 7.29382E-24 2.30336E-23 7.14938E-23 3.86858E-22 2.05541E-21
25    3.92995E-24 7.50703E-24 1.53850E-23 3.92163E-23 1.40071E-22 7.57319E-22
26    1.55809E-24 4.41847E-24 9.61361E-24 1.71716E-23 4.21078E-23 2.43429E-22
27    2.88757E-25 7.97377E-25 1.69786E-24 3.74398E-24 9.83278E-24 3.23759E-23
28    2.94728E-27 1.53913E-26 6.99125E-26 3.44767E-25 1.51799E-24 1.07026E-23
29    6.24253E-30 1.68905E-29 6.54809E-29 1.34083E-27 8.55914E-27 1.05707E-25
30    6.11615E-27 3.29129E-26 6.49036E-26 1.95136E-25 1.14918E-24 1.22500E-23
31    1.18813E-25 2.71649E-25 6.57643E-25 1.88153E-24 7.02913E-24 4.82487E-23
32    8.41224E-25 2.15788E-24 5.61941E-24 1.89693E-23 7.88898E-23 5.06172E-22
33    1.03696E-23 3.91671E-23 1.10100E-22 2.65720E-22 6.72380E-22 2.48546E-21
34    2.61682E-22 7.73400E-22 1.63908E-21 3.63329E-21 1.35718E-20 2.57229E-19
35    0.00000E+00 0.00000E+00 0.00000E+00 7.64819E-24 1.39036E-21 1.61278E-20
36    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.60942E-26 1.58904E-24
37    1.47717E-24 7.54255E-24 2.11693E-23 5.29322E-23 1.59296E-22 6.89474E-22
38    1.80400E-23 1.22121E-22 3.54779E-22 9.31224E-22 2.63239E-21 8.42316E-21
39    1.12723E-30 2.18817E-27 6.29954E-26 3.09978E-24 3.44080E-23 6.84038E-22
40    0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.12551E-26 9.17719E-25
