    SIZE INTERVAL   1
   WAVl        QEXT      W0      gf
       7.1429      1.5062243e-04      5.5687650e-11     2.2925735e-08
       6.6667      2.1794140e-04      5.4614294e-11     2.5736869e-08
       6.2500      2.9465033e-04      4.4780919e-11     2.5288239e-08
       5.8824      1.2410498e-04      7.4555351e-11     2.7099740e-08
       5.5556      2.2266440e-05      6.1367518e-10     3.1474699e-08
       5.2632      1.2371589e-05      1.5842458e-09     3.6549538e-08
       5.0000      1.2883084e-05      1.9565195e-09     4.1842891e-08
       4.7059      2.9957518e-05      1.1252677e-09     4.8031768e-08
       4.3507      1.7371258e-05      2.6521275e-09     5.5826501e-08
       4.0891      1.9435550e-05      3.1625476e-09     6.3722722e-08
       3.7807      3.1878945e-05      2.7073542e-09     7.4520091e-08
       3.3996      8.1785161e-05      1.6388524e-09     9.2442917e-08
       3.0713      1.6060235e-04      1.1964567e-09     1.1035550e-07
       2.7836      4.4131638e-05      5.7756823e-09     1.3136153e-07
       2.5674      6.4269983e-06      5.8269955e-08     1.5847151e-07
       2.3337      2.4603940e-06      2.2950837e-07     1.9279293e-07
       2.1075      2.6398329e-06      3.2701242e-07     2.3798826e-07
       1.9380      2.2107374e-06      5.4529975e-07     2.8102863e-07
       1.7707      1.6441205e-06      1.0821730e-06     3.4345173e-07
       1.6240      1.8038564e-06      1.4292240e-06     4.2320101e-07
       1.4948      1.9573416e-06      1.8259678e-06     4.9343692e-07
       1.3661      2.1263320e-06      2.3409120e-06     5.6772971e-07
       1.2527      2.7085860e-06      2.6550863e-06     6.8630694e-07
       1.1652      3.5914210e-06      2.6769102e-06     7.8665508e-07
       1.0989      4.8503713e-06      2.5211349e-06     8.9291147e-07
       1.0526      5.8978684e-06      2.4609610e-06     9.7146875e-07
       0.9975      7.8337842e-06      2.3011185e-06     1.0822911e-06
       0.9251      1.2992878e-05      1.9065790e-06     1.2729696e-06
       0.8662      1.9786642e-05      1.6324181e-06     1.4707780e-06
       0.8110      3.1271416e-05      1.3892798e-06     1.9576355e-06
       0.7678      4.4741542e-05      1.2245442e-06     2.3386545e-06
       0.7202      6.6392461e-05      1.0655558e-06     2.7584809e-06
       0.6787      9.4461466e-05      9.4894646e-07     3.1602048e-06
    SIZE INTERVAL   5
   WAVl        QEXT      W0      gf
     500.0000      9.0845424e-07      1.6605413e-15     2.1960687e-07
     142.8571      6.8896702e-06      2.8824181e-14    -1.9468481e-07
      76.9231      1.8282869e-05      1.2246918e-13     2.1609954e-07
      52.6316      2.5164703e-05      3.7177360e-13     2.1381554e-08
      40.0000      2.9450473e-05      8.9750063e-13     8.9702270e-09
      32.7869      3.2792952e-05      1.6583748e-12     8.5670646e-09
      28.1690      4.0875823e-05      2.5432360e-12     5.0242680e-09
      24.3902      5.2638043e-05      3.5462438e-12    -1.7014670e-09
      21.6216      6.4359143e-05      4.5454324e-12    -4.0030222e-09
      19.2308      8.1216241e-05      5.7312956e-12     3.8532686e-09
      17.2117      9.4664016e-05      7.2034451e-12     1.3250214e-08
      15.5763      9.7539783e-05      9.6857205e-12     1.0843012e-08
      14.4196      9.9623503e-05      1.1942836e-11     9.1401334e-09
      13.1579      9.3100755e-05      1.7878767e-11     6.3627383e-09
      11.9403      7.5805959e-05      2.9543191e-11     1.0333027e-08
      11.0193      6.1158161e-05      5.0603416e-11     1.5356254e-08
      10.3093      6.3129209e-05      6.6031271e-11     2.1411480e-08
       9.6852      7.1475980e-05      7.8034727e-11     2.1749910e-08
       9.2039      7.8659329e-05      8.8762337e-11     2.2010903e-08
       8.6655      8.8905127e-05      1.0142864e-10     2.2706006e-08
       8.0808      1.1450786e-04      1.0780763e-10     2.6621838e-08
       7.6190      1.4069721e-04      1.1245906e-10     2.9766025e-08
       7.1429      1.8827805e-04      1.0876494e-10     3.3674812e-08
       6.6667      2.7242678e-04      1.0666853e-10     3.8296744e-08
       6.2500      3.6831292e-04      8.7462724e-11     3.6552042e-08
       5.8824      1.5513124e-04      1.4561591e-10     4.2096916e-08
       5.5556      2.7833051e-05      1.1985843e-09     4.9575451e-08
       5.2632      1.5464488e-05      3.0942299e-09     5.6585410e-08
       5.0000      1.6103857e-05      3.8213268e-09     6.4916061e-08
       4.7059      3.7446903e-05      2.1977882e-09     7.3939216e-08
       4.3507      2.1714076e-05      5.1799357e-09     8.5756875e-08
       4.0891      2.4294442e-05      6.1768501e-09     9.8719106e-08
       3.7807      3.9848690e-05      5.2878006e-09     1.1663090e-07
       3.3996      1.0223148e-04      3.2008831e-09     1.4473969e-07
       3.0713      2.0075299e-04      2.3368290e-09     1.7269222e-07
       2.7836      5.5164567e-05      1.1280627e-08     2.0521443e-07
       2.5674      8.0337519e-06      1.1380846e-07     2.4747646e-07
       2.3337      3.0754949e-06      4.4825825e-07     3.0134840e-07
       2.1075      3.2997943e-06      6.3869565e-07     3.7223846e-07
       1.9380      2.7634253e-06      1.0650375e-06     4.3924228e-07
       1.7707      2.0551547e-06      2.1136155e-06     5.3629990e-07
       1.6240      2.2548264e-06      2.7914467e-06     6.6106732e-07
       1.4948      2.4466849e-06      3.5663333e-06     7.7095110e-07
       1.3661      2.6579251e-06      4.5720787e-06     8.8694996e-07
       1.2527      3.3857476e-06      5.1856957e-06     1.0722668e-06
       1.1652      4.4892972e-06      5.2283191e-06     1.2291252e-06
