    SIZE INTERVAL   1
   WAVl        QEXT      W0      gf
     1.0000      1.1547305e-05      7.8167991e-06     3.2143416e-06
     1.0500      8.9445849e-06      8.2944008e-06     2.7627898e-06
     1.1000      7.2419191e-06      8.5136319e-06     2.2825639e-06
     1.1700      5.2489593e-06      9.1214697e-06     1.7555666e-06
     1.2500      4.0877538e-06      8.9854550e-06     1.5505578e-06
     1.3700      3.1804528e-06      7.8332812e-06     1.2699621e-06
     1.5000      2.9264007e-06      6.1021368e-06     1.1037956e-06
     1.6300      2.6955596e-06      4.7690390e-06     9.4455785e-07
     1.7700      2.4672838e-06      3.6571698e-06     7.7307105e-07
     1.9400      3.3257886e-06      1.8274977e-06     6.3118037e-07
     2.1100      3.9664113e-06      1.0966165e-06     5.3471778e-07
     2.3400      3.6631351e-06      7.7128948e-07     4.3153550e-07
     2.5700      9.7465466e-06      1.9364678e-07     3.5599074e-07
     2.7900      7.0647739e-05      1.8064782e-08     2.9369689e-07
     3.0800      2.3737608e-04      4.0634863e-09     2.4765019e-07
     3.4100      1.1957285e-04      5.6021663e-09     2.0648166e-07
     3.7900      4.6960425e-05      9.2067848e-09     1.6708773e-07
     4.0900      2.9121904e-05      1.0674900e-08     1.4221991e-07
     4.3600      2.6131346e-05      8.8313314e-09     1.2367088e-07
    SIZE INTERVAL   7
   WAVl        QEXT      W0      gf
     0.2563      8.6165723e-03      5.5846305e-06     6.6497514e-05
     0.2795      6.9706551e-03      4.6417909e-06     5.6024776e-05
     0.2965      6.0183357e-03      4.0518336e-06     4.9184445e-05
     0.3186      5.1304254e-03      3.4176583e-06     4.2553489e-05
     0.3355      4.4852172e-03      3.0826524e-06     3.8199311e-05
     0.3650      3.4614486e-03      2.8076052e-06     3.2393835e-05
     0.4200      1.9954924e-03      3.0175242e-06     2.5223786e-05
     0.4950      9.2659964e-04      3.5095027e-06     1.9093302e-05
     0.5448      5.6870782e-04      3.7615269e-06     1.5417176e-05
     0.5581      4.9919467e-04      3.8318446e-06     1.4435399e-05
     0.5858      3.8620849e-04      4.0722989e-06     1.3193037e-05
     0.6150      2.9579510e-04      4.3669019e-06     1.2088221e-05
     0.6459      2.2305736e-04      4.7018983e-06     1.0919084e-05
     0.6790      1.6485994e-04      5.0893048e-06     9.6667070e-06
     0.7210      1.1542173e-04      5.7239639e-06     8.6719250e-06
     0.7680      7.8169923e-05      6.5665036e-06     7.7611350e-06
     0.8130      5.3826211e-05      7.4891708e-06     6.8891020e-06
     0.8670      3.4398441e-05      8.7690630e-06     5.8426624e-06
     0.9260      2.2595458e-05      1.0241813e-05     5.1619609e-06
     1.0000      1.3471975e-05      1.2412694e-05     4.3751092e-06
     1.0500      1.0435440e-05      1.3171102e-05     3.9702239e-06
     1.1000      8.4489776e-06      1.3519232e-05     3.6249959e-06
     1.1700      6.1238377e-06      1.4484447e-05     3.1742544e-06
     1.2500      4.7690845e-06      1.4268466e-05     2.6002588e-06
     1.3700      3.7105535e-06      1.2438884e-05     1.7285944e-06
     1.5000      3.4141536e-06      9.6899175e-06     1.5023922e-06
     1.6300      3.1448342e-06      7.5730259e-06     1.2856657e-06
     1.7700      2.8785079e-06      5.8074322e-06     1.0522679e-06
     1.9400      3.8800953e-06      2.9019933e-06     8.5913690e-07
