O2_zahnle.abs
Air:  
Temp: 
Angstroms       XS
1.754000E+03    4.600000E-24
1.770000E+03    5.000000E-24
1.786000E+03    5.500000E-24
1.802000E+03    5.900000E-24
1.818000E+03    6.300000E-24
1.835000E+03    6.700000E-24
1.852000E+03    7.000000E-24
1.869000E+03    7.400000E-24
1.887000E+03    7.600000E-24
1.905000E+03    7.900000E-24
1.923000E+03    8.000000E-24
1.942000E+03    8.100000E-24
1.961000E+03    8.200000E-24
1.980000E+03    8.100000E-24
2.000000E+03    8.000000E-24
2.020000E+03    7.800000E-24
2.041000E+03    7.600000E-24
2.062000E+03    7.300000E-24
2.083000E+03    7.000000E-24
2.105000E+03    6.500000E-24
2.128000E+03    5.800000E-24
2.151000E+03    5.200000E-24
2.174000E+03    4.700000E-24
2.200000E+03    4.300000E-24
2.222000E+03    3.800000E-24
2.247000E+03    3.400000E-24
2.273000E+03    2.900000E-24
2.299000E+03    2.500000E-24
2.326000E+03    2.100000E-24
2.353000E+03    1.700000E-24
2.381000E+03    1.300000E-24
2.410000E+03    9.300000E-25
2.439000E+03    0.000000E+00
2.469000E+03    0.000000E+00
2.500000E+03    0.000000E+00
