CL2O4_JPL06.abs
Air:  
Temp: 
Angstroms       XS
2.000000E+03    9.681000E-19
2.020000E+03    8.788000E-19
2.040000E+03    7.784000E-19
2.060000E+03    7.324000E-19
2.080000E+03    6.751000E-19
2.100000E+03    6.462000E-19
2.120000E+03    6.179000E-19
2.140000E+03    6.174000E-19
2.160000E+03    6.346000E-19
2.180000E+03    6.658000E-19
2.200000E+03    7.082000E-19
2.220000E+03    7.495000E-19
2.240000E+03    7.970000E-19
2.260000E+03    8.384000E-19
2.280000E+03    8.721000E-19
2.300000E+03    8.919000E-19
2.320000E+03    9.006000E-19
2.340000E+03    8.967000E-19
2.360000E+03    8.786000E-19
2.380000E+03    8.494000E-19
2.400000E+03    8.097000E-19
2.420000E+03    7.605000E-19
2.440000E+03    7.095000E-19
2.460000E+03    6.517000E-19
2.480000E+03    5.953000E-19
2.500000E+03    5.384000E-19
2.520000E+03    4.855000E-19
2.540000E+03    4.330000E-19
2.560000E+03    3.852000E-19
2.580000E+03    3.433000E-19
2.600000E+03    3.028000E-19
2.620000E+03    2.663000E-19
2.640000E+03    2.355000E-19
2.660000E+03    2.058000E-19
2.680000E+03    1.797000E-19
2.700000E+03    1.581000E-19
2.720000E+03    1.362000E-19
2.740000E+03    1.177000E-19
2.760000E+03    9.950000E-20
2.780000E+03    8.380000E-20
2.800000E+03    6.980000E-20
2.820000E+03    5.760000E-20
2.840000E+03    4.700000E-20
2.860000E+03    3.790000E-20
2.880000E+03    3.030000E-20
2.900000E+03    2.400000E-20
2.920000E+03    1.890000E-20
2.940000E+03    1.500000E-20
2.960000E+03    1.210000E-20
2.980000E+03    1.010000E-20
3.000000E+03    8.800000E-21
3.020000E+03    8.300000E-21
3.040000E+03    8.300000E-21
3.060000E+03    8.800000E-21
3.080000E+03    9.700000E-21
3.100000E+03    1.080000E-20
3.120000E+03    1.210000E-20
3.140000E+03    1.350000E-20
3.160000E+03    1.490000E-20
3.180000E+03    1.620000E-20
3.200000E+03    1.740000E-20
3.220000E+03    1.830000E-20
3.240000E+03    1.910000E-20
3.260000E+03    1.960000E-20
3.280000E+03    1.980000E-20
3.300000E+03    1.960000E-20
3.320000E+03    1.920000E-20
3.340000E+03    1.850000E-20
3.360000E+03    1.750000E-20
3.380000E+03    1.630000E-20
3.400000E+03    1.500000E-20
3.420000E+03    1.360000E-20
3.440000E+03    1.230000E-20
3.460000E+03    1.110000E-20
3.480000E+03    1.020000E-20
3.500000E+03    9.800000E-21
