3.325E+06  3.24E+03  3.90E-11  4.42E-08  4.74E-04  1.00E-02
3.375E+06  2.95E+03  4.31E-11  4.45E-08  4.73E-04  1.00E-02
3.425E+06  2.69E+03  4.79E-11  4.45E-08  4.72E-04  1.00E-02
3.475E+06  2.45E+03  5.31E-11  4.43E-08  4.70E-04  1.00E-02
3.525E+06  2.23E+03  5.89E-11  4.40E-08  4.69E-04  1.00E-02
3.575E+06  2.04E+03  6.50E-11  4.34E-08  4.67E-04  1.00E-02
3.625E+06  1.86E+03  7.15E-11  4.27E-08  4.66E-04  1.00E-02
3.675E+06  1.69E+03  7.83E-11  4.18E-08  4.64E-04  1.00E-02
3.725E+06  1.54E+03  8.52E-11  4.09E-08  4.63E-04  1.00E-02
3.775E+06  1.41E+03  9.23E-11  3.99E-08  4.61E-04  1.00E-02
3.825E+06  1.28E+03  9.93E-11  3.88E-08  4.59E-04  1.00E-02
3.875E+06  1.17E+03  1.06E-10  3.78E-08  4.57E-04  1.00E-02
3.925E+06  1.07E+03  1.13E-10  3.67E-08  4.55E-04  1.00E-02
3.975E+06  9.72E+02  1.19E-10  3.58E-08  4.53E-04  1.00E-02
4.025E+06  8.86E+02  1.24E-10  3.49E-08  4.51E-04  1.00E-02
4.075E+06  8.08E+02  1.29E-10  3.42E-08  4.49E-04  1.00E-02
4.125E+06  7.37E+02  1.32E-10  3.36E-08  4.47E-04  1.00E-02
4.175E+06  6.72E+02  1.34E-10  3.33E-08  4.45E-04  1.00E-02
4.225E+06  6.13E+02  1.35E-10  3.34E-08  4.42E-04  1.00E-02
4.275E+06  5.59E+02  1.34E-10  3.38E-08  4.40E-04  1.00E-02
4.325E+06  5.09E+02  1.31E-10  3.47E-08  4.37E-04  1.00E-02
4.375E+06  4.64E+02  1.26E-10  3.62E-08  4.34E-04  1.00E-02
4.425E+06  4.23E+02  1.20E-10  3.83E-08  4.32E-04  1.00E-02
4.475E+06  3.86E+02  1.12E-10  4.13E-08  4.29E-04  1.00E-02
4.525E+06  3.52E+02  1.03E-10  4.54E-08  4.26E-04  1.00E-02
4.575E+06  3.21E+02  9.27E-11  5.06E-08  4.23E-04  1.00E-02
4.625E+06  2.93E+02  8.23E-11  5.72E-08  4.19E-04  1.00E-02
4.675E+06  2.67E+02  7.17E-11  6.54E-08  4.16E-04  1.00E-02
4.725E+06  2.43E+02  6.12E-11  7.55E-08  4.12E-04  1.00E-02
4.775E+06  2.22E+02  5.12E-11  8.78E-08  4.09E-04  1.00E-02
4.825E+06  2.02E+02  4.19E-11  1.03E-07  4.05E-04  1.00E-02
4.875E+06  1.85E+02  3.36E-11  1.21E-07  4.01E-04  1.00E-02
4.925E+06  1.68E+02  2.63E-11  1.42E-07  3.97E-04  1.00E-02
4.975E+06  1.54E+02  2.03E-11  1.67E-07  3.92E-04  1.00E-02
5.025E+06  1.40E+02  1.54E-11  1.96E-07  3.88E-04  1.00E-02
5.075E+06  1.28E+02  1.15E-11  2.30E-07  3.83E-04  1.00E-02
5.125E+06  1.17E+02  8.53E-12  2.69E-07  3.78E-04  1.00E-02
5.175E+06  1.06E+02  6.27E-12  3.13E-07  3.72E-04  1.00E-02
5.225E+06  9.69E+01  4.60E-12  3.63E-07  3.67E-04  1.00E-02
5.275E+06  8.84E+01  3.38E-12  4.19E-07  3.61E-04  1.00E-02
5.325E+06  8.06E+01  2.49E-12  4.81E-07  3.55E-04  1.00E-02
5.375E+06  7.35E+01  1.85E-12  5.50E-07  3.48E-04  1.00E-02
5.425E+06  6.71E+01  1.39E-12  6.26E-07  3.42E-04  1.00E-02
5.475E+06  6.12E+01  1.06E-12  7.08E-07  3.35E-04  1.00E-02
5.525E+06  5.58E+01  8.14E-13  7.97E-07  3.27E-04  1.00E-02
5.575E+06  5.09E+01  6.37E-13  8.93E-07  3.20E-04  1.00E-02
5.625E+06  4.64E+01  5.07E-13  9.96E-07  3.12E-04  1.00E-02
5.675E+06  4.23E+01  4.10E-13  1.10E-06  3.04E-04  1.00E-02
5.725E+06  3.86E+01  3.38E-13  1.22E-06  2.96E-04  1.00E-02
5.775E+06  3.52E+01  2.84E-13  1.33E-06  2.87E-04  1.00E-02
5.825E+06  3.21E+01  2.44E-13  1.45E-06  2.79E-04  1.00E-02
5.875E+06  2.93E+01  2.18E-13  1.56E-06  2.70E-04  1.00E-02
5.925E+06  2.67E+01  2.04E-13  1.67E-06  2.61E-04  1.00E-02
5.975E+06  2.44E+01  2.10E-13  1.77E-06  2.51E-04  1.00E-02
6.025E+06  2.23E+01  2.47E-13  1.85E-06  2.42E-04  1.00E-02
6.075E+06  2.03E+01  3.47E-13  1.91E-06  2.33E-04  1.00E-02
6.125E+06  1.85E+01  5.58E-13  1.95E-06  2.23E-04  1.00E-02
6.175E+06  1.69E+01  9.35E-13  1.96E-06  2.14E-04  1.00E-02
6.225E+06  1.54E+01  1.50E-12  1.95E-06  2.04E-04  1.00E-02
6.275E+06  1.41E+01  2.21E-12  1.91E-06  1.95E-04  1.00E-02
6.325E+06  1.28E+01  2.99E-12  1.86E-06  1.86E-04  1.00E-02
6.375E+06  1.17E+01  3.77E-12  1.80E-06  1.78E-04  1.00E-02
6.425E+06  1.07E+01  4.49E-12  1.73E-06  1.69E-04  1.00E-02
6.475E+06  9.75E+00  5.10E-12  1.65E-06  1.61E-04  1.00E-02
6.525E+06  8.89E+00  5.59E-12  1.58E-06  1.54E-04  1.00E-02
6.575E+06  8.11E+00  5.94E-12  1.50E-06  1.46E-04  1.00E-02
6.625E+06  7.40E+00  6.17E-12  1.42E-06  1.39E-04  1.00E-02
6.675E+06  6.76E+00  6.28E-12  1.35E-06  1.33E-04  1.00E-02
