Nitrous Acid (HNO2) dissociation cross-sections built from alinc file
Air:
Temp:           300K
Angstroms       XS
1.529100E+03    3.146400E-20
1.531400E+03    3.242200E-20
1.533700E+03    3.341000E-20
1.536100E+03    3.447300E-20
1.538500E+03    3.557000E-20
1.540800E+03    3.665400E-20
1.543200E+03    3.782000E-20
1.545600E+03    3.902300E-20
1.548000E+03    4.026500E-20
1.550400E+03    4.154600E-20
1.552800E+03    4.286700E-20
1.555200E+03    4.423100E-20
1.557600E+03    4.563900E-20
1.560100E+03    4.715200E-20
1.562500E+03    4.865200E-20
1.564900E+03    5.020000E-20
1.567400E+03    5.186500E-20
1.569900E+03    5.358500E-20
1.572300E+03    5.528900E-20
1.574800E+03    5.712300E-20
1.577300E+03    5.901700E-20
1.579800E+03    6.097400E-20
1.582300E+03    6.299600E-20
1.584800E+03    6.508500E-20
1.587300E+03    6.724400E-20
1.589800E+03    6.947400E-20
1.592400E+03    7.187100E-20
1.594900E+03    7.425500E-20
1.597400E+03    7.671700E-20
1.600000E+03    7.936500E-20
1.602600E+03    8.169400E-20
1.605100E+03    8.399700E-20
1.607700E+03    8.646200E-20
1.610300E+03    8.899900E-20
1.612900E+03    9.161000E-20
1.615500E+03    9.429800E-20
1.618100E+03    9.706500E-20
1.620700E+03    9.991300E-20
1.623400E+03    1.029600E-19
1.626000E+03    1.059800E-19
1.628700E+03    1.092100E-19
1.631300E+03    1.124200E-19
1.634000E+03    1.158400E-19
1.636700E+03    1.193800E-19
1.639300E+03    1.228800E-19
1.642000E+03    1.266200E-19
1.644700E+03    1.304800E-19
1.647400E+03    1.344600E-19
1.650200E+03    1.387200E-19
1.652900E+03    1.429500E-19
1.655600E+03    1.473000E-19
1.658400E+03    1.519600E-19
1.661100E+03    1.566000E-19
1.663900E+03    1.615500E-19
1.666700E+03    1.666600E-19
1.669400E+03    1.717400E-19
1.672200E+03    1.771800E-19
1.675000E+03    1.827800E-19
1.677900E+03    1.887700E-19
1.680700E+03    1.947400E-19
1.683500E+03    2.009100E-19
1.686300E+03    2.072600E-19
1.689200E+03    2.140600E-19
1.692000E+03    2.208300E-19
1.694900E+03    2.280700E-19
1.697800E+03    2.355400E-19
1.700700E+03    2.429400E-19
1.703600E+03    2.495000E-19
1.706500E+03    2.562500E-19
1.709400E+03    2.631700E-19
1.712300E+03    2.702900E-19
1.715300E+03    2.778500E-19
1.718200E+03    2.853600E-19
1.721200E+03    2.933400E-19
1.724100E+03    3.012700E-19
1.727100E+03    3.097000E-19
1.730100E+03    3.183600E-19
1.733100E+03    3.272700E-19
1.736100E+03    3.364200E-19
1.739100E+03    3.458300E-19
1.742200E+03    3.558300E-19
1.745200E+03    3.657900E-19
1.748300E+03    3.763600E-19
1.751300E+03    3.868900E-19
1.754400E+03    3.980800E-19
1.757500E+03    4.095900E-19
1.760600E+03    4.214400E-19
1.763700E+03    4.336300E-19
1.766800E+03    4.461700E-19
1.769900E+03    4.590700E-19
1.773000E+03    4.723500E-19
1.776200E+03    4.864500E-19
1.779400E+03    5.009800E-19
1.782500E+03    5.154700E-19
1.785700E+03    5.308700E-19
1.788900E+03    5.467200E-19
1.792100E+03    5.630500E-19
1.795300E+03    5.798700E-19
1.798600E+03    5.977300E-19
1.801800E+03    6.147900E-19
1.805100E+03    6.322400E-19
1.808300E+03    6.496300E-19
1.811600E+03    6.680700E-19
1.814900E+03    6.870300E-19
1.818200E+03    7.065300E-19
1.821500E+03    7.265800E-19
1.824800E+03    7.472000E-19
1.828200E+03    7.690600E-19
1.831500E+03    7.908900E-19
1.834900E+03    8.140200E-19
1.838200E+03    8.371200E-19
1.841600E+03    8.576000E-19
1.845000E+03    8.739700E-19
1.848400E+03    8.906500E-19
1.851900E+03    9.081600E-19
1.855300E+03    9.254900E-19
1.858700E+03    9.431600E-19
1.862200E+03    9.615200E-19
1.865700E+03    9.801300E-19
1.869200E+03    9.991100E-19
1.872700E+03    1.018400E-18
1.876200E+03    1.038200E-18
1.879700E+03    1.058300E-18
1.883200E+03    1.086900E-18
1.886800E+03    1.118100E-18
1.890400E+03    1.150100E-18
1.893900E+03    1.182100E-18
1.897500E+03    1.215900E-18
1.901100E+03    1.249800E-18
1.904800E+03    1.283200E-18
1.908400E+03    1.316500E-18
1.912000E+03    1.350700E-18
1.915700E+03    1.386800E-18
1.919400E+03    1.423900E-18
1.923100E+03    1.457900E-18
1.926800E+03    1.492000E-18
1.930500E+03    1.526800E-18
1.934200E+03    1.562400E-18
1.938000E+03    1.599900E-18
1.941700E+03    1.633800E-18
1.945500E+03    1.665100E-18
1.949300E+03    1.696900E-18
1.953100E+03    1.729400E-18
1.956900E+03    1.762500E-18
1.960800E+03    1.796500E-18
1.964600E+03    1.827700E-18
1.968500E+03    1.860400E-18
1.972400E+03    1.893600E-18
1.976300E+03    1.927400E-18
1.980200E+03    1.961400E-18
1.984100E+03    1.987900E-18
1.988100E+03    2.015500E-18
1.992000E+03    2.042800E-18
1.996000E+03    2.071200E-18
2.000000E+03    2.100000E-18
2.004000E+03    2.117700E-18
2.008000E+03    2.135500E-18
2.012100E+03    2.154000E-18
2.016100E+03    2.172200E-18
2.020200E+03    2.190400E-18
2.024300E+03    2.198500E-18
2.028400E+03    2.206700E-18
2.032500E+03    2.214900E-18
2.036700E+03    2.223400E-18
2.040800E+03    2.230800E-18
2.045000E+03    2.235000E-18
2.049200E+03    2.239200E-18
2.053400E+03    2.236600E-18
2.057600E+03    2.232400E-18
2.061900E+03    2.227100E-18
2.066100E+03    2.220800E-18
2.070400E+03    2.214300E-18
2.074700E+03    2.207900E-18
2.079000E+03    2.201500E-18
2.083300E+03    2.188300E-18
2.087700E+03    2.172800E-18
2.092100E+03    2.157400E-18
2.096400E+03    2.142400E-18
2.100800E+03    2.126300E-18
2.105300E+03    2.105800E-18
2.109700E+03    2.085900E-18
2.114200E+03    2.065700E-18
2.118600E+03    2.046200E-18
2.123100E+03    2.022500E-18
2.127700E+03    1.996900E-18
2.132200E+03    1.972200E-18
2.136800E+03    1.947200E-18
2.141300E+03    1.920600E-18
2.145900E+03    1.887600E-18
2.150500E+03    1.855200E-18
2.155200E+03    1.822600E-18
2.159800E+03    1.791300E-18
2.164500E+03    1.755100E-18
2.169200E+03    1.719400E-18
2.173900E+03    1.684400E-18
2.178600E+03    1.650100E-18
2.183400E+03    1.615300E-18
2.188200E+03    1.581100E-18
2.193000E+03    1.547600E-18
2.197800E+03    1.514800E-18
2.202600E+03    1.479600E-18
2.207500E+03    1.441900E-18
2.212400E+03    1.405100E-18
2.217300E+03    1.369300E-18
2.222200E+03    1.333800E-18
2.227200E+03    1.297800E-18
2.232100E+03    1.263500E-18
2.237100E+03    1.229400E-18
2.242200E+03    1.195000E-18
2.247200E+03    1.161500E-18
2.252300E+03    1.128300E-18
2.257300E+03    1.096700E-18
2.262400E+03    1.062800E-18
2.267600E+03    1.026600E-18
2.272700E+03    9.922000E-19
2.277900E+03    9.583400E-19
2.283100E+03    9.287600E-19
2.288300E+03    9.021400E-19
2.293600E+03    8.757900E-19
2.298900E+03    8.502100E-19
2.304100E+03    8.223300E-19
2.309500E+03    7.933900E-19
2.314800E+03    7.659700E-19
2.320200E+03    7.391500E-19
2.325600E+03    7.166700E-19
2.331000E+03    6.948700E-19
2.336400E+03    6.737300E-19
2.341900E+03    6.519500E-19
2.347400E+03    6.291900E-19
2.352900E+03    6.072200E-19
2.358500E+03    5.856500E-19
2.364100E+03    5.626200E-19
2.369700E+03    5.397200E-19
2.375300E+03    5.177500E-19
2.381000E+03    4.962400E-19
2.386600E+03    4.757200E-19
2.392300E+03    4.557100E-19
2.398100E+03    4.362100E-19
2.403800E+03    4.179000E-19
2.409600E+03    4.000700E-19
2.415500E+03    3.827200E-19
2.421300E+03    3.665200E-19
2.427200E+03    3.511600E-19
2.433100E+03    3.364400E-19
2.439000E+03    3.223300E-19
2.445000E+03    3.081000E-19
2.451000E+03    2.944100E-19
2.457000E+03    2.813200E-19
2.463100E+03    2.683800E-19
2.469100E+03    2.560200E-19
2.475200E+03    2.440300E-19
2.481400E+03    2.323600E-19
2.487600E+03    2.210300E-19
2.493800E+03    2.102500E-19
2.500000E+03    2.000000E-19
2.506300E+03    1.900200E-19
2.512600E+03    1.805400E-19
2.518900E+03    1.715300E-19
2.525300E+03    1.629800E-19
